STD_YM,fac_name,15min_pop
202401,삼락생태공원낙동제방인샘꽃길,298146.6
202401,새벽시장,2458715.3
202401,르네시떼,2460503.9
202401,감전천,2236725.7
202401,사상평생학습관,2118189.1
202401,사상인디스테이션,2569128.4
202401,사상 보건소,2054068.6
202401,창날공원,2386758.6
202401,삼성테스코홈플러스서부산점,2460503.9
202401,감전동 행정복지센터,2400469.0
202401,괘법동 행정복지세터,2292034.0
202401,애플 아울렛 서부시외버스터미널,2625843.1
202401,감전시장,2289238.6
202401,이마트 사상점,2460503.9
202401,사상근린공원,2267154.9
