STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202401,동매누리 작은도서관,1,3145.2,1212.7
202401,동매누리 작은도서관,2,1866.0,843.9
202401,동매누리 작은도서관,3,1358.5,712.3
202401,동매누리 작은도서관,4,1316.5,797.1
202401,동매누리 작은도서관,5,1007.1,501.9
202401,동매누리 작은도서관,6,1259.8,697.2
202401,동매누리 작은도서관,7,1248.2,792.2
202401,동매누리 작은도서관,8,1368.4,695.9
202401,동매누리 작은도서관,9,1511.8,939.2
202401,동매누리 작은도서관,10,1557.8,868.4
202401,동매누리행복센터,1,9986.2,3247.0
202401,동매누리행복센터,2,5253.1,2235.7
202401,동매누리행복센터,3,3777.0,1754.9
202401,동매누리행복센터,4,3354.9,1621.4
202401,동매누리행복센터,5,2992.2,1709.8
202401,동매누리행복센터,6,2995.6,1712.7
202401,동매누리행복센터,7,2842.8,1475.8
202401,동매누리행복센터,8,2130.3,1147.2
202401,동매누리행복센터,9,2356.8,1182.4
202401,동매누리행복센터,10,2408.2,1149.4
202401,동매산둘레길,1,5997.9,1879.9
202401,동매산둘레길,2,3222.1,1310.4
202401,동매산둘레길,3,2415.8,1157.8
202401,동매산둘레길,4,2612.7,1287.8
202401,동매산둘레길,5,2402.9,1394.0
202401,동매산둘레길,6,2104.1,1071.5
202401,동매산둘레길,7,1781.6,870.3
202401,동매산둘레길,8,2425.4,1361.6
202401,동매산둘레길,9,1947.0,927.2
202401,동매산둘레길,10,2512.9,1321.0
202401,무지개작은도서관,1,9528.6,3296.9
202401,무지개작은도서관,2,2794.4,1208.8
202401,무지개작은도서관,3,1861.1,900.5
202401,무지개작은도서관,4,1395.2,803.9
202401,무지개작은도서관,5,1323.6,754.0
202401,무지개작은도서관,6,1100.6,540.5
202401,무지개작은도서관,7,902.7,546.1
202401,무지개작은도서관,8,839.2,400.2
202401,무지개작은도서관,9,746.9,438.9
202401,무지개작은도서관,10,709.1,349.0
202401,보림공원,1,9528.6,3296.9
202401,보림공원,2,2794.4,1208.8
202401,보림공원,3,1861.1,900.5
202401,보림공원,4,1395.2,803.9
202401,보림공원,5,1323.6,754.0
202401,보림공원,6,1100.6,540.5
202401,보림공원,7,902.7,546.1
202401,보림공원,8,839.2,400.2
202401,보림공원,9,746.9,438.9
202401,보림공원,10,709.1,349.0
202401,사하구청 제2청사,1,5456.8,1419.5
202401,사하구청 제2청사,2,2129.8,738.2
202401,사하구청 제2청사,3,1549.4,490.9
202401,사하구청 제2청사,4,1507.0,453.2
202401,사하구청 제2청사,5,1191.9,431.9
202401,사하구청 제2청사,6,619.9,212.7
202401,사하구청 제2청사,7,832.7,340.8
202401,사하구청 제2청사,8,819.3,317.7
202401,사하구청 제2청사,9,736.9,205.7
202401,사하구청 제2청사,10,1091.4,466.7
202401,수풀작은도서관,1,14356.8,3830.7
202401,수풀작은도서관,2,6802.7,2487.5
202401,수풀작은도서관,3,4582.2,1857.0
202401,수풀작은도서관,4,4006.6,1620.1
202401,수풀작은도서관,5,3647.3,1656.5
202401,수풀작은도서관,6,3273.6,1485.1
202401,수풀작은도서관,7,3507.9,1522.2
202401,수풀작은도서관,8,3325.3,1709.4
202401,수풀작은도서관,9,2698.6,1224.3
202401,수풀작은도서관,10,3254.5,1668.9
202401,신남초등학교,1,5105.6,1235.8
202401,신남초등학교,2,2317.7,922.9
202401,신남초등학교,3,1411.5,556.7
202401,신남초등학교,4,1414.6,659.7
202401,신남초등학교,5,1173.2,549.6
202401,신남초등학교,6,1135.8,602.2
202401,신남초등학교,7,1119.2,481.4
202401,신남초등학교,8,1151.5,617.9
202401,신남초등학교,9,892.6,337.6
202401,신남초등학교,10,940.3,285.2
202401,신평골목시장,1,3677.8,1417.9
202401,신평골목시장,2,2152.4,1009.7
202401,신평골목시장,3,1599.4,875.7
202401,신평골목시장,4,1644.0,946.6
202401,신평골목시장,5,1169.9,587.7
202401,신평골목시장,6,1433.0,816.0
202401,신평골목시장,7,1446.5,937.1
202401,신평골목시장,8,1244.9,646.7
202401,신평골목시장,9,1774.3,1046.4
202401,신평골목시장,10,1707.2,956.3
202401,장림 롯데마트,1,5773.3,1533.3
202401,장림 롯데마트,2,2130.9,654.9
202401,장림 롯데마트,3,988.7,331.5
202401,장림 롯데마트,4,741.5,263.7
202401,장림 롯데마트,5,759.6,342.2
202401,장림 롯데마트,6,551.9,170.6
202401,장림 롯데마트,7,406.0,142.4
202401,장림 롯데마트,8,645.3,219.7
202401,장림 롯데마트,9,353.1,92.2
202401,장림 롯데마트,10,301.7,107.4
202401,장림1동행정복지센터,1,9528.6,3296.9
202401,장림1동행정복지센터,2,2794.4,1208.8
202401,장림1동행정복지센터,3,1861.1,900.5
202401,장림1동행정복지센터,4,1395.2,803.9
202401,장림1동행정복지센터,5,1323.6,754.0
202401,장림1동행정복지센터,6,1100.6,540.5
202401,장림1동행정복지센터,7,902.7,546.1
202401,장림1동행정복지센터,8,839.2,400.2
202401,장림1동행정복지센터,9,746.9,438.9
202401,장림1동행정복지센터,10,709.1,349.0
202401,장림2동 행정복지센터,1,4476.0,1675.8
202401,장림2동 행정복지센터,2,1632.0,765.9
202401,장림2동 행정복지센터,3,1103.2,644.5
202401,장림2동 행정복지센터,4,907.9,433.0
202401,장림2동 행정복지센터,5,816.8,409.5
202401,장림2동 행정복지센터,6,847.8,421.8
202401,장림2동 행정복지센터,7,836.6,516.6
202401,장림2동 행정복지센터,8,804.3,410.9
202401,장림2동 행정복지센터,9,896.9,491.3
202401,장림2동 행정복지센터,10,1248.0,727.3
202401,장림공원,1,15878.3,4662.7
202401,장림공원,2,6049.3,2285.8
202401,장림공원,3,4045.0,1684.3
202401,장림공원,4,2816.7,1156.6
202401,장림공원,5,2306.0,971.9
202401,장림공원,6,2337.8,914.9
202401,장림공원,7,2230.9,1058.0
202401,장림공원,8,1832.5,811.8
202401,장림공원,9,1590.4,779.1
202401,장림공원,10,1630.3,803.2
202401,장림생태공원,1,423.6,104.5
202401,장림생태공원,2,10233.5,1942.6
202401,장림생태공원,3,181.5,62.1
202401,장림생태공원,4,3381.9,810.5
202401,장림생태공원,5,216.4,99.1
202401,장림생태공원,6,2304.0,832.8
202401,장림생태공원,7,18.2,0.0
202401,장림생태공원,8,1528.3,596.2
202401,장림생태공원,9,62.6,39.2
202401,장림생태공원,10,1252.2,340.7
202401,하하센터,1,14824.8,3553.8
202401,하하센터,2,5113.4,1608.2
202401,하하센터,3,2965.2,951.4
202401,하하센터,4,2192.4,605.7
202401,하하센터,5,1894.7,689.1
202401,하하센터,6,1908.7,549.5
202401,하하센터,7,1422.1,464.9
202401,하하센터,8,1508.5,494.5
202401,하하센터,9,1319.2,466.1
202401,하하센터,10,1968.8,939.8
202401,효림초등학교,1,1364.9,742.8
202401,효림초등학교,2,847.7,663.6
202401,효림초등학교,3,684.4,609.1
202401,효림초등학교,4,628.2,469.5
202401,효림초등학교,5,368.1,312.8
202401,효림초등학교,6,700.5,570.6
202401,효림초등학교,7,264.7,232.2
202401,효림초등학교,8,460.0,404.5
202401,효림초등학교,9,507.4,352.1
202401,효림초등학교,10,332.1,209.2
