STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202401,개금3동 주민센터,31,113645.0,31525.1
202401,개금종합사회복지관,31,35267.9,18622.4
202401,개금테마공원,31,294318.9,118520.3
202401,개성고등학교,31,69989.7,31174.2
202401,당감4동 주민센터,31,10758.5,6195.9
202401,당감골목시장,31,51055.4,19278.5
202401,당감사회복지관,31,130096.2,51300.8
202401,당감행복마루센터,31,72357.8,30961.2
202401,백양가족공원,31,42757.7,18748.6
202401,부산진구 동네 청년아루,31,72232.5,30935.1
202401,부산진구 생활문화센터,31,230468.3,99356.5
202401,부산진구 어린이청소년 도서관,31,40308.5,15844.9
202401,부산진구여성가족문화센터,31,84764.2,27005.3
202401,새당감시장,31,131103.9,51584.7
202401,한국신발관,31,193206.4,38010.6
