STD_YM,fac_name,modal,visit_cnt,life_visit_cnt
202401,개금3동 주민센터,0,36952.4,4498.1
202401,개금3동 주민센터,1,21370.1,5701.9
202401,개금3동 주민센터,2,13008.8,1319.7
202401,개금3동 주민센터,3,29798.8,17296.5
202401,개금3동 주민센터,4,305.8,24.1
202401,개금3동 주민센터,9,12209.1,2684.8
202401,개금종합사회복지관,0,10332.9,2936.0
202401,개금종합사회복지관,1,7979.2,3688.3
202401,개금종합사회복지관,2,2326.8,563.4
202401,개금종합사회복지관,3,10926.7,9898.8
202401,개금종합사회복지관,4,66.0,21.6
202401,개금종합사회복지관,9,3636.3,1514.5
202401,개금테마공원,0,96126.3,18547.5
202401,개금테마공원,1,58977.3,21850.5
202401,개금테마공원,2,20504.3,2722.3
202401,개금테마공원,3,79680.4,63945.2
202401,개금테마공원,4,915.3,176.8
202401,개금테마공원,9,38115.4,11278.0
202401,개성고등학교,0,24128.5,5026.5
202401,개성고등학교,1,20575.1,8670.8
202401,개성고등학교,2,2748.3,438.0
202401,개성고등학교,3,15815.5,14667.5
202401,개성고등학교,4,273.0,80.0
202401,개성고등학교,9,6449.3,2291.4
202401,당감4동 주민센터,0,3643.2,1225.6
202401,당감4동 주민센터,1,2654.0,1595.8
202401,당감4동 주민센터,2,433.7,69.5
202401,당감4동 주민센터,3,2800.8,2638.2
202401,당감4동 주민센터,4,26.7,3.9
202401,당감4동 주민센터,9,1200.1,662.9
202401,당감골목시장,0,14552.8,2310.2
202401,당감골목시장,1,14139.3,4365.4
202401,당감골목시장,2,2250.2,399.8
202401,당감골목시장,3,14120.8,10507.5
202401,당감골목시장,4,101.4,19.3
202401,당감골목시장,9,5890.9,1676.3
202401,당감사회복지관,0,44325.4,7408.9
202401,당감사회복지관,1,17689.3,3833.0
202401,당감사회복지관,2,7940.9,853.6
202401,당감사회복지관,3,39712.4,32568.0
202401,당감사회복지관,4,342.3,31.0
202401,당감사회복지관,9,20085.9,6606.3
202401,당감행복마루센터,0,21815.4,4583.3
202401,당감행복마루센터,1,9776.4,2500.5
202401,당감행복마루센터,2,5286.0,752.5
202401,당감행복마루센터,3,24001.1,18909.9
202401,당감행복마루센터,4,417.5,33.4
202401,당감행복마루센터,9,11061.5,4181.8
202401,백양가족공원,0,15929.0,3064.4
202401,백양가족공원,1,12066.7,5355.5
202401,백양가족공원,2,1808.5,365.4
202401,백양가족공원,3,9419.5,8827.1
202401,백양가족공원,4,129.6,14.5
202401,백양가족공원,9,3404.3,1121.7
202401,부산진구 동네 청년아루,0,21795.7,4583.3
202401,부산진구 동네 청년아루,1,9717.5,2488.8
202401,부산진구 동네 청년아루,2,5278.0,748.3
202401,부산진구 동네 청년아루,3,23970.2,18899.6
202401,부산진구 동네 청년아루,4,417.5,33.4
202401,부산진구 동네 청년아루,9,11053.6,4181.8
202401,부산진구 생활문화센터,0,68044.5,11912.6
202401,부산진구 생활문화센터,1,58133.3,19315.7
202401,부산진구 생활문화센터,2,11263.1,1470.2
202401,부산진구 생활문화센터,3,67739.5,58703.7
202401,부산진구 생활문화센터,4,717.5,88.2
202401,부산진구 생활문화센터,9,24570.3,7866.1
202401,부산진구 어린이청소년 도서관,0,12664.2,2365.4
202401,부산진구 어린이청소년 도서관,1,6602.0,1814.8
202401,부산진구 어린이청소년 도서관,2,1985.5,179.3
202401,부산진구 어린이청소년 도서관,3,12324.6,9388.7
202401,부산진구 어린이청소년 도서관,4,92.6,4.0
202401,부산진구 어린이청소년 도서관,9,6639.6,2092.7
202401,부산진구여성가족문화센터,0,26566.6,3364.1
202401,부산진구여성가족문화센터,1,16439.4,3267.3
202401,부산진구여성가족문화센터,2,7441.5,486.0
202401,부산진구여성가족문화센터,3,22802.9,17212.8
202401,부산진구여성가족문화센터,4,283.5,27.4
202401,부산진구여성가족문화센터,9,11230.2,2647.7
202401,새당감시장,0,44798.3,7463.6
202401,새당감시장,1,17943.2,3937.6
202401,새당감시장,2,7977.0,855.4
202401,새당감시장,3,39820.4,32666.5
202401,새당감시장,4,337.8,26.5
202401,새당감시장,9,20227.1,6635.1
202401,한국신발관,0,72191.1,6621.4
202401,한국신발관,1,30500.6,4837.6
202401,한국신발관,2,22201.1,1796.8
202401,한국신발관,3,43322.2,19779.5
202401,한국신발관,4,550.6,38.8
202401,한국신발관,9,24440.9,4936.5
