STD_YM,ori_id,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202401,마라378857,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,8.22,0.0,4.11,0.0,4.11,0.0
202401,마라379856,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,0.0,0.0,0.0,0.0
202401,마라380854,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,0.0,0.0,0.0,11.25,6.75,13.54,6.99,7.23,26.67,19.92,7.47,0.0,15.95,4.98,4.78,0.0
202401,마라380862,1,0,10.88,86.95,58.24,86.97,80.77,164.45,60.65,40.66,28.69,30.76,48.2,71.57,123.45,97.89,120.41,169.4,217.78,325.39,692.02,603.21,417.26,564.55,378.89,118.72
202401,마라381853,1,0,6.16,5.35,5.7,9.56,12.62,4.98,2.13,4.58,2.49,0.0,7.99,11.96,11.77,24.49,20.77,15.78,37.91,104.84,101.77,82.85,44.74,61.07,71.56,19.12
202401,마라381854,1,0,64.83,216.68,184.42,193.08,274.51,238.63,243.6,202.95,231.74,182.46,255.92,387.64,586.49,628.08,671.76,788.02,1140.3,1528.29,2120.33,1904.49,1506.95,1546.09,1049.03,315.41
202401,마라382852,1,0,82.62,283.64,296.9,233.21,232.4,314.02,312.71,235.28,170.28,285.0,346.36,554.99,759.87,707.93,736.46,1207.3,1739.45,2349.74,3046.15,2784.63,2410.63,2331.94,1690.55,528.9
202401,마라382857,1,0,59.51,274.3,215.88,208.33,239.75,315.97,341.47,298.17,273.1,172.71,288.56,358.74,737.16,671.49,659.09,918.33,1268.12,1188.53,1878.68,1771.98,1438.68,1632.39,1116.75,363.39
202401,마라382858,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27,4.46,8.04,8.16,0.0
202401,마라383853,1,0,57.82,146.28,207.59,252.42,281.76,404.41,248.39,270.02,218.36,214.15,287.1,398.47,579.29,550.68,578.83,694.08,1012.03,1328.89,1683.02,1489.94,1366.64,1394.58,1047.07,405.35
202401,마라383854,1,0,4.13,38.1,53.41,47.02,123.94,93.95,89.7,71.57,92.51,94.56,198.27,138.02,170.44,179.3,128.67,337.31,483.9,501.4,449.34,419.23,448.98,476.45,460.3,118.07
202401,마라383857,1,0,35.87,182.95,112.6,106.24,146.39,190.81,140.73,163.59,126.15,122.07,193.59,299.25,439.08,457.34,480.79,709.31,941.41,1435.26,1842.94,1717.34,1438.84,1377.43,1035.46,293.21
202401,마라384855,1,0,0.0,0.0,8.16,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,12.03,3.87,8.16,7.74,15.69,19.77,0.0,9.48,15.46,34.73,2.99,2.99
202401,마라385853,1,0,0.0,3.07,6.84,3.5,4.17,0.0,0.0,0.0,0.0,0.0,7.59,3.07,3.62,12.77,32.15,19.21,13.0,22.66,13.98,40.52,27.3,42.95,57.45,11.52
202401,마라385856,1,0,161.81,619.04,692.07,670.88,802.71,1071.2,601.18,565.7,499.1,570.53,895.73,1282.31,1575.61,1736.31,1991.28,2900.29,3788.02,4679.74,6485.08,5603.01,4707.18,4415.55,3249.27,947.86
202401,마라385857,1,0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,5.6,2.8,2.8,5.6,2.8,2.8,0.0,0.0,0.0
202401,마라385860,1,0,3.9,11.24,11.7,3.9,0.0,0.0,0.0,0.0,30.8,4.4,12.45,12.7,4.15,0.0,12.45,17.1,11.95,12.7,38.11,25.25,31.27,23.34,23.44,8.55
202401,마라386856,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,8.97,2.99,2.99,8.97,5.98,5.98,5.98,0.0,0.0
202401,마라386859,1,0,4.08,7.24,3.62,0.0,4.29,0.0,0.0,4.3,4.3,0.0,0.0,0.0,4.29,4.29,8.25,8.37,12.58,28.81,30.19,31.4,24.11,32.39,52.21,7.46
202401,마라386869,1,0,0.0,3.77,3.66,3.66,3.47,7.95,7.47,8.58,2.5,0.0,0.0,0.0,2.5,2.5,4.32,9.44,7.32,27.07,114.01,110.39,55.41,23.75,25.05,8.58
202401,마라387856,1,0,4.2,2.8,7.46,4.2,3.6,19.16,7.16,0.0,7.16,4.2,12.6,29.4,12.0,12.1,8.38,19.91,45.65,20.68,46.38,39.69,32.26,51.15,34.34,14.29
202401,마라387859,1,0,115.6,460.7,386.83,300.63,315.8,336.98,443.1,343.72,317.34,333.74,480.29,722.61,1252.5,1192.1,1524.87,2033.32,2984.27,3438.48,4428.25,3367.46,2879.8,2621.75,2005.22,625.34
202401,마라387860,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,4.17,0.0,0.0,4.17,16.68,29.19,4.17,8.34,4.17,16.32,41.16,36.81,8.16,0.0
