STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202401,감전동 행정복지센터,31,52558.3,15612.8
202401,감전시장,31,88680.0,26594.3
202401,감전천,31,166976.5,12082.9
202401,괘법동 행정복지세터,31,55034.5,19888.8
202401,르네시떼,31,174022.7,33022.5
202401,사상 보건소,31,66702.6,11515.2
202401,사상근린공원,31,37610.4,9049.9
202401,사상인디스테이션,31,287946.3,76475.7
202401,사상평생학습관,31,31676.7,10601.5
202401,삼락생태공원낙동제방인샘꽃길,31,1870.8,384.5
202401,삼성테스코홈플러스서부산점,31,174022.7,33022.5
202401,새벽시장,31,174779.0,39370.3
202401,애플 아울렛 서부시외버스터미널,31,1152738.7,324623.8
202401,이마트 사상점,31,174022.7,33022.5
202401,창날공원,31,59352.2,21717.7
