STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202401,개금3동 주민센터,1,10177.7,2095.2
202401,개금3동 주민센터,2,4190.9,1190.6
202401,개금3동 주민센터,3,3447.5,940.5
202401,개금3동 주민센터,4,2902.8,960.5
202401,개금3동 주민센터,5,2624.8,851.1
202401,개금3동 주민센터,6,2822.2,835.1
202401,개금3동 주민센터,7,2417.8,823.7
202401,개금3동 주민센터,8,2255.6,811.2
202401,개금3동 주민센터,9,2512.8,699.2
202401,개금3동 주민센터,10,2227.9,706.5
202401,개금종합사회복지관,1,2247.8,978.5
202401,개금종합사회복지관,2,1402.0,809.3
202401,개금종합사회복지관,3,1188.7,670.7
202401,개금종합사회복지관,4,758.7,436.3
202401,개금종합사회복지관,5,939.6,494.8
202401,개금종합사회복지관,6,1184.3,568.3
202401,개금종합사회복지관,7,918.0,507.7
202401,개금종합사회복지관,8,1007.9,626.2
202401,개금종합사회복지관,9,1349.8,767.8
202401,개금종합사회복지관,10,1013.0,642.0
202401,개금테마공원,1,6674.0,2136.9
202401,개금테마공원,2,3552.5,1424.8
202401,개금테마공원,3,15467.5,3871.8
202401,개금테마공원,4,4143.7,1825.3
202401,개금테마공원,5,2548.0,1374.2
202401,개금테마공원,6,8276.4,2299.1
202401,개금테마공원,7,2790.8,1324.3
202401,개금테마공원,8,2285.7,942.4
202401,개금테마공원,9,5640.4,1799.9
202401,개금테마공원,10,2956.5,1420.6
202401,개성고등학교,1,4047.8,1267.5
202401,개성고등학교,2,3687.3,1815.7
202401,개성고등학교,3,2069.0,929.5
202401,개성고등학교,4,2474.0,1556.4
202401,개성고등학교,5,1861.1,1011.7
202401,개성고등학교,6,1635.9,1032.8
202401,개성고등학교,7,1337.7,682.5
202401,개성고등학교,8,2475.7,1465.2
202401,개성고등학교,9,1404.3,814.3
202401,개성고등학교,10,1732.8,969.5
202401,당감4동 주민센터,1,1416.5,882.8
202401,당감4동 주민센터,2,962.0,754.0
202401,당감4동 주민센터,3,674.8,445.0
202401,당감4동 주민센터,4,736.3,545.4
202401,당감4동 주민센터,5,305.6,217.2
202401,당감4동 주민센터,6,335.2,239.7
202401,당감4동 주민센터,7,241.8,152.3
202401,당감4동 주민센터,8,322.0,215.3
202401,당감4동 주민센터,9,411.5,248.8
202401,당감4동 주민센터,10,134.8,82.2
202401,당감골목시장,1,11523.1,3702.1
202401,당감골목시장,2,4805.0,1850.5
202401,당감골목시장,3,3534.1,1458.1
202401,당감골목시장,4,2827.5,1308.9
202401,당감골목시장,5,2184.5,1029.9
202401,당감골목시장,6,1667.4,710.9
202401,당감골목시장,7,1831.7,766.5
202401,당감골목시장,8,1466.9,842.0
202401,당감골목시장,9,1653.2,719.8
202401,당감골목시장,10,1630.6,733.7
202401,당감사회복지관,1,14159.8,4039.7
202401,당감사회복지관,2,4988.9,2061.7
202401,당감사회복지관,3,2977.7,1423.4
202401,당감사회복지관,4,2628.3,1193.0
202401,당감사회복지관,5,3067.6,1655.1
202401,당감사회복지관,6,2317.6,1148.2
202401,당감사회복지관,7,2790.4,1471.9
202401,당감사회복지관,8,2472.1,1221.4
202401,당감사회복지관,9,2635.7,1374.5
202401,당감사회복지관,10,3043.4,1346.8
202401,당감행복마루센터,1,6761.8,2258.6
202401,당감행복마루센터,2,2859.7,1161.7
202401,당감행복마루센터,3,2215.3,944.6
202401,당감행복마루센터,4,1925.1,1008.5
202401,당감행복마루센터,5,1797.0,795.8
202401,당감행복마루센터,6,1638.5,729.6
202401,당감행복마루센터,7,1382.9,607.0
202401,당감행복마루센터,8,1281.9,624.4
202401,당감행복마루센터,9,1514.4,773.2
202401,당감행복마루센터,10,1826.3,775.4
202401,백양가족공원,1,4625.0,1513.1
202401,백양가족공원,2,2755.9,1284.0
202401,백양가족공원,3,2036.2,930.1
202401,백양가족공원,4,1477.7,760.4
202401,백양가족공원,5,1598.6,733.5
202401,백양가족공원,6,1247.7,558.0
202401,백양가족공원,7,1421.4,705.2
202401,백양가족공원,8,1230.4,515.5
202401,백양가족공원,9,1047.0,517.1
202401,백양가족공원,10,1101.4,581.9
202401,부산진구 동네 청년아루,1,6757.4,2262.3
202401,부산진구 동네 청년아루,2,2859.7,1161.7
202401,부산진구 동네 청년아루,3,2215.3,944.6
202401,부산진구 동네 청년아루,4,1925.1,1008.5
202401,부산진구 동네 청년아루,5,1797.0,795.8
202401,부산진구 동네 청년아루,6,1663.6,750.5
202401,부산진구 동네 청년아루,7,1353.6,581.9
202401,부산진구 동네 청년아루,8,1302.8,642.7
202401,부산진구 동네 청년아루,9,1490.9,752.3
202401,부산진구 동네 청년아루,10,1826.3,775.4
202401,부산진구 생활문화센터,1,26177.2,7247.3
202401,부산진구 생활문화센터,2,13082.4,4909.0
202401,부산진구 생활문화센터,3,8494.7,3445.8
202401,부산진구 생활문화센터,4,7501.5,3481.2
202401,부산진구 생활문화센터,5,5612.8,2558.8
202401,부산진구 생활문화센터,6,4778.9,2277.9
202401,부산진구 생활문화센터,7,4349.8,1925.2
202401,부산진구 생활문화센터,8,4900.6,2529.6
202401,부산진구 생활문화센터,9,4707.3,2544.7
202401,부산진구 생활문화센터,10,4094.1,2285.5
202401,부산진구 어린이청소년 도서관,1,5612.6,1853.9
202401,부산진구 어린이청소년 도서관,2,2263.2,858.1
202401,부산진구 어린이청소년 도서관,3,1482.2,571.0
202401,부산진구 어린이청소년 도서관,4,1227.0,466.4
202401,부산진구 어린이청소년 도서관,5,1254.7,582.4
202401,부산진구 어린이청소년 도서관,6,866.7,408.3
202401,부산진구 어린이청소년 도서관,7,1285.7,614.7
202401,부산진구 어린이청소년 도서관,8,781.6,383.0
202401,부산진구 어린이청소년 도서관,9,968.6,545.1
202401,부산진구 어린이청소년 도서관,10,1326.5,493.2
202401,부산진구여성가족문화센터,1,4332.6,1252.2
202401,부산진구여성가족문화센터,2,2289.0,851.0
202401,부산진구여성가족문화센터,3,1786.9,663.5
202401,부산진구여성가족문화센터,4,1928.0,743.6
202401,부산진구여성가족문화센터,5,1367.9,541.5
202401,부산진구여성가족문화센터,6,1784.5,649.4
202401,부산진구여성가족문화센터,7,1548.1,524.4
