STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202507,개금3동 주민센터,1,9244.7,2314.6
202507,개금3동 주민센터,2,4595.9,1424.6
202507,개금3동 주민센터,3,3028.1,836.3
202507,개금3동 주민센터,4,3187.0,992.6
202507,개금3동 주민센터,5,2484.8,768.3
202507,개금3동 주민센터,6,2565.5,932.9
202507,개금3동 주민센터,7,2561.6,711.3
202507,개금3동 주민센터,8,2102.4,718.1
202507,개금3동 주민센터,9,2543.1,808.6
202507,개금3동 주민센터,10,1828.1,577.0
202507,개금종합사회복지관,1,2113.8,972.9
202507,개금종합사회복지관,2,1454.8,901.8
202507,개금종합사회복지관,3,1516.7,840.5
202507,개금종합사회복지관,4,1381.7,884.4
202507,개금종합사회복지관,5,1290.9,818.4
202507,개금종합사회복지관,6,1226.7,675.4
202507,개금종합사회복지관,7,1392.9,814.4
202507,개금종합사회복지관,8,1029.0,533.7
202507,개금종합사회복지관,9,850.7,422.9
202507,개금종합사회복지관,10,1097.4,540.3
202507,개금테마공원,1,6695.1,2122.7
202507,개금테마공원,2,4981.2,1781.9
202507,개금테마공원,3,12412.9,3402.4
202507,개금테마공원,4,5445.2,2272.8
202507,개금테마공원,5,2874.9,1635.7
202507,개금테마공원,6,7063.6,2841.4
202507,개금테마공원,7,3326.8,1907.0
202507,개금테마공원,8,3845.1,1851.7
202507,개금테마공원,9,4629.7,1716.4
202507,개금테마공원,10,3795.7,2107.3
202507,개성고등학교,1,3760.5,1264.6
202507,개성고등학교,2,3785.8,1915.0
202507,개성고등학교,3,1963.6,1053.3
202507,개성고등학교,4,2611.4,1715.2
202507,개성고등학교,5,1499.0,887.1
202507,개성고등학교,6,2424.1,1589.0
202507,개성고등학교,7,1064.3,612.6
202507,개성고등학교,8,2817.0,1933.0
202507,개성고등학교,9,1416.4,745.1
202507,개성고등학교,10,1720.5,1107.0
202507,당감4동 주민센터,1,852.0,723.2
202507,당감4동 주민센터,2,580.3,560.7
202507,당감4동 주민센터,3,575.9,539.4
202507,당감4동 주민센터,4,610.2,604.9
202507,당감4동 주민센터,5,445.5,445.5
202507,당감4동 주민센터,6,552.8,530.4
202507,당감4동 주민센터,7,322.2,322.2
202507,당감4동 주민센터,8,197.2,197.2
202507,당감4동 주민센터,9,316.8,316.8
202507,당감4동 주민센터,10,133.5,133.5
202507,당감골목시장,1,17177.5,5241.9
202507,당감골목시장,2,6721.7,2662.1
202507,당감골목시장,3,4162.7,1898.7
202507,당감골목시장,4,3061.8,1368.2
202507,당감골목시장,5,2324.8,926.4
202507,당감골목시장,6,2450.9,1092.4
202507,당감골목시장,7,2053.2,975.4
202507,당감골목시장,8,1971.6,997.4
202507,당감골목시장,9,1957.4,938.0
202507,당감골목시장,10,1258.3,629.7
202507,당감사회복지관,1,15435.6,4332.5
202507,당감사회복지관,2,4979.6,2178.4
202507,당감사회복지관,3,3632.2,1609.3
202507,당감사회복지관,4,3321.8,1609.5
202507,당감사회복지관,5,2790.7,1254.9
202507,당감사회복지관,6,2564.0,1349.1
202507,당감사회복지관,7,2634.4,1224.5
202507,당감사회복지관,8,3179.7,1554.8
202507,당감사회복지관,9,3273.7,1744.5
202507,당감사회복지관,10,2741.9,1487.7
202507,당감행복마루센터,1,10202.6,3731.3
202507,당감행복마루센터,2,4137.7,1881.6
202507,당감행복마루센터,3,3345.8,1421.7
202507,당감행복마루센터,4,2682.3,1186.5
202507,당감행복마루센터,5,2357.0,1155.7
202507,당감행복마루센터,6,2148.6,1108.1
202507,당감행복마루센터,7,2102.2,999.8
202507,당감행복마루센터,8,2102.6,897.9
202507,당감행복마루센터,9,1674.0,798.9
202507,당감행복마루센터,10,1574.5,664.9
202507,백양가족공원,1,5253.1,1992.0
202507,백양가족공원,2,2907.5,1351.8
202507,백양가족공원,3,2662.1,1340.6
202507,백양가족공원,4,2020.3,911.3
202507,백양가족공원,5,1735.1,914.2
202507,백양가족공원,6,1890.2,1065.2
202507,백양가족공원,7,1457.5,788.6
202507,백양가족공원,8,1782.6,776.2
202507,백양가족공원,9,1654.8,638.1
202507,백양가족공원,10,1494.5,570.6
202507,부산진구 동네 청년아루,1,10190.7,3731.3
202507,부산진구 동네 청년아루,2,4137.7,1881.6
202507,부산진구 동네 청년아루,3,3345.8,1421.7
202507,부산진구 동네 청년아루,4,2682.3,1186.5
202507,부산진구 동네 청년아루,5,2372.2,1155.7
202507,부산진구 동네 청년아루,6,2148.6,1108.1
202507,부산진구 동네 청년아루,7,2102.2,999.8
202507,부산진구 동네 청년아루,8,2132.0,897.9
202507,부산진구 동네 청년아루,9,1674.0,798.9
202507,부산진구 동네 청년아루,10,1574.5,664.9
202507,부산진구 생활문화센터,1,32894.7,9780.2
202507,부산진구 생활문화센터,2,16457.6,7021.1
202507,부산진구 생활문화센터,3,10322.9,4784.5
202507,부산진구 생활문화센터,4,7808.9,3982.8
202507,부산진구 생활문화센터,5,6440.8,3408.4
202507,부산진구 생활문화센터,6,5742.6,2698.2
202507,부산진구 생활문화센터,7,5764.9,2968.9
202507,부산진구 생활문화센터,8,4973.4,2492.4
202507,부산진구 생활문화센터,9,5043.3,2606.9
202507,부산진구 생활문화센터,10,5029.1,2708.1
202507,부산진구 어린이청소년 도서관,1,9013.5,3019.9
202507,부산진구 어린이청소년 도서관,2,2945.8,1457.2
202507,부산진구 어린이청소년 도서관,3,1750.9,868.8
202507,부산진구 어린이청소년 도서관,4,1473.3,665.9
202507,부산진구 어린이청소년 도서관,5,1312.3,586.7
202507,부산진구 어린이청소년 도서관,6,1030.6,431.9
202507,부산진구 어린이청소년 도서관,7,582.1,228.6
202507,부산진구 어린이청소년 도서관,8,1203.2,723.3
202507,부산진구 어린이청소년 도서관,9,923.0,431.2
202507,부산진구 어린이청소년 도서관,10,833.1,379.6
