STD_YM,gid,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202507,마라337842,1,0,3.44,54.63,13.76,26.46,24.04,42.02,33.01,65.15,29.22,55.43,52.61,38.77,52.4,47.48,131.45,131.9,97.61,53.26,18.79,18.94,33.87,20.86,12.98,2.47
202507,마라339838,1,0,14.18,80.61,109.62,70.5,38.75,105.31,235.54,152.46,167.88,151.08,187.41,175.98,255.17,252.75,250.91,319.91,363.96,476.41,394.4,357.99,335.7,324.51,264.62,97.13
202507,마라339839,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.0,0.0,7.18,7.18,12.68,9.09,10.77,10.77,7.18,0.0,9.55,32.31,18.64,1.91,0.0
202507,마라340842,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,0.0,0.0,0.0,0.0,0.0,3.2,0.0,9.6,6.4,6.4,3.2,0.0,0.0,0.0,3.2,0.0
202507,마라340846,1,0,15.33,13.4,23.49,11.45,41.19,52.85,97.22,228.36,143.91,101.22,88.81,155.35,139.56,125.93,111.45,161.31,132.11,102.86,144.46,83.49,138.47,108.39,53.65,0.0
202507,마라341844,1,0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202507,마라341846,1,0,0.0,0.0,0.0,0.0,0.0,3.84,0.0,3.32,0.0,0.0,3.32,0.0,6.64,0.0,0.0,3.32,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202507,마라342836,1,0,63.52,226.92,211.64,228.73,250.77,213.55,247.72,198.11,175.07,333.03,529.16,974.88,993.72,1079.95,1212.79,1784.54,2056.03,2919.07,2978.63,2492.49,2261.26,1826.84,1382.3,278.13
202507,마라342856,1,0,23.25,86.86,64.1,41.22,36.64,35.75,59.99,64.83,76.54,75.5,132.71,148.06,189.67,219.77,203.93,323.45,283.68,481.78,592.71,542.36,509.23,410.47,269.16,103.53
202507,마라343844,1,0,0.0,0.0,0.0,0.0,0.0,3.18,0.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202507,마라343849,1,0,40.01,162.6,25.97,33.54,39.35,110.05,121.55,192.39,109.73,87.43,77.28,110.91,117.6,128.28,63.89,118.89,133.13,87.73,93.48,184.0,166.31,108.01,72.48,13.88
202507,마라344849,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.38,48.44,6.92,0.0,0.0,0.0
202507,마라344867,1,0,2.45,39.45,45.37,23.1,11.8,53.86,29.36,35.04,11.25,20.26,76.96,57.99,63.53,47.11,71.87,155.17,208.74,189.16,187.2,225.03,212.78,163.93,146.1,31.91
202507,마라345851,1,0,22.95,84.36,65.99,53.68,81.1,59.15,61.58,178.09,133.46,102.14,98.67,203.54,215.95,213.79,203.53,301.11,471.41,570.24,418.23,572.81,352.24,248.3,143.07,79.75
202507,마라345859,1,0,0.0,0.0,0.0,0.0,22.8,7.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58,7.36,3.5,0.0,0.0,3.5,0.0,0.0
202507,마라345862,1,0,4.65,5.68,3.5,0.0,0.0,11.4,12.11,16.15,20.91,29.04,19.39,26.25,19.86,16.55,6.68,22.19,13.93,10.66,8.67,26.44,10.14,30.88,17.24,9.67
202507,마라345864,1,0,0.0,2.88,0.0,10.88,7.95,7.48,3.97,5.66,15.83,3.88,14.92,17.4,24.36,20.35,4.36,3.57,0.0,34.39,27.79,2.45,7.12,9.58,0.0,0.0
202507,마라346853,1,0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,8.43,11.24,15.43,14.53,0.0,9.81,6.31,2.81,2.81,22.7,8.22,8.91,0.0
202507,마라346864,1,0,33.14,127.93,147.78,139.69,92.61,157.86,170.59,106.33,198.04,234.97,276.02,236.22,330.98,398.57,384.65,546.21,660.69,1061.98,1483.51,1108.45,830.37,832.73,628.77,152.04
202507,마라346866,1,0,7.0,0.0,3.5,0.0,3.86,0.0,0.0,4.26,0.0,0.0,8.12,15.81,26.93,8.38,3.5,25.55,19.64,26.07,7.69,16.14,34.44,24.5,7.09,0.0
202507,마라346870,1,0,76.09,283.62,207.97,224.77,166.88,194.83,283.12,291.41,241.64,456.71,702.85,1154.33,1149.75,1133.89,1308.52,2014.82,2400.23,2929.64,3971.38,2912.1,2812.3,2160.29,1375.03,349.71
202507,마라347852,1,0,22.01,80.83,86.81,119.53,132.66,100.57,58.43,71.54,34.16,79.23,139.69,139.44,287.29,276.37,283.0,472.76,581.43,670.97,622.48,727.72,384.99,323.41,278.89,75.12
202507,마라347854,1,0,27.71,83.29,75.93,69.39,51.3,43.26,50.02,39.57,60.89,80.37,131.77,259.7,224.71,172.98,257.29,350.59,418.35,751.9,751.64,575.7,473.72,452.43,294.33,66.67
202507,마라347859,1,0,49.33,147.49,114.93,92.0,57.46,115.32,100.27,259.32,261.83,162.75,190.13,239.27,299.48,282.2,247.76,322.47,414.06,541.07,689.01,636.23,747.77,536.04,439.53,116.28
202507,마라347861,1,0,4.36,8.37,9.67,2.57,3.97,3.84,3.96,0.0,3.96,3.96,0.0,0.0,0.0,8.01,0.0,0.0,9.72,16.68,5.46,12.35,24.57,54.64,46.93,7.41
202507,마라347862,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,0.0,3.5,11.33,7.21
202507,마라347863,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0
202507,마라347864,1,0,0.0,3.65,0.0,0.0,0.0,0.0,8.52,0.0,0.0,7.94,15.88,0.0,3.97,3.97,3.97,3.97,3.97,3.97,3.65,0.0,7.94,39.38,67.49,15.88
202507,마라347865,1,0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.16,3.76,17.3,11.62,8.12,12.08,33.88,22.71,33.32,63.85,15.79,44.41,54.17,41.24,6.92
202507,마라347866,1,0,40.96,248.06,181.44,159.44,118.33,121.99,89.67,119.02,134.7,192.98,226.44,432.24,482.86,488.72,535.82,766.87,1086.82,1500.78,1738.31,1645.3,1222.98,1251.1,1054.27,295.83
202507,마라347868,1,0,0.0,4.22,4.22,0.0,4.5,0.0,4.43,0.0,0.0,0.0,21.23,8.4,33.97,16.71,8.72,44.44,33.37,51.01,83.71,93.06,122.7,82.99,77.04,12.94
202507,마라347869,1,0,0.0,0.0,0.0,7.24,0.0,0.0,0.0,4.43,0.0,0.0,0.0,16.55,48.58,12.08,28.72,19.79,40.46,62.11,58.47,92.54,52.55,86.21,28.94,9.8
202507,마라348855,1,0,23.81,96.27,55.61,82.9,32.01,101.47,56.0,59.49,84.58,64.31,146.72,237.5,295.16,305.13,343.03,429.8,596.94,834.79,971.55,842.58,761.99,607.22,376.21,117.91
202507,마라348857,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,0.0,0.0,0.0,0.0,0.0,0.0
202507,마라348858,1,0,0.0,0.0,5.72,0.0,0.0,0.0,8.52,11.28,3.5,9.22,2.86,0.0,11.7,15.28,6.88,29.66,16.04,19.84,19.9,41.48,8.49,8.52,7.76,2.86
202507,마라348861,1,0,0.0,0.0,0.0,7.36,17.98,6.64,10.39,3.14,3.5,7.48,11.46,3.14,7.0,0.0,7.47,3.5,18.22,0.0,14.47,22.8,45.69,25.73,46.33,20.97
202507,마라348862,1,0,10.28,13.65,10.65,18.15,3.5,0.0,0.0,3.65,3.49,7.65,3.98,4.06,12.44,11.71,7.78,8.41,2.53,26.36,30.06,3.28,10.93,14.56,21.7,11.4
202507,마라348867,1,0,61.22,163.01,223.72,193.35,179.55,134.68,182.41,166.54,95.75,168.91,286.93,305.56,422.49,581.54,594.18,722.57,907.16,1506.56,2250.05,1639.53,1437.05,1643.65,1028.11,287.38
202507,마라349849,1,0,0.0,0.0,0.0,6.19,0.0,7.12,19.36,12.81,21.89,4.12,3.26,10.69,0.0,8.64,0.0,0.0,3.38,0.0,4.28,3.51,3.19,3.19,0.0,0.0
202507,마라349860,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0
202507,마라349862,1,0,0.0,3.26,0.0,0.0,0.0,3.26,0.0,0.0,0.0,3.26,6.52,3.26,6.97,0.0,3.26,13.04,0.0,0.0,6.52,6.52,6.52,3.26,3.26,10.23
202507,마라349863,1,0,2.65,11.98,0.0,6.32,0.0,0.0,20.28,10.14,0.0,4.06,14.84,31.78,3.38,17.7,11.5,11.3,7.38,29.95,53.53,25.46,42.25,39.38,43.57,22.69
202507,마라349864,1,0,89.04,320.62,161.09,145.23,97.68,131.75,203.33,214.8,161.72,263.65,296.48,448.46,585.87,574.6,812.42,998.19,1441.2,2302.84,2587.9,2137.02,2015.65,2043.24,1468.66,344.18
202507,마라349865,1,0,0.0,0.0,0.0,0.0,0.0,3.68,0.0,0.0,0.0,0.0,0.0,4.26,4.26,4.43,26.9,59.62,59.73,64.49,102.75,7.78,109.27,69.76,15.69,10.5
202507,마라349866,1,0,0.0,0.0,3.98,0.0,0.0,0.0,3.98,0.0,3.98,3.98,0.0,0.0,0.0,11.93,0.0,0.0,3.98,19.85,7.94,0.0,3.98,3.71,0.0,0.0
202507,마라349867,1,0,0.0,3.97,3.97,0.0,0.0,3.97,0.0,3.76,0.0,0.0,3.97,8.72,16.42,12.69,16.63,12.55,12.09,27.79,34.56,11.36,24.43,8.91,15.07,14.91
202507,마라350849,1,0,0.0,0.0,0.0,0.0,9.9,6.73,27.44,13.79,0.0,3.12,6.86,3.3,0.0,3.12,0.0,3.43,3.3,0.0,0.0,0.0,0.0,0.0,6.6,0.0
202507,마라350852,1,0,115.83,34.2,22.64,111.7,60.3,88.65,133.3,128.22,61.21,51.78,59.45,61.34,78.98,62.39,78.91,81.25,123.33,67.72,95.53,139.18,205.12,125.34,70.57,19.77
202507,마라350855,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53,0.0,3.54,7.08,0.0,0.0,0.0,0.0,0.0,0.0,23.88,0.0
202507,마라350858,1,0,0.0,0.0,0.0,0.0,0.0,3.76,33.64,0.0,0.0,0.0,3.98,11.72,0.0,20.8,12.84,24.33,23.44,31.85,11.95,8.19,37.62,27.19,20.58,0.0
202507,마라350861,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97,3.97,7.23,14.46,21.69,37.99,11.2,7.23,3.26,10.49,3.26,3.97,3.97
202507,마라350863,1,0,9.11,20.23,15.38,10.92,15.7,33.62,21.79,37.84,19.76,38.98,10.47,43.69,34.19,38.23,42.92,96.18,67.66,110.87,161.1,198.43,190.64,287.24,396.5,133.23
202507,마라350864,1,0,47.81,170.29,105.64,97.94,94.55,95.27,148.39,162.08,139.75,116.52,177.96,343.62,408.62,449.85,602.55,737.81,1147.07,1475.11,1754.93,1401.21,1238.0,1073.99,869.77,191.78
202507,마라350865,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.26,14.84,18.55,0.0,0.0,7.3,0.0
202507,마라350866,1,0,89.56,239.65,267.44,128.52,168.13,106.46,112.73,198.96,131.78,183.66,196.56,277.21,339.75,352.54,455.9,761.92,871.16,1485.65,2134.96,1453.34,1256.05,1174.8,1151.33,274.0
202507,마라351854,1,0,35.8,118.66,60.88,44.82,78.99,68.27,54.96,66.69,60.13,67.37,113.63,130.39,237.09,208.31,254.76,341.45,488.39,610.78,617.48,563.98,553.35,518.33,368.71,99.29
202507,마라351855,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,13.85,3.59,6.76,3.38,2.6,0.0
202507,마라351856,1,0,55.52,173.63,131.51,129.81,135.14,107.22,111.64,167.68,108.32,149.65,247.11,264.85,233.96,271.75,348.43,491.17,605.63,914.54,1105.69,873.67,980.61,886.36,713.52,257.34
202507,마라351860,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.0,0.0,3.2,0.0,0.0,0.0
202507,마라351862,1,0,12.18,52.87,22.59,17.0,33.66,51.95,43.41,23.52,18.79,32.75,19.57,68.23,52.13,46.09,90.81,70.3,83.38,172.72,245.24,206.79,199.3,166.58,147.52,65.0
202507,마라351863,1,0,154.34,408.48,217.92,148.77,140.03,144.04,187.59,205.47,184.18,224.65,203.09,317.67,402.86,414.19,493.95,726.07,1086.81,1673.49,2581.77,1734.01,1756.48,1785.48,1300.69,386.14
202507,마라351864,1,0,59.7,236.63,205.17,191.05,231.64,334.5,287.58,352.26,411.16,344.71,649.98,969.89,1058.26,1081.73,1312.68,1740.51,2404.84,3589.88,4312.3,3070.91,2909.52,2292.55,2070.22,540.11
202507,마라351865,1,0,4.35,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,4.35,4.35,0.0,8.7,4.35,26.1,13.05,8.7,4.35,13.05,34.8,26.04,13.05,8.7,0.0
202507,마라351866,1,0,0.0,0.0,4.35,0.0,4.35,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,4.35,17.4,4.35,13.05,0.0
202507,마라351867,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,7.0,0.0,0.0,7.0,5.92,0.0,2.96,8.84,25.48,30.88,11.8,3.37,0.0
202507,마라352855,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64,2.88,3.44,2.88,0.0,2.88,2.88,2.88,0.0,19.57,20.89,8.46,0.0,6.06,3.76
202507,마라352858,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,18.92,19.43,0.0,34.51,30.45,24.26,12.59,3.89,6.19,13.45,17.08,6.64
202507,마라352860,1,0,59.42,261.36,162.89,127.96,143.53,123.39,61.4,106.83,94.13,133.22,250.7,257.66,278.49,462.8,384.21,553.12,758.78,956.73,1947.64,1491.84,1313.68,1331.6,988.08,269.55
202507,마라352861,1,0,39.62,124.84,87.58,52.96,70.72,103.57,108.38,71.73,74.43,60.81,104.38,60.14,169.24,139.5,140.15,180.69,191.09,467.02,537.81,395.73,472.92,494.47,376.45,173.31
202507,마라352862,1,0,260.27,1001.43,614.53,519.61,399.99,390.21,444.45,495.86,432.16,524.18,776.01,1396.26,1479.45,1583.09,1938.7,2656.64,3669.47,5285.99,7015.09,5760.6,5227.43,5325.34,4495.38,1220.28
202507,마라352863,1,0,0.0,7.21,8.25,0.0,0.0,0.0,0.0,3.5,0.0,0.0,15.41,22.88,15.41,0.0,15.41,7.47,0.0,3.97,24.41,14.66,7.47,0.0,21.61,9.96
202507,마라352864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02,0.0,0.0,8.14,17.86,10.45,16.09,26.57,27.91,6.11
202507,마라352865,1,0,141.69,367.29,227.39,164.83,182.44,115.5,202.47,201.56,224.46,244.84,461.17,506.87,697.64,683.94,612.61,888.9,1244.59,1852.14,2216.45,1586.53,1597.72,1316.43,842.49,266.78
202507,마라352866,1,0,3.89,3.89,6.42,14.36,27.49,59.42,98.75,20.99,19.78,88.28,120.14,57.96,60.98,69.91,76.3,70.82,158.18,276.58,418.7,306.93,288.32,291.28,273.92,79.21
202507,마라353850,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,6.88,0.0,3.79,21.67,0.0,0.0,3.07,6.14,3.07,0.0,0.0,3.37,3.79,0.0,0.0,0.0,0.0
202507,마라353852,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.47,0.0,3.09,5.56,8.98,9.27,5.89,0.0,14.94,9.23,16.3,29.04,5.54,0.0,5.96
202507,마라353856,1,0,47.37,121.86,83.51,38.43,29.35,81.56,106.27,119.45,147.88,172.62,144.18,222.09,289.01,231.58,325.11,424.18,653.61,924.86,1037.51,836.27,652.51,545.19,342.39,121.22
202507,마라353858,1,0,160.09,635.36,434.75,316.82,238.27,313.32,444.29,504.9,477.24,613.9,1110.43,1651.03,2274.04,2235.94,2297.58,3364.22,4313.48,5585.67,5796.37,4837.62,4315.63,4070.6,3169.34,875.37
202507,마라353860,1,0,46.78,296.51,302.4,188.04,201.71,234.48,175.14,215.07,206.04,275.96,471.53,608.31,671.1,741.36,830.48,1249.69,1527.63,2393.73,2953.74,2542.93,2332.13,2223.59,1822.5,509.79
202507,마라353861,1,0,0.0,18.94,7.3,0.0,0.0,3.71,4.26,3.67,0.0,11.35,17.5,23.2,8.78,20.97,27.18,33.68,60.28,100.76,103.4,58.06,77.59,81.18,73.2,11.44
202507,마라353862,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,0.0
202507,마라354852,1,0,57.45,177.19,150.91,109.83,98.77,117.59,153.63,185.49,284.94,211.98,331.05,532.55,562.93,546.6,568.41,783.46,927.87,1232.3,1695.58,1283.65,1114.34,912.12,606.26,192.24
202507,마라354854,1,0,0.0,0.0,2.6,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,14.38,3.38,5.98,16.12,11.96,16.38,12.24,11.18,32.4,0.0,0.0,13.95,0.0
202507,마라354856,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,0.0,3.54,8.74,7.08,8.74,3.54,6.14,6.04,7.31,8.49,3.44
202507,마라354859,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,15.45,0.0,0.0,0.0,0.0,4.19,0.0,0.0,0.0,0.0,4.19,0.0,3.5,7.78,3.97,3.89,7.38
202507,마라354860,1,0,13.72,23.0,15.2,11.15,12.87,5.87,17.4,15.7,6.46,10.1,30.41,66.48,29.45,37.25,42.52,125.13,150.92,142.13,133.42,109.13,181.41,80.9,67.35,9.24
202507,마라354861,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.98,0.0,0.0,0.0,8.86,12.84,17.27,64.65,101.82,13.29,22.15,0.0,0.0
202507,마라354863,1,0,0.0,8.72,4.36,0.0,0.0,0.0,7.35,8.12,3.98,8.11,8.62,3.76,8.12,8.12,4.35,16.13,28.33,83.84,126.49,62.31,34.17,32.45,72.63,15.46
202507,마라354864,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,6.98,0.0,0.0,0.0,4.06,4.06,0.0,0.0,0.0,0.0,3.49,6.98,11.04,8.12,11.04,0.0,0.0
202507,마라354865,1,0,0.0,4.48,0.0,0.0,0.0,0.0,0.0,4.48,0.0,3.5,0.0,0.0,13.12,0.0,8.32,8.42,0.0,21.0,47.78,43.4,42.31,29.22,8.32,12.02
