STD_YM,gid,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202507,마라378857,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97,3.97,0.0,3.97,0.0,7.94,7.94,3.97,0.0,7.2
202507,마라380854,1,0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,20.43,2.27,4.49,6.81,15.89,6.81,2.22,2.47,2.29,6.89,0.0,2.24,6.71,22.24,6.72,0.0
202507,마라380862,1,0,16.76,30.43,52.95,32.72,62.79,44.92,40.98,31.32,60.51,44.35,84.35,111.68,214.9,199.41,181.35,350.14,344.96,406.8,555.96,647.55,547.48,350.98,250.6,124.17
202507,마라381853,1,0,0.0,0.0,0.0,7.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,5.85,3.29,2.77,7.62,2.27,5.02,6.17,3.76,5.77,12.66,6.71
202507,마라381854,1,0,75.33,225.8,161.41,194.21,188.11,209.48,191.98,152.73,173.5,139.01,345.47,514.3,774.46,769.67,810.53,1136.01,1467.56,1844.71,2603.03,2232.11,1862.05,1673.67,1393.14,385.8
202507,마라382852,1,0,64.88,305.92,223.25,216.58,185.91,190.61,163.12,163.12,204.43,244.41,473.1,733.59,815.61,726.15,832.9,1349.02,2151.56,2547.27,3448.13,2595.83,2450.33,2302.27,1830.96,485.22
202507,마라382856,1,0,0.0,7.38,7.38,4.29,0.0,0.0,0.0,0.0,3.69,0.0,4.29,0.0,11.07,26.43,15.57,30.12,11.07,33.21,20.46,0.0,0.0,8.79,26.5,0.0
202507,마라382857,1,0,79.33,205.42,172.23,153.48,96.91,206.27,172.23,184.65,129.85,207.84,279.58,472.51,735.29,817.64,800.67,956.4,1305.37,1679.02,2285.43,2084.36,1823.56,1959.35,1244.08,403.08
202507,마라382858,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202507,마라382862,1,0,0.0,3.54,0.0,3.54,0.0,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202507,마라383853,1,0,94.61,203.41,193.09,196.01,162.91,223.68,168.47,198.79,185.4,249.1,273.28,523.9,681.8,644.02,818.72,903.12,1456.17,1869.0,2321.79,1908.14,1655.49,1542.91,1227.51,303.82
202507,마라383854,1,0,37.69,97.9,82.49,69.12,52.8,142.8,76.74,62.53,89.5,100.37,143.4,167.27,264.98,280.67,276.14,428.82,548.95,760.88,932.45,770.64,632.93,788.14,613.11,171.37
202507,마라383855,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,11.31,15.12,7.5,12.81,31.38,12.12,46.95,29.07,20.88,3.69,3.81,0.0,0.0
202507,마라383857,1,0,41.74,152.76,114.78,96.94,104.32,129.44,73.1,67.89,127.02,144.06,143.04,339.36,383.55,423.52,406.78,705.06,710.14,968.65,1633.15,1564.07,1249.62,1354.03,850.88,197.01
202507,마라384855,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,15.48,19.45,7.74,11.61,8.03,12.48,28.4,30.83,15.72,4.16
202507,마라384856,1,0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29,15.44,20.71,11.98,19.94,51.95,63.11,4.02,12.26,86.42,21.09,8.65
202507,마라385853,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.37,7.58,11.37,19.11,3.87,3.64,18.44,18.81,7.58,18.5,29.07,18.89,11.58,30.71,15.12,0.0
202507,마라385856,1,0,136.83,464.04,450.21,460.38,493.65,656.24,491.99,438.48,415.38,619.36,1037.31,1301.32,1883.66,1668.14,1813.35,2528.53,3328.13,4353.53,5736.83,4495.35,4520.93,3897.79,2824.53,726.46
202507,마라385857,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.04,3.23,10.22,9.69,19.38,6.46,0.0,0.0,0.0
