STD_YM,O_gID,D_gID,purpose,modal,travel_time(sec),POP,no
202507,11140605,마라385856,1,0,16400,4.2,9
202507,11170625,마라385856,1,0,15200,3.4,9
202507,11380650,마라385856,1,0,25580,8.6,9
202507,11500620,마라385856,1,0,9030,12.1,9
202507,11500640,마라385856,1,0,10870,4.4,9
202507,11680750,마라385856,1,0,11440,3.7,9
202507,26110510,마라385856,1,0,1830,168.4,9
202507,26110520,마라385856,1,0,2370,24.3,9
202507,26110530,마라385856,1,0,2990,24.0,9
202507,26110545,마라385856,1,0,2040,7.6,9
202507,26110560,마라385856,1,0,3890,26.7,9
202507,26110570,마라385856,1,0,2050,19.0,9
202507,26110580,마라385856,1,0,2830,52.4,9
202507,26110590,마라385856,1,0,5040,19.9,9
202507,26110600,마라385856,1,0,2790,4.4,9
202507,26140510,마라385856,1,0,1820,4.2,9
202507,26140520,마라385856,1,0,5910,4.0,9
202507,26140530,마라385856,1,0,2890,39.8,9
202507,26140540,마라385856,1,0,1670,22.3,9
202507,26140560,마라385856,1,0,2670,3.5,9
202507,26140570,마라385856,1,0,1670,15.0,9
202507,26140615,마라385856,1,0,2540,17.0,9
202507,26140640,마라385856,1,0,2290,11.0,9
202507,26140660,마라385856,1,0,2450,21.6,9
202507,26140680,마라385856,1,0,3820,52.1,9
202507,26170510,마라385856,1,0,1150,11.8,9
202507,26170520,마라385856,1,0,1990,48.2,9
202507,26170530,마라385856,1,0,3920,71.4,9
202507,26170550,마라385856,1,0,2030,31.9,9
202507,26170560,마라385856,1,0,1110,27.1,9
202507,26170570,마라385856,1,0,1730,75.4,9
202507,26170590,마라385856,1,0,2470,7.7,9
202507,26170600,마라385856,1,0,3590,3.8,9
202507,26170645,마라385856,1,0,1210,20.0,9
202507,26170650,마라385856,1,0,700,30.8,9
202507,26170660,마라385856,1,0,2670,162.4,9
202507,26170680,마라385856,1,0,560,7.2,9
202507,26200530,마라385856,1,0,2450,78.7,9
202507,26200550,마라385856,1,0,3640,7.8,9
202507,26200585,마라385856,1,0,1310,8.1,9
202507,26200590,마라385856,1,0,4030,22.5,9
202507,26200630,마라385856,1,0,2660,62.0,9
202507,26200640,마라385856,1,0,3830,37.2,9
202507,26200650,마라385856,1,0,3750,61.8,9
