STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202506,감전동 행정복지센터,1,4504.4,1121.4
202506,감전동 행정복지센터,2,2069.1,627.6
202506,감전동 행정복지센터,3,1558.3,429.6
202506,감전동 행정복지센터,4,1262.2,348.9
202506,감전동 행정복지센터,5,1096.3,376.6
202506,감전동 행정복지센터,6,1292.8,391.4
202506,감전동 행정복지센터,7,1070.4,286.6
202506,감전동 행정복지센터,8,928.6,220.7
202506,감전동 행정복지센터,9,1146.6,412.6
202506,감전동 행정복지센터,10,861.5,256.2
202506,감전시장,1,17141.1,4028.6
202506,감전시장,2,5289.4,1753.3
202506,감전시장,3,3293.3,1053.7
202506,감전시장,4,2800.8,939.4
202506,감전시장,5,2326.3,712.8
202506,감전시장,6,1810.4,753.3
202506,감전시장,7,1613.6,654.9
202506,감전시장,8,2087.8,962.4
202506,감전시장,9,1694.0,566.5
202506,감전시장,10,1418.7,580.9
202506,감전천,2,17.1,0.0
202506,감전천,3,11778.1,839.4
202506,감전천,4,605.5,90.9
202506,감전천,6,5835.0,578.9
202506,감전천,7,58.4,0.0
202506,감전천,8,176.2,14.0
202506,감전천,9,4966.6,280.6
202506,감전천,10,23.9,0.0
202506,괘법동 행정복지세터,1,16003.7,3492.6
202506,괘법동 행정복지세터,2,3558.7,1261.1
202506,괘법동 행정복지세터,3,1536.2,594.9
202506,괘법동 행정복지세터,4,1136.8,529.5
202506,괘법동 행정복지세터,5,927.6,412.4
202506,괘법동 행정복지세터,6,872.3,360.5
202506,괘법동 행정복지세터,7,899.7,412.5
202506,괘법동 행정복지세터,8,845.0,399.1
202506,괘법동 행정복지세터,9,982.2,435.7
202506,괘법동 행정복지세터,10,779.4,408.9
202506,르네시떼,1,87121.2,11890.6
202506,르네시떼,2,31824.8,5651.2
202506,르네시떼,3,13858.5,2868.3
202506,르네시떼,4,7225.8,1782.6
202506,르네시떼,5,4741.3,1345.2
202506,르네시떼,6,3386.1,986.6
202506,르네시떼,7,2037.4,542.6
202506,르네시떼,8,2170.4,731.2
202506,르네시떼,9,1951.1,638.2
202506,르네시떼,10,1300.3,331.1
202506,사상 보건소,1,9953.1,1559.9
202506,사상 보건소,2,6267.2,1279.9
202506,사상 보건소,3,1477.6,330.9
202506,사상 보건소,4,1990.2,518.8
202506,사상 보건소,5,612.4,94.8
202506,사상 보건소,6,1698.2,574.6
202506,사상 보건소,7,673.2,85.6
202506,사상 보건소,8,1597.8,401.5
202506,사상 보건소,9,580.2,92.2
202506,사상 보건소,10,997.6,318.9
202506,사상근린공원,1,8183.2,1178.6
202506,사상근린공원,2,1961.4,437.5
202506,사상근린공원,3,1175.3,398.0
202506,사상근린공원,4,1128.7,294.2
202506,사상근린공원,5,846.2,258.9
202506,사상근린공원,6,964.5,271.7
202506,사상근린공원,7,556.7,204.1
202506,사상근린공원,8,1025.1,299.6
202506,사상근린공원,9,730.5,249.1
202506,사상근린공원,10,736.5,180.4
202506,사상인디스테이션,1,104228.2,19431.9
202506,사상인디스테이션,2,40982.1,12700.4
202506,사상인디스테이션,3,22261.2,7325.7
202506,사상인디스테이션,4,15270.4,5280.6
202506,사상인디스테이션,5,11085.8,3822.3
202506,사상인디스테이션,6,11021.4,4133.2
202506,사상인디스테이션,7,9266.1,3377.8
