STD_YM,gid,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202506,마라337842,1,0,2.57,27.01,13.65,49.97,10.5,6.93,50.88,16.87,51.31,54.28,31.6,55.25,60.2,58.88,73.18,132.71,92.6,48.18,32.79,9.76,5.68,15.96,4.88,5.14
202506,마라339838,1,0,35.17,141.92,62.37,74.88,36.05,108.18,148.03,194.89,119.1,104.99,169.26,183.31,228.79,218.71,327.45,263.16,294.02,401.09,317.18,283.3,350.79,270.75,177.3,62.5
202506,마라340842,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,3.49,0.0,0.0,7.32,0.0,0.0,3.66,0.0,0.0,0.0,3.66,3.49,7.32,3.66,0.0,0.0,0.0
202506,마라340846,1,0,23.92,17.81,16.09,23.61,35.57,79.02,54.9,134.77,127.32,41.91,65.83,101.2,121.76,65.44,59.19,146.8,128.97,105.54,118.0,73.77,130.51,37.45,56.06,13.26
202506,마라341844,1,0,0.0,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,3.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202506,마라341846,1,0,0.0,3.29,0.0,0.0,0.0,0.0,0.0,3.29,3.88,0.0,3.29,3.29,0.0,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202506,마라341850,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,2.65,0.0,0.0,0.0,0.0,0.0
202506,마라342836,1,0,44.79,200.41,201.8,125.96,161.21,165.75,137.2,128.67,185.39,296.64,440.41,786.49,1043.5,996.46,1062.14,1554.61,2159.49,2751.64,3019.48,2204.35,2085.88,1788.06,1385.31,333.19
202506,마라342856,1,0,6.55,79.75,36.41,42.15,35.56,21.91,56.6,36.51,56.74,57.55,96.23,165.07,207.37,142.62,196.36,273.81,492.4,501.87,502.92,434.2,428.61,423.26,314.2,88.91
202506,마라343844,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202506,마라343849,1,0,6.12,170.36,9.5,48.04,64.31,105.04,74.98,156.25,59.97,65.26,41.21,89.08,57.7,90.87,82.2,108.45,88.98,79.61,93.63,145.05,114.17,75.36,35.81,20.13
202506,마라344867,1,0,21.64,59.18,39.97,27.76,2.3,54.29,18.28,3.24,20.42,37.61,67.52,73.72,95.93,87.4,117.38,180.89,224.86,214.14,243.36,289.61,306.06,230.63,140.21,57.95
202506,마라345851,1,0,4.96,63.86,42.27,55.04,41.23,51.17,98.91,141.95,71.66,71.89,111.92,217.86,142.08,138.81,170.95,194.79,308.88,358.82,437.7,461.39,292.19,214.53,168.06,58.24
202506,마라345859,1,0,0.0,0.0,0.0,0.0,18.8,7.52,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0,2.9,0.0,14.18,5.8,0.0,0.0,0.0,0.0,0.0,0.0
202506,마라345862,1,0,7.55,0.0,4.21,10.75,8.06,18.91,17.55,3.5,9.96,13.77,18.85,19.26,15.12,17.12,6.66,29.98,23.97,14.38,35.86,18.84,6.33,19.36,38.22,19.35
202506,마라345863,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87,0.0,0.0,0.0,0.0,0.0
202506,마라345864,1,0,0.0,0.0,0.0,0.0,0.0,3.78,0.0,10.59,7.58,25.19,47.82,4.03,15.71,0.0,11.26,6.41,5.66,30.35,3.68,8.06,4.03,6.92,14.23,0.0
202506,마라346853,1,0,0.0,0.0,0.0,2.65,2.65,0.0,0.0,7.95,0.0,0.0,2.92,2.92,0.0,2.92,14.6,0.0,2.92,0.0,30.48,6.89,45.54,23.32,0.0,0.0
202506,마라346861,1,0,0.0,0.0,0.0,0.0,0.0,0.0,15.56,11.67,0.0,3.89,0.0,0.0,0.0,0.0,3.89,0.0,0.0,0.0,4.43,0.0,0.0,4.43,0.0,0.0
202506,마라346864,1,0,47.49,131.16,139.38,124.24,136.51,148.97,130.97,97.98,139.57,166.01,184.75,291.03,290.22,349.34,402.11,472.42,636.87,1149.37,1307.69,1026.56,994.44,745.14,712.2,141.64
202506,마라346866,1,0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,3.59,0.0,0.0,7.0,3.59,14.27,3.29,10.81,3.63,7.18,11.39,27.74,3.5,10.81,25.83,3.59
202506,마라346868,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.5,10.0,10.0,4.8,0.0,6.9,0.0,5.81,0.0,4.43,5.81,2.24,0.0
202506,마라346870,1,0,74.3,339.92,194.37,164.23,159.26,214.51,262.03,284.43,124.01,254.68,388.5,776.19,860.28,749.13,892.56,1394.2,1695.16,2213.57,2781.39,2059.2,2029.84,1716.89,1170.08,341.63
202506,마라347852,1,0,12.8,58.57,63.19,88.64,103.45,91.18,54.74,33.29,48.06,77.77,74.54,131.17,185.32,198.46,280.09,408.72,468.15,707.52,610.94,504.11,355.9,288.36,217.07,59.05
202506,마라347854,1,0,23.08,82.82,69.39,48.08,58.89,48.33,50.17,35.07,50.34,73.63,97.81,167.8,176.41,131.63,190.59,220.69,408.58,789.46,763.76,555.43,465.15,425.79,305.04,66.03
202506,마라347859,1,0,17.71,118.85,48.98,67.74,63.59,123.54,123.86,128.62,162.37,112.27,99.07,149.98,185.13,182.79,261.37,169.37,313.19,337.04,483.43,526.78,436.36,439.98,375.55,118.49
202506,마라347861,1,0,0.0,17.16,4.27,0.0,0.0,3.66,0.0,0.0,0.0,0.0,2.96,6.2,9.79,6.69,6.2,6.39,19.04,12.45,12.57,23.66,35.57,37.39,45.71,15.0
202506,마라347862,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,2.48,7.8,8.3,0.0
202506,마라347863,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,0.0,0.0,3.68,3.25
202506,마라347864,1,0,0.0,4.31,0.0,0.0,0.0,8.42,25.26,0.0,0.0,8.04,11.19,14.92,7.46,11.77,6.98,4.31,8.04,11.19,0.0,4.31,20.89,19.81,38.26,11.89
202506,마라347865,1,0,0.0,2.75,0.0,0.0,3.64,3.64,3.59,0.0,0.0,0.0,7.02,12.81,0.0,6.39,19.38,0.0,4.27,21.58,37.7,49.16,38.8,39.75,31.29,13.85
202506,마라347866,1,0,46.08,136.0,180.81,108.06,70.71,77.9,70.45,122.49,94.22,169.9,201.49,341.93,466.26,461.53,442.13,664.9,806.31,1429.48,1658.92,1399.39,1249.8,1027.39,918.66,214.79
202506,마라347868,1,0,0.0,4.38,0.0,0.0,0.0,4.21,0.0,7.73,0.0,0.0,4.21,4.21,25.46,8.88,21.16,30.79,48.76,40.66,85.54,92.79,117.02,47.59,78.02,12.88
202506,마라347869,1,0,0.0,0.0,0.0,4.25,0.0,4.25,0.0,3.27,0.0,0.0,8.46,2.94,34.53,29.53,27.44,33.69,37.26,64.12,75.45,49.51,54.54,89.59,45.13,8.28
202506,마라348855,1,0,19.63,93.26,76.49,56.48,43.28,123.86,60.31,70.69,48.95,73.42,128.63,226.03,236.79,199.87,279.34,357.03,405.83,660.26,866.41,702.59,576.2,387.53,307.91,96.54
202506,마라348858,1,0,0.0,0.0,2.26,0.0,4.89,0.0,3.87,11.61,4.21,2.73,0.0,4.21,3.59,10.34,11.39,14.98,16.5,12.29,7.72,13.2,7.37,11.39,11.39,0.0
202506,마라348859,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202506,마라348861,1,0,0.0,4.27,0.0,7.41,8.14,6.28,0.0,0.0,6.76,0.0,6.52,9.78,3.26,3.23,4.13,3.26,0.0,8.44,12.56,14.94,32.39,31.5,43.25,7.89
202506,마라348862,1,0,0.0,15.77,5.58,3.63,7.36,3.63,3.73,0.0,3.49,3.54,0.0,4.43,11.69,11.27,36.52,0.0,11.64,12.11,36.39,25.38,42.68,34.08,30.85,9.26
202506,마라348866,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01,0.0
202506,마라348867,1,0,39.23,189.08,129.21,171.0,111.79,118.39,145.38,143.51,127.41,126.52,191.31,204.83,430.07,417.09,432.49,621.17,791.07,1418.82,1822.99,1353.35,1263.46,1380.75,941.22,164.45
202506,마라349849,1,0,0.0,3.01,0.0,0.0,0.0,0.0,6.14,2.92,18.74,9.96,6.44,3.34,0.0,6.44,2.66,3.76,0.0,0.0,4.05,6.06,0.0,3.1,2.66,0.0
202506,마라349860,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,0.0,0.0,3.23,0.0,0.0
202506,마라349862,1,0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,3.23,0.0,3.23,6.73,3.23,3.23,3.23,0.0,0.0,9.69,9.96,3.23,3.23
202506,마라349863,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,4.38,12.89,0.0,12.49,0.0,4.03,4.38,12.54,20.79,17.43,12.58,7.61,20.18,24.19,15.38
202506,마라349864,1,0,92.6,243.22,186.83,134.22,118.16,125.26,125.07,137.58,214.04,182.32,335.23,676.57,573.96,578.25,703.03,886.4,1303.52,2008.02,2637.85,1953.45,1932.13,1803.91,1479.71,365.83
202506,마라349865,1,0,0.0,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,3.59,4.21,4.21,23.1,23.0,43.3,71.55,104.15,43.03,66.53,45.83,43.32,7.18
202506,마라349866,1,0,0.0,0.0,0.0,0.0,0.0,0.0,12.39,4.03,0.0,0.0,0.0,4.13,24.48,16.22,8.16,12.29,4.03,16.22,8.16,8.06,4.03,0.0,9.36,0.0
202506,마라349867,1,0,0.0,8.41,0.0,0.0,0.0,0.0,6.53,12.27,11.61,3.73,0.0,35.04,2.38,5.6,8.76,28.08,21.54,25.27,40.3,11.78,12.43,10.49,12.64,0.0
202506,마라350849,1,0,0.0,6.36,0.0,3.18,12.72,13.84,10.38,3.46,3.46,3.46,0.0,3.46,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202506,마라350852,1,0,33.2,38.31,70.08,71.47,65.12,68.18,62.24,109.25,25.63,42.91,25.2,40.22,41.78,46.03,34.58,74.89,52.85,70.05,101.58,161.74,157.39,68.07,61.23,20.84
202506,마라350855,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202506,마라350858,1,0,4.21,0.0,0.0,0.0,0.0,0.0,20.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34,12.47,20.65,24.82,18.03,18.11,23.47,6.87,15.37,0.0
202506,마라350861,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,8.06,8.06,4.03,22.58,45.99,20.18,0.0,4.03,0.0,3.23,0.0
202506,마라350863,1,0,17.74,43.04,0.0,24.25,22.46,54.25,21.33,31.6,14.55,18.14,43.74,63.94,61.28,27.01,72.6,48.21,139.59,182.85,258.29,278.55,195.77,286.05,327.81,142.53
202506,마라350864,1,0,8.08,180.05,143.54,89.38,82.82,145.48,93.77,85.24,117.43,117.11,170.59,323.99,345.53,354.71,479.35,693.61,1131.69,1382.59,1564.4,1197.18,1063.17,947.25,791.96,244.44
202506,마라350865,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,0.0,10.92,10.92,0.0,3.64,7.27,3.64
202506,마라350866,1,0,79.68,279.93,154.03,136.13,134.27,70.74,120.21,89.29,133.82,128.25,102.94,293.12,242.23,273.76,428.08,590.53,764.63,1294.65,1629.68,1348.14,1160.98,1196.4,922.71,223.37
202506,마라351854,1,0,28.9,106.0,76.3,31.6,57.23,75.48,80.27,71.32,44.48,89.97,107.84,147.6,151.72,155.3,188.32,335.08,338.81,538.69,628.97,601.05,517.74,437.86,309.73,87.24
202506,마라351855,1,0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,10.44,3.27,0.0,0.0,10.44,3.48,3.48,3.48,0.0,17.4,17.19,19.39,17.58,27.63,6.91,3.48,4.25
202506,마라351856,1,0,62.3,188.13,122.69,65.25,125.86,123.07,100.56,118.51,96.32,120.45,136.34,152.35,308.63,242.48,278.35,433.5,589.0,789.46,926.83,785.96,760.11,827.17,616.06,207.35
202506,마라351860,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12,0.0,0.0,0.0,0.0,0.0,0.0,3.64,3.5,0.0,3.48,0.0
202506,마라351862,1,0,9.12,94.82,40.08,22.02,29.38,36.34,34.99,23.51,22.77,12.76,14.39,43.69,66.99,71.81,104.29,72.82,126.16,199.97,189.04,189.75,202.67,246.73,261.81,57.03
202506,마라351863,1,0,101.87,274.95,160.36,133.79,89.49,102.88,101.36,79.51,91.04,120.21,227.72,163.13,303.05,310.85,434.4,548.37,684.41,1060.02,1684.89,1220.1,1363.3,1130.69,1245.91,231.87
202506,마라351864,1,0,58.66,207.09,226.36,173.81,174.49,297.25,196.11,267.5,207.73,314.22,505.84,778.34,758.52,734.41,1173.79,1553.37,1958.5,2961.12,3428.02,2374.05,2282.3,2255.28,1891.89,401.71
202506,마라351866,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21,0.0,4.21,8.42,0.0,0.0,17.04,25.76,12.83,21.45
202506,마라351867,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,3.47,3.47,0.0,0.0,3.47,0.0,0.0,0.0,3.5,3.02,8.94,9.06,3.02,9.54,0.0
202506,마라352855,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29,5.72,5.72,0.0,6.29,2.86,0.0,16.01,21.73,2.86,9.45,4.08,3.43,0.0
202506,마라352858,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.48,0.0,0.0,0.0,0.0,0.0,2.48,13.58,18.91,34.96,17.04,16.56,15.4,3.65,15.88,3.73
202506,마라352860,1,0,53.39,183.44,138.13,113.26,112.08,125.41,71.05,125.76,78.82,85.96,148.67,262.61,250.43,308.4,295.29,409.53,548.91,981.26,1593.51,1261.32,1145.99,1091.97,851.9,239.8
202506,마라352861,1,0,26.08,101.56,118.33,73.69,64.01,54.55,63.7,83.45,74.61,74.97,32.62,53.14,97.87,103.3,87.86,157.49,144.82,302.86,497.05,343.42,285.59,438.77,467.83,117.96
202506,마라352862,1,0,229.77,751.98,619.06,367.34,413.53,295.25,313.72,333.47,360.47,538.03,822.6,1069.79,1386.49,1436.32,1856.08,2391.34,3317.9,4511.75,6160.05,4930.41,4744.88,4546.91,3398.22,1033.47
202506,마라352863,1,0,3.64,0.0,0.0,3.5,0.0,0.0,0.0,0.0,10.68,0.0,7.18,14.54,10.86,0.0,7.36,0.0,0.0,0.0,0.0,47.3,7.28,11.0,11.36,0.0
202506,마라352864,1,0,0.0,0.0,0.0,0.0,3.5,0.0,7.0,10.5,3.5,7.81,3.5,3.5,0.0,0.0,4.31,4.31,3.5,28.16,27.78,13.87,27.46,20.43,28.4,17.45
