STD_YM,gid,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202506,마라323767,1,0,0.0,15.79,18.04,12.11,37.53,73.25,66.96,46.04,76.16,19.58,43.91,38.86,36.4,35.42,62.55,87.34,40.79,35.59,43.34,22.63,27.88,12.43,9.28,0.0
202506,마라323771,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,3.52,0.0,0.0,0.0,3.52,0.0,3.52,3.52,7.04,0.0,0.0,0.0
202506,마라323772,1,0,0.0,11.65,11.06,14.08,31.11,88.29,52.11,11.24,20.21,39.94,14.5,36.23,52.04,39.44,36.28,50.26,44.82,50.61,87.85,38.61,36.38,73.35,23.47,10.47
202506,마라325778,1,0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0
202506,마라326768,1,0,0.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202506,마라327781,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202506,마라327789,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89,3.29
202506,마라327791,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,3.45,17.25,10.35,3.45,3.45,6.66,0.0,3.89,37.22,26.77,18.78,6.22,3.33
202506,마라328769,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,4.04,12.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202506,마라328789,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,3.5,0.0,3.5,6.83,0.0,3.33,10.33,23.65,26.98,3.5,3.5,10.5,0.0,0.0
202506,마라328790,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,3.75,7.48,6.76,0.0,11.09,24.79,17.89,14.58,61.97,13.28,53.11,47.15,28.66,23.76
202506,마라329771,1,0,2.91,17.5,16.84,35.46,22.52,47.28,53.13,42.97,97.76,63.02,100.21,254.46,221.61,166.53,219.5,314.86,323.26,249.45,204.14,159.0,190.3,153.31,149.08,32.92
202506,마라329788,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.53,2.51,7.53,10.04,7.53,0.0,0.0,0.0,0.0,0.0,0.0
202506,마라329791,1,0,76.11,550.92,428.52,264.08,217.61,262.1,270.46,383.87,264.3,437.24,768.1,1064.43,1325.5,1395.19,1798.14,2510.94,3434.09,4568.65,5503.05,4363.63,3837.42,3237.44,2783.17,752.47
202506,마라330783,1,0,99.9,488.78,442.08,284.91,234.37,304.45,325.65,545.42,401.22,397.44,746.39,1052.48,1613.31,1478.3,2058.51,2716.86,3722.88,5464.21,6386.09,5353.79,4531.39,3450.12,2665.5,638.25
202506,마라330786,1,0,13.8,10.43,7.87,18.01,2.86,8.49,27.87,57.09,27.1,6.41,7.63,6.45,41.03,17.54,13.22,38.1,65.19,34.45,43.94,40.43,34.72,33.22,18.03,3.03
202506,마라330788,1,0,44.66,199.72,117.57,79.17,77.5,93.81,73.63,95.51,83.86,93.84,197.68,338.82,393.06,339.11,427.57,705.61,963.42,1208.78,1394.29,1210.31,1191.26,1252.39,850.87,176.19
202506,마라330790,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85,3.03
202506,마라331768,1,0,13.9,24.36,39.11,17.94,32.35,123.49,168.92,184.01,51.45,53.7,118.37,112.37,172.57,183.22,195.68,204.69,342.13,525.68,596.2,461.74,404.65,441.37,208.73,69.45
202506,마라331770,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202506,마라331777,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.73,0.0,0.0,3.91,0.0
202506,마라331786,1,0,52.59,133.75,118.5,90.43,64.89,129.35,164.25,176.51,110.93,114.22,175.36,242.77,305.64,296.07,415.6,572.34,823.1,1191.55,1363.98,1417.34,1178.73,1065.25,730.85,172.51
202506,마라331787,1,0,0.0,0.0,0.0,0.0,0.0,7.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.19,0.0,0.0,0.0
202506,마라332763,1,0,10.34,74.14,70.88,32.91,49.24,19.06,18.0,21.78,13.3,6.37,17.11,27.95,27.96,16.17,38.54,42.32,49.25,28.84,73.07,46.17,77.3,44.84,34.43,10.06
202506,마라332772,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,2.47,0.0,0.0
202506,마라332784,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202506,마라332786,1,0,0.0,0.0,3.89,17.93,7.51,0.0,0.0,3.62,0.0,3.89,8.73,11.4,3.62,0.0,0.0,0.0,3.89,0.0,6.8,0.0,3.89,0.0,3.89,0.0
202506,마라332790,1,0,3.03,3.03,0.0,0.0,0.0,0.0,0.0,3.63,0.0,0.0,7.26,3.03,0.0,3.63,0.0,3.5,3.5,5.84,10.52,3.5,0.0,0.0,0.0,0.0
