STD_YM,fac_name,modal,visit_cnt,life_visit_cnt
202506,감전동 행정복지센터,0,18595.8,2106.8
202506,감전동 행정복지센터,1,7755.0,1785.9
202506,감전동 행정복지센터,2,3651.0,471.0
202506,감전동 행정복지센터,3,5673.2,4630.8
202506,감전동 행정복지센터,4,77.4,7.9
202506,감전동 행정복지센터,9,3759.7,1082.9
202506,감전시장,0,32449.7,4180.9
202506,감전시장,1,18084.9,5176.4
202506,감전시장,2,13230.7,2132.8
202506,감전시장,3,17088.2,15093.9
202506,감전시장,4,443.1,20.3
202506,감전시장,9,6355.8,1895.4
202506,감전천,0,77291.6,4565.6
202506,감전천,1,37468.8,5062.7
202506,감전천,2,7205.5,239.7
202506,감전천,3,22265.4,1735.3
202506,감전천,4,484.1,0.0
202506,감전천,9,15953.0,2120.2
202506,괘법동 행정복지세터,0,15716.0,1831.9
202506,괘법동 행정복지세터,1,7037.2,1388.4
202506,괘법동 행정복지세터,2,15524.7,4823.0
202506,괘법동 행정복지세터,3,12715.7,10530.7
202506,괘법동 행정복지세터,4,304.1,22.7
202506,괘법동 행정복지세터,9,3198.6,868.5
202506,르네시떼,0,75793.1,3799.7
202506,르네시떼,1,36325.6,4867.2
202506,르네시떼,2,44663.0,6799.8
202506,르네시떼,3,29730.4,20766.6
202506,르네시떼,4,628.0,13.3
202506,르네시떼,9,12763.0,2022.9
202506,사상 보건소,0,20087.8,2022.3
202506,사상 보건소,1,11323.7,2046.5
202506,사상 보건소,2,9866.0,1189.9
202506,사상 보건소,3,6504.7,3792.4
202506,사상 보건소,4,141.1,3.8
202506,사상 보건소,9,4431.0,792.8
202506,사상근린공원,0,13030.7,1606.9
202506,사상근린공원,1,7542.7,1267.8
202506,사상근린공원,2,3859.1,717.7
202506,사상근린공원,3,4860.2,2796.1
202506,사상근린공원,4,73.1,9.6
202506,사상근린공원,9,3174.4,932.2
202506,사상인디스테이션,0,106769.5,10418.6
202506,사상인디스테이션,1,59252.6,10648.9
202506,사상인디스테이션,2,99006.6,17552.9
202506,사상인디스테이션,3,78075.2,62743.2
202506,사상인디스테이션,4,2335.5,146.6
202506,사상인디스테이션,9,19629.8,4998.4
202506,사상평생학습관,0,10199.0,1271.5
202506,사상평생학습관,1,4578.8,1311.7
202506,사상평생학습관,2,4832.0,815.2
202506,사상평생학습관,3,5781.7,4706.9
202506,사상평생학습관,4,55.9,0.0
202506,사상평생학습관,9,2714.4,841.5
202506,삼락생태공원낙동제방인샘꽃길,0,636.9,113.1
202506,삼락생태공원낙동제방인샘꽃길,1,266.0,56.5
202506,삼락생태공원낙동제방인샘꽃길,2,357.5,52.6
202506,삼락생태공원낙동제방인샘꽃길,3,497.0,377.6
202506,삼락생태공원낙동제방인샘꽃길,9,188.7,71.3
202506,삼성테스코홈플러스서부산점,0,75793.1,3799.7
202506,삼성테스코홈플러스서부산점,1,36325.6,4867.2
202506,삼성테스코홈플러스서부산점,2,44663.0,6799.8
202506,삼성테스코홈플러스서부산점,3,29730.4,20766.6
202506,삼성테스코홈플러스서부산점,4,628.0,13.3
202506,삼성테스코홈플러스서부산점,9,12763.0,2022.9
202506,새벽시장,0,114091.9,11661.0
202506,새벽시장,1,48040.1,10098.2
202506,새벽시장,2,19470.5,2238.0
202506,새벽시장,3,19712.0,15909.1
202506,새벽시장,4,480.9,19.3
202506,새벽시장,9,18558.2,4583.6
202506,애플 아울렛 서부시외버스터미널,0,460385.0,44661.9
202506,애플 아울렛 서부시외버스터미널,1,261451.8,47796.2
202506,애플 아울렛 서부시외버스터미널,2,439539.8,75219.2
202506,애플 아울렛 서부시외버스터미널,3,347565.4,277647.3
202506,애플 아울렛 서부시외버스터미널,4,10231.3,692.9
202506,애플 아울렛 서부시외버스터미널,9,81536.5,21603.3
202506,이마트 사상점,0,75793.1,3799.7
202506,이마트 사상점,1,36325.6,4867.2
202506,이마트 사상점,2,44663.0,6799.8
202506,이마트 사상점,3,29730.4,20766.6
202506,이마트 사상점,4,628.0,13.3
202506,이마트 사상점,9,12763.0,2022.9
202506,창날공원,0,9093.8,1063.9
202506,창날공원,1,4558.3,1051.6
202506,창날공원,2,5256.7,949.6
202506,창날공원,3,10694.1,8480.1
202506,창날공원,4,103.0,6.7
202506,창날공원,9,2415.8,797.3
