STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202506,감전동 행정복지센터,30,39512.0,10085.4
202506,감전시장,30,87652.5,28499.7
202506,감전천,30,160668.4,13723.5
202506,괘법동 행정복지세터,30,54496.3,19465.1
202506,르네시떼,30,199903.1,38269.5
202506,사상 보건소,30,52354.4,9847.5
202506,사상근린공원,30,32540.2,7330.2
202506,사상인디스테이션,30,365069.1,106508.5
202506,사상평생학습관,30,28161.7,8946.8
202506,삼락생태공원낙동제방인샘꽃길,30,1946.1,671.1
202506,삼성테스코홈플러스서부산점,30,199903.1,38269.5
202506,새벽시장,30,220353.7,44509.1
202506,애플 아울렛 서부시외버스터미널,30,1600709.8,467620.7
202506,이마트 사상점,30,199903.1,38269.5
202506,창날공원,30,32121.6,12349.1
