STD_YM,fac_name,modal,visit_cnt,life_visit_cnt
202405,개금3동 주민센터,0,33992.5,4040.1
202405,개금3동 주민센터,1,17774.1,4040.3
202405,개금3동 주민센터,2,11983.7,1159.9
202405,개금3동 주민센터,3,19604.6,10505.3
202405,개금3동 주민센터,4,304.6,14.7
202405,개금3동 주민센터,9,10926.1,2439.9
202405,개금종합사회복지관,0,9376.1,1844.7
202405,개금종합사회복지관,1,5955.9,2113.2
202405,개금종합사회복지관,2,1737.0,214.5
202405,개금종합사회복지관,3,6169.9,5114.2
202405,개금종합사회복지관,4,63.7,17.3
202405,개금종합사회복지관,9,2762.2,887.5
202405,개금테마공원,0,90659.1,15952.3
202405,개금테마공원,1,50811.1,16866.6
202405,개금테마공원,2,17981.8,1959.9
202405,개금테마공원,3,55623.7,41348.2
202405,개금테마공원,4,893.2,61.6
202405,개금테마공원,9,34070.4,9992.8
202405,개성고등학교,0,24559.8,6545.7
202405,개성고등학교,1,21325.1,11174.4
202405,개성고등학교,2,3062.3,807.4
202405,개성고등학교,3,17868.2,16673.7
202405,개성고등학교,4,194.3,40.7
202405,개성고등학교,9,7160.5,3421.0
202405,당감4동 주민센터,0,4053.5,1669.5
202405,당감4동 주민센터,1,3742.0,2705.8
202405,당감4동 주민센터,2,394.5,160.9
202405,당감4동 주민센터,3,4796.1,4589.2
202405,당감4동 주민센터,4,41.5,17.4
202405,당감4동 주민센터,9,1462.1,960.5
202405,당감골목시장,0,15810.2,3047.9
202405,당감골목시장,1,14481.4,4819.6
202405,당감골목시장,2,2520.2,515.4
202405,당감골목시장,3,13744.0,10473.2
202405,당감골목시장,4,122.6,14.3
202405,당감골목시장,9,6233.0,2225.6
202405,당감사회복지관,0,45021.0,6834.8
202405,당감사회복지관,1,18335.2,3557.1
202405,당감사회복지관,2,8466.8,669.3
202405,당감사회복지관,3,34088.0,26561.6
202405,당감사회복지관,4,397.0,27.1
202405,당감사회복지관,9,20075.0,6302.6
202405,당감행복마루센터,0,28247.1,5043.5
202405,당감행복마루센터,1,11612.0,2530.2
202405,당감행복마루센터,2,6320.4,808.4
202405,당감행복마루센터,3,23518.2,17208.6
202405,당감행복마루센터,4,709.1,50.7
202405,당감행복마루센터,9,12736.9,4438.5
202405,백양가족공원,0,22197.2,3937.3
202405,백양가족공원,1,16758.5,6468.4
202405,백양가족공원,2,2810.7,318.5
202405,백양가족공원,3,8043.6,7355.9
202405,백양가족공원,4,186.7,16.0
202405,백양가족공원,9,4999.4,1420.2
202405,부산진구 동네 청년아루,0,28232.5,5043.5
202405,부산진구 동네 청년아루,1,11574.9,2526.6
202405,부산진구 동네 청년아루,2,6316.8,808.4
202405,부산진구 동네 청년아루,3,23443.8,17156.9
202405,부산진구 동네 청년아루,4,709.1,50.7
202405,부산진구 동네 청년아루,9,12728.0,4438.5
202405,부산진구 생활문화센터,0,77575.6,12515.2
202405,부산진구 생활문화센터,1,66771.4,20375.6
202405,부산진구 생활문화센터,2,12643.7,1458.1
202405,부산진구 생활문화센터,3,64278.9,55292.3
202405,부산진구 생활문화센터,4,775.0,94.7
202405,부산진구 생활문화센터,9,26520.8,8005.9
202405,부산진구 어린이청소년 도서관,0,14001.8,2373.1
202405,부산진구 어린이청소년 도서관,1,7402.2,1817.5
202405,부산진구 어린이청소년 도서관,2,2133.1,118.9
202405,부산진구 어린이청소년 도서관,3,10694.1,7929.6
202405,부산진구 어린이청소년 도서관,4,71.8,8.6
202405,부산진구 어린이청소년 도서관,9,6238.9,1982.0
202405,부산진구여성가족문화센터,0,26958.9,2794.7
202405,부산진구여성가족문화센터,1,15684.9,2987.2
202405,부산진구여성가족문화센터,2,7133.6,294.6
202405,부산진구여성가족문화센터,3,18684.1,12882.7
202405,부산진구여성가족문화센터,4,211.0,14.5
202405,부산진구여성가족문화센터,9,11372.7,2770.3
202405,새당감시장,0,44940.6,6758.7
202405,새당감시장,1,18263.9,3488.4
202405,새당감시장,2,8466.7,654.1
202405,새당감시장,3,33411.1,25944.2
202405,새당감시장,4,400.8,27.1
202405,새당감시장,9,19975.5,6239.4
202405,한국신발관,0,63287.7,6314.4
202405,한국신발관,1,28099.6,4308.8
202405,한국신발관,2,21938.7,1865.3
202405,한국신발관,3,33636.7,14420.6
202405,한국신발관,4,443.2,16.0
202405,한국신발관,9,22472.3,4549.0
