STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202405,동매누리 작은도서관,1,4093.1,1550.5
202405,동매누리 작은도서관,2,2138.8,921.8
202405,동매누리 작은도서관,3,1648.9,804.3
202405,동매누리 작은도서관,4,1366.5,663.0
202405,동매누리 작은도서관,5,1503.7,664.8
202405,동매누리 작은도서관,6,1007.1,449.2
202405,동매누리 작은도서관,7,1357.4,625.2
202405,동매누리 작은도서관,8,1524.5,729.1
202405,동매누리 작은도서관,9,1251.7,593.3
202405,동매누리 작은도서관,10,1645.1,675.7
202405,동매누리행복센터,1,10184.2,3269.0
202405,동매누리행복센터,2,5699.0,2426.6
202405,동매누리행복센터,3,4566.0,2156.9
202405,동매누리행복센터,4,3652.4,1681.4
202405,동매누리행복센터,5,3171.2,1503.1
202405,동매누리행복센터,6,2937.2,1214.8
202405,동매누리행복센터,7,2530.4,1144.6
202405,동매누리행복센터,8,2766.5,1230.1
202405,동매누리행복센터,9,2560.5,1131.7
202405,동매누리행복센터,10,2766.6,1100.2
202405,동매산둘레길,1,4858.0,1685.7
202405,동매산둘레길,2,2731.1,1187.6
202405,동매산둘레길,3,2298.0,1044.3
202405,동매산둘레길,4,2311.6,922.3
202405,동매산둘레길,5,2063.0,1125.8
202405,동매산둘레길,6,2255.9,1144.2
202405,동매산둘레길,7,2213.3,1214.0
202405,동매산둘레길,8,1788.7,920.0
202405,동매산둘레길,9,2617.6,1255.3
202405,동매산둘레길,10,2350.5,1017.7
202405,무지개작은도서관,1,15838.3,4661.6
202405,무지개작은도서관,2,5053.2,2042.1
202405,무지개작은도서관,3,2563.3,1048.4
202405,무지개작은도서관,4,1630.1,749.0
202405,무지개작은도서관,5,1728.6,849.3
202405,무지개작은도서관,6,1520.2,858.5
202405,무지개작은도서관,7,1422.8,736.8
202405,무지개작은도서관,8,1010.1,704.8
202405,무지개작은도서관,9,934.6,413.5
202405,무지개작은도서관,10,1220.3,614.9
202405,보림공원,1,15838.3,4661.6
202405,보림공원,2,5053.2,2042.1
202405,보림공원,3,2563.3,1048.4
202405,보림공원,4,1630.1,749.0
202405,보림공원,5,1728.6,849.3
202405,보림공원,6,1520.2,858.5
202405,보림공원,7,1422.8,736.8
202405,보림공원,8,1010.1,704.8
202405,보림공원,9,934.6,413.5
202405,보림공원,10,1220.3,614.9
202405,사하구청 제2청사,1,6621.1,1665.7
202405,사하구청 제2청사,2,2705.0,835.3
202405,사하구청 제2청사,3,2132.2,583.2
202405,사하구청 제2청사,4,1768.0,619.5
202405,사하구청 제2청사,5,1556.1,476.6
202405,사하구청 제2청사,6,1416.9,471.4
202405,사하구청 제2청사,7,975.7,327.3
202405,사하구청 제2청사,8,1105.1,278.7
202405,사하구청 제2청사,9,968.4,361.6
202405,사하구청 제2청사,10,829.3,239.1
202405,수풀작은도서관,1,14200.5,3877.2
202405,수풀작은도서관,2,6896.2,2652.7
202405,수풀작은도서관,3,4619.2,1722.1
202405,수풀작은도서관,4,4150.0,1724.3
202405,수풀작은도서관,5,3455.8,1382.5
202405,수풀작은도서관,6,3293.3,1353.7
202405,수풀작은도서관,7,2878.7,1387.7
202405,수풀작은도서관,8,2905.8,1484.1
202405,수풀작은도서관,9,3322.7,1528.8
202405,수풀작은도서관,10,2934.3,1416.9
202405,신남초등학교,1,5955.0,1500.3
202405,신남초등학교,2,2646.3,801.6
202405,신남초등학교,3,1659.2,707.6
202405,신남초등학교,4,1547.1,850.7
202405,신남초등학교,5,926.9,536.9
202405,신남초등학교,6,1181.3,672.7
202405,신남초등학교,7,1125.7,539.5
202405,신남초등학교,8,1164.0,675.3
202405,신남초등학교,9,1036.3,543.4
202405,신남초등학교,10,1017.4,499.6
202405,신평골목시장,1,4553.0,1724.5
202405,신평골목시장,2,2329.3,974.4
202405,신평골목시장,3,1826.7,940.4
202405,신평골목시장,4,1677.4,836.5
202405,신평골목시장,5,1651.3,757.6
202405,신평골목시장,6,1275.6,575.7
202405,신평골목시장,7,1603.0,804.5
202405,신평골목시장,8,1520.3,759.4
202405,신평골목시장,9,1408.3,673.6
202405,신평골목시장,10,1691.4,697.8
202405,장림 롯데마트,1,6247.8,1466.8
202405,장림 롯데마트,2,2218.5,602.5
202405,장림 롯데마트,3,1419.6,463.5
202405,장림 롯데마트,4,952.0,284.2
202405,장림 롯데마트,5,766.3,211.4
202405,장림 롯데마트,6,743.4,227.7
202405,장림 롯데마트,7,510.7,153.7
