STD_YM,ori_id,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202405,마라378857,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0
202405,마라380854,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,9.52,7.14,14.1,11.72,2.38,4.67,32.24,41.22,4.58,4.72,2.38,9.37,11.75,0.0
202405,마라380862,1,0,15.75,86.19,30.23,67.29,46.71,45.24,31.98,33.16,11.16,35.02,45.39,102.67,116.84,141.49,136.5,295.03,344.38,449.83,686.84,710.58,525.63,529.23,273.24,109.33
202405,마라381853,1,0,0.0,0.0,3.78,0.0,18.15,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,2.77,2.77,3.78,0.0,6.28,2.38,2.77,0.0,8.36,2.45
202405,마라381854,1,0,55.47,239.5,133.8,90.27,116.79,114.71,187.21,120.91,222.32,192.63,287.33,391.47,607.31,697.35,600.0,883.8,1365.05,1687.19,2234.68,1951.13,1543.1,1437.32,1142.54,505.19
202405,마라382852,1,0,56.2,140.19,191.56,144.6,113.92,175.98,194.98,116.77,192.41,189.08,326.92,562.57,577.45,577.62,682.67,1007.52,1725.03,2464.96,2779.43,2174.74,1879.69,1715.09,1265.22,335.53
202405,마라382857,1,0,72.67,250.46,130.12,88.98,96.38,110.65,175.86,95.06,145.27,181.77,241.41,508.55,646.11,667.0,758.2,988.37,1403.87,2017.66,2522.34,1784.73,2064.17,2174.52,1456.43,430.33
202405,마라383853,1,0,24.36,149.91,113.02,134.6,138.8,141.49,152.79,182.89,181.12,178.17,273.51,396.5,567.07,513.08,611.57,784.4,1182.37,1598.32,1693.31,1263.74,1446.79,1370.5,1058.81,271.23
202405,마라383854,1,0,18.5,99.35,88.22,75.0,92.57,112.11,142.41,99.61,68.86,116.99,191.72,302.69,356.02,369.21,321.62,434.62,638.01,850.03,1007.37,758.66,667.4,780.15,720.59,179.46
202405,마라383857,1,0,20.11,85.55,65.82,40.83,75.07,42.8,71.41,44.34,40.16,85.19,85.9,137.3,189.37,257.05,319.2,328.01,512.11,727.1,1144.41,933.48,874.98,934.63,648.46,167.18
202405,마라384855,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,4.43,0.0,0.0,0.0,8.52,4.26,12.95,8.52,11.1,10.26,18.11,24.95,0.0,6.84
202405,마라385853,1,0,3.43,0.0,0.0,0.0,0.0,0.0,17.15,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,12.66,3.64,35.33,10.29,7.39,6.86,0.0,6.7,3.43
202405,마라385856,1,0,136.34,487.77,417.27,378.07,330.05,433.23,352.11,375.32,315.82,375.79,843.02,1216.26,1399.52,1396.86,1819.15,2228.79,3348.7,4106.45,4999.79,4486.69,3982.25,3521.04,2764.89,695.68
202405,마라385857,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,0.0,6.3,3.15,3.15,3.15,3.15,0.0,3.15,0.0
202405,마라385860,1,0,0.0,12.09,0.0,2.77,2.77,0.0,0.0,0.0,11.34,3.78,6.55,2.77,0.0,6.55,6.55,3.78,22.58,28.33,14.38,2.77,8.84,10.97,16.24,45.3
202405,마라386859,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,6.99,2.58,3.35,7.9,16.42,13.2,27.0,27.41,7.65,15.99,2.58,0.0
202405,마라386869,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.45,19.31,0.0
202405,마라386874,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,0.0
202405,마라387856,1,0,0.0,0.0,3.35,0.0,4.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,0.0,3.43,3.35,0.0,0.0,7.08,0.0,6.78,0.0,13.94,0.0
202405,마라387859,1,0,103.23,318.29,284.69,216.53,176.5,184.91,263.94,176.7,204.48,274.97,379.8,682.31,1156.78,1111.51,1466.38,1811.9,2683.61,2893.16,3642.18,2951.41,2886.72,2451.63,1827.87,523.7
202405,마라387860,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,3.35,0.0,0.0,3.35,3.35,13.4,13.69,7.78,11.13,6.7,7.78,8.86,8.86
202405,마라387862,1,0,87.54,201.81,172.01,143.94,158.7,179.6,201.71,203.47,182.51,232.73,309.51,503.96,769.5,750.38,940.71,1250.59,1718.08,2085.83,2209.57,2074.21,1476.22,1445.53,1099.96,420.09
202405,마라388856,1,0,237.46,775.51,567.33,536.33,398.16,452.86,430.04,514.07,601.8,627.02,877.52,1577.0,1963.91,1964.25,2240.97,3284.02,4509.25,5982.88,7771.54,6904.61,6043.12,5853.44,4553.85,1283.05
202405,마라388868,1,0,0.0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,21.4,42.8,17.12,0.0,4.28,4.28,0.0,0.0
202405,마라389854,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,0.0,4.5,0.0
202405,마라389855,1,0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.0,6.3,22.05,28.89,40.23,23.94,6.3,6.57,0.0
202405,마라389860,1,0,3.42,3.43,0.0,0.0,3.43,0.0,6.78,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,0.0,6.99,4.43,0.0,0.0,0.0
202405,마라389863,1,0,49.83,170.01,133.37,135.69,105.27,100.0,161.23,104.33,95.45,125.12,113.47,280.17,330.17,417.97,520.93,628.67,962.16,1288.43,1477.53,1376.95,1135.48,1133.19,722.48,225.09
202405,마라389864,1,0,0.0,0.0,0.0,0.0,3.43,0.0,0.0,4.09,0.0,4.09,3.5,0.0,4.09,10.33,2.77,11.74,19.92,9.65,64.64,15.17,19.92,16.53,18.15,0.0
202405,마라389867,1,0,70.79,419.03,289.34,231.8,166.49,215.1,291.98,347.03,195.4,341.64,540.56,957.42,1351.1,1295.07,1680.35,2341.0,2792.22,3888.04,5350.17,4406.57,4190.24,3777.85,2483.15,614.62
202405,마라389870,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,4.01,0.0,10.48,0.0,4.01,11.15,12.03,20.29,23.24,0.0
202405,마라389872,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,7.02,2.34,0.0,4.74,0.0,4.68,4.74,0.0,2.34
202405,마라389873,1,0,14.96,168.43,121.38,45.61,54.66,49.74,52.05,65.2,75.09,69.34,204.36,228.61,356.02,416.03,412.01,582.58,826.92,1221.65,1035.52,1092.11,833.32,882.29,573.69,153.06
202405,마라389874,1,0,0.0,1.63,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,7.74,0.0,1.9,2.31,23.81,30.78,31.06,26.86,21.17,17.5,18.49,3.53
202405,마라390854,1,0,0.0,0.0,3.67,7.83,0.0,0.0,0.0,0.0,0.0,0.0,7.83,0.0,4.16,0.0,0.0,11.99,4.16,11.99,11.99,15.66,11.5,15.72,19.33,7.83
202405,마라390857,1,0,0.0,16.61,18.6,24.16,6.69,33.11,26.13,18.03,7.9,8.07,15.7,39.13,10.82,12.38,28.59,44.59,85.35,89.34,69.44,64.78,53.79,84.96,80.01,20.55
202405,마라390861,1,0,18.41,159.96,85.46,105.6,110.62,87.47,116.92,92.85,122.49,89.95,282.85,437.77,446.94,577.85,593.49,892.73,998.28,1298.1,1620.75,1752.93,1395.11,1183.26,890.54,255.95
202405,마라390864,1,0,38.15,218.04,212.18,111.91,133.34,124.83,136.65,170.97,128.95,170.28,304.18,545.31,556.18,629.54,688.48,1029.68,1610.84,1933.22,2719.42,1831.11,1583.46,1490.43,1053.6,347.35
202405,마라390867,1,0,7.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,3.59,3.59,3.5,7.18,14.36,7.18,0.0
202405,마라390869,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,0.0,0.0,3.78,0.0,3.99,0.0,0.0,23.94,11.97,28.53,16.83,50.69,21.5,49.43,33.26,0.0
202405,마라390871,1,0,103.42,291.04,259.59,217.73,171.35,231.37,249.31,221.71,263.07,350.41,603.47,785.4,1177.4,1403.75,1495.96,2106.92,2654.65,3471.72,4242.39,3941.07,3336.48,3028.08,2216.0,694.63
202405,마라390874,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.95,1.95,1.95,1.95,1.95,3.9,3.9,0.0,3.9,3.9,1.95,1.95
202405,마라390879,1,0,0.0,7.56,3.78,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,3.54,0.0,0.0,0.0,7.56,3.78,7.32,0.0,10.86,0.0,0.0
202405,마라391855,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,19.5,16.43,16.25,9.93,0.0,3.43,3.43,6.68,3.43,3.25,9.93,0.0
202405,마라391859,1,0,113.04,538.57,465.38,312.95,273.93,261.99,308.76,288.96,284.09,451.86,666.19,1049.68,1438.1,1395.35,1802.16,2267.11,3230.09,4202.9,4610.62,3914.3,3971.03,3776.93,2625.96,750.84
202405,마라391861,1,0,0.0,11.72,10.55,7.45,22.29,3.95,16.98,7.37,18.49,11.23,34.56,53.31,58.72,97.89,89.58,144.01,191.53,151.56,275.5,217.63,172.89,178.65,193.54,77.97
