STD_YM,fac_name,15min_pop
202405,이마트 사상점,2586619.5
202405,삼성테스코홈플러스서부산점,2586619.5
202405,르네시떼,2586619.5
202405,감전시장,2525088.6
202405,괘법동 행정복지세터,2179135.0
202405,감전천,2247588.4
202405,사상평생학습관,2317042.9
202405,사상 보건소,2250303.0
202405,삼락생태공원낙동제방인샘꽃길,64777.9
202405,창날공원,1984613.7
202405,사상인디스테이션,2562662.7
202405,새벽시장,2478446.8
202405,애플 아울렛 서부시외버스터미널,2606182.0
202405,감전동 행정복지센터,2402501.2
202405,사상근린공원,2215220.0
