STD_YM,o_id,d_id,purpose,modal,travl_sec,POP,no
202405,11200660,마라385856,1,0,16650,3.2,9
202405,11305608,마라385856,1,0,20020,1.3,9
202405,11500620,마라385856,1,0,7520,9.1,9
202405,11620585,마라385856,1,0,21280,3.8,9
202405,11650510,마라385856,1,0,20730,4.3,9
202405,11650530,마라385856,1,0,16250,4.4,9
202405,11680720,마라385856,1,0,12770,3.5,9
202405,26110510,마라385856,1,0,2010,219.0,9
202405,26110520,마라385856,1,0,2390,19.5,9
202405,26110530,마라385856,1,0,3130,34.1,9
202405,26110545,마라385856,1,0,4780,54.4,9
202405,26110560,마라385856,1,0,2430,41.3,9
202405,26110570,마라385856,1,0,2460,14.4,9
202405,26110580,마라385856,1,0,2470,83.5,9
202405,26110590,마라385856,1,0,2850,5.6,9
202405,26110600,마라385856,1,0,2180,27.5,9
202405,26140510,마라385856,1,0,720,8.0,9
202405,26140520,마라385856,1,0,9490,8.0,9
202405,26140530,마라385856,1,0,2660,84.2,9
202405,26140540,마라385856,1,0,1680,59.1,9
202405,26140560,마라385856,1,0,1770,4.4,9
202405,26140570,마라385856,1,0,3810,42.5,9
202405,26140590,마라385856,1,0,3240,11.3,9
202405,26140615,마라385856,1,0,4190,33.6,9
202405,26140630,마라385856,1,0,1680,14.1,9
202405,26140660,마라385856,1,0,4360,7.8,9
202405,26140680,마라385856,1,0,3290,45.4,9
202405,26170510,마라385856,1,0,1810,23.8,9
202405,26170520,마라385856,1,0,1510,18.4,9
202405,26170530,마라385856,1,0,1860,62.2,9
202405,26170550,마라385856,1,0,2440,6.9,9
202405,26170560,마라385856,1,0,2270,21.6,9
202405,26170570,마라385856,1,0,1110,104.7,9
202405,26170590,마라385856,1,0,1410,7.8,9
202405,26170645,마라385856,1,0,3450,18.5,9
202405,26170650,마라385856,1,0,790,46.3,9
202405,26170660,마라385856,1,0,1770,148.1,9
202405,26170680,마라385856,1,0,3630,50.3,9
202405,26200530,마라385856,1,0,2060,30.7,9
202405,26200540,마라385856,1,0,1640,11.5,9
202405,26200550,마라385856,1,0,2360,16.4,9
202405,26200590,마라385856,1,0,2660,26.4,9
202405,26200630,마라385856,1,0,3350,28.6,9
202405,26200640,마라385856,1,0,2810,43.5,9
202405,26200650,마라385856,1,0,4370,112.1,9
202405,26200660,마라385856,1,0,5760,28.3,9
202405,26200670,마라385856,1,0,4910,18.2,9
202405,26230510,마라385856,1,0,1640,489.7,9
202405,26230520,마라385856,1,0,1260,486.1,9
202405,26230540,마라385856,1,0,800,26.4,9
202405,26230550,마라385856,1,0,1400,275.2,9
202405,26230560,마라385856,1,0,1970,125.5,9
202405,26230570,마라385856,1,0,2710,47.0,9
202405,26230600,마라385856,1,0,2080,119.2,9
202405,26230610,마라385856,1,0,3460,348.0,9
202405,26230640,마라385856,1,0,690,294.6,9
202405,26230710,마라385856,1,0,840,957.1,9
202405,26230720,마라385856,1,0,680,357.5,9
202405,26230740,마라385856,1,0,900,446.4,9
202405,26230750,마라385856,1,0,610,393.4,9
202405,26230770,마라385856,1,0,2250,87.9,9
202405,26230780,마라385856,1,0,2650,115.3,9
202405,26260510,마라385856,1,0,2030,16.8,9
202405,26260520,마라385856,1,0,2860,6.9,9
202405,26260545,마라385856,1,0,1990,52.7,9
202405,26260550,마라385856,1,0,2710,66.8,9
202405,26260560,마라385856,1,0,2430,27.6,9
202405,26260570,마라385856,1,0,2640,28.2,9
202405,26260580,마라385856,1,0,1750,48.4,9
202405,26260590,마라385856,1,0,2250,70.8,9
202405,26260600,마라385856,1,0,2530,53.1,9
202405,26260740,마라385856,1,0,2350,27.4,9
202405,26260750,마라385856,1,0,3240,10.6,9
202405,26260762,마라385856,1,0,2920,3.5,9
202405,26290510,마라385856,1,0,1390,10.6,9
202405,26290530,마라385856,1,0,3480,156.3,9
202405,26290540,마라385856,1,0,1730,44.0,9
202405,26290550,마라385856,1,0,2550,13.2,9
202405,26290560,마라385856,1,0,1830,37.0,9
202405,26290570,마라385856,1,0,3660,112.8,9
202405,26290580,마라385856,1,0,2760,42.8,9
202405,26290590,마라385856,1,0,3640,48.2,9
202405,26290600,마라385856,1,0,4530,18.2,9
202405,26290610,마라385856,1,0,2400,84.6,9
202405,26290620,마라385856,1,0,1070,6.1,9
202405,26290630,마라385856,1,0,2900,11.6,9
202405,26290645,마라385856,1,0,3350,14.8,9
202405,26290680,마라385856,1,0,960,7.8,9
202405,26290690,마라385856,1,0,1450,25.0,9
202405,26290700,마라385856,1,0,3130,6.8,9
202405,26290710,마라385856,1,0,1600,20.7,9
202405,26320510,마라385856,1,0,2060,16.1,9
202405,26320520,마라385856,1,0,1990,28.1,9
202405,26320521,마라385856,1,0,4990,10.4,9
202405,26320530,마라385856,1,0,2420,60.4,9
202405,26320541,마라385856,1,0,5420,19.4,9
202405,26320542,마라385856,1,0,1610,19.2,9
202405,26320543,마라385856,1,0,1760,56.4,9
202405,26320550,마라385856,1,0,2060,54.2,9
202405,26320560,마라385856,1,0,2290,101.9,9
202405,26320571,마라385856,1,0,5210,14.5,9
202405,26320572,마라385856,1,0,2170,15.8,9
202405,26320573,마라385856,1,0,4230,16.0,9
202405,26350510,마라385856,1,0,4290,73.5,9
202405,26350520,마라385856,1,0,4280,130.3,9
202405,26350525,마라385856,1,0,2660,18.9,9
202405,26350530,마라385856,1,0,4170,63.8,9
202405,26350540,마라385856,1,0,4750,14.7,9
202405,26350551,마라385856,1,0,4180,13.1,9
202405,26350552,마라385856,1,0,2790,3.5,9
202405,26350554,마라385856,1,0,3430,27.0,9
202405,26350560,마라385856,1,0,3060,119.6,9
202405,26350570,마라385856,1,0,8110,12.1,9
202405,26350580,마라385856,1,0,2280,23.4,9
202405,26350610,마라385856,1,0,2540,22.1,9
202405,26350620,마라385856,1,0,2520,3.5,9
202405,26350650,마라385856,1,0,3580,19.2,9
202405,26350660,마라385856,1,0,4290,30.0,9
202405,26380520,마라385856,1,0,2800,3.5,9
202405,26380530,마라385856,1,0,1320,4.3,9
202405,26380540,마라385856,1,0,2890,3.2,9
202405,26380550,마라385856,1,0,3550,17.7,9
202405,26380561,마라385856,1,0,4930,54.8,9
202405,26380562,마라385856,1,0,2440,40.0,9
202405,26380601,마라385856,1,0,3600,129.8,9
202405,26380602,마라385856,1,0,2840,30.4,9
202405,26380610,마라385856,1,0,12110,17.9,9
202405,26380620,마라385856,1,0,860,4.0,9
202405,26410510,마라385856,1,0,2530,4.3,9
202405,26410520,마라385856,1,0,3880,18.6,9
202405,26410530,마라385856,1,0,2660,4.3,9
202405,26410555,마라385856,1,0,2150,33.8,9
202405,26410580,마라385856,1,0,5530,13.0,9
202405,26410590,마라385856,1,0,3490,27.1,9
202405,26410600,마라385856,1,0,3810,15.7,9
202405,26410610,마라385856,1,0,3200,66.0,9
202405,26410635,마라385856,1,0,4340,12.9,9
202405,26410665,마라385856,1,0,3180,21.7,9
202405,26410670,마라385856,1,0,3880,51.8,9
202405,26410690,마라385856,1,0,1590,10.4,9
202405,26410700,마라385856,1,0,3730,8.5,9
202405,26440510,마라385856,1,0,2550,108.3,9
202405,26440520,마라385856,1,0,2810,359.3,9
202405,26440530,마라385856,1,0,3070,61.1,9
202405,26440535,마라385856,1,0,2100,288.9,9
202405,26440545,마라385856,1,0,4550,24.9,9
202405,26440550,마라385856,1,0,2640,65.1,9
202405,26440560,마라385856,1,0,3810,810.5,9
202405,26440580,마라385856,1,0,5700,32.6,9
202405,26470610,마라385856,1,0,2140,73.3,9
202405,26470620,마라385856,1,0,3350,77.2,9
202405,26470630,마라385856,1,0,2870,27.3,9
202405,26470640,마라385856,1,0,1330,62.2,9
202405,26470650,마라385856,1,0,1320,27.3,9
202405,26470660,마라385856,1,0,1810,108.8,9
202405,26470670,마라385856,1,0,2240,10.4,9
202405,26470680,마라385856,1,0,2180,94.8,9
202405,26470690,마라385856,1,0,1520,272.7,9
202405,26470720,마라385856,1,0,3670,7.7,9
202405,26470730,마라385856,1,0,2320,35.3,9
202405,26500660,마라385856,1,0,2910,49.7,9
202405,26500730,마라385856,1,0,2960,30.9,9
202405,26500740,마라385856,1,0,2000,18.5,9
202405,26500750,마라385856,1,0,2690,14.4,9
202405,26500760,마라385856,1,0,3780,26.8,9
202405,26500770,마라385856,1,0,2500,45.3,9
202405,26500780,마라385856,1,0,1970,24.9,9
202405,26500790,마라385856,1,0,3110,3.8,9
202405,26500800,마라385856,1,0,3650,58.0,9
202405,26530580,마라385856,1,0,2390,75.9,9
202405,26530591,마라385856,1,0,1480,36.5,9
202405,26530593,마라385856,1,0,1790,36.5,9
202405,26530600,마라385856,1,0,1660,34.7,9
202405,26530610,마라385856,1,0,2080,114.7,9
202405,26530650,마라385856,1,0,740,206.1,9
202405,26530660,마라385856,1,0,880,745.6,9
202405,26530661,마라385856,1,0,1460,108.2,9
202405,26530670,마라385856,1,0,1220,110.2,9
202405,26530680,마라385856,1,0,1960,126.8,9
202405,26710250,마라385856,1,0,4190,337.3,9
202405,26710253,마라385856,1,0,4530,68.6,9
202405,26710256,마라385856,1,0,5580,148.3,9
202405,26710259,마라385856,1,0,5380,78.0,9
202405,26710330,마라385856,1,0,4540,32.9,9
202405,27110575,마라385856,1,0,10810,3.4,9
202405,27140655,마라385856,1,0,10990,4.0,9
202405,27140730,마라385856,1,0,20340,4.5,9
202405,27200560,마라385856,1,0,9730,4.0,9
202405,27200600,마라385856,1,0,5110,3.5,9
202405,27200660,마라385856,1,0,6180,3.4,9
202405,27290535,마라385856,1,0,13810,4.5,9
202405,27290563,마라385856,1,0,7510,3.5,9
202405,27290590,마라385856,1,0,8760,6.2,9
202405,27290602,마라385856,1,0,8890,4.4,9
202405,27710265,마라385856,1,0,8110,12.3,9
202405,27710310,마라385856,1,0,8210,3.4,9
202405,27720250,마라385856,1,0,8520,12.9,9
202405,27720320,마라385856,1,0,32180,3.5,9
202405,28110628,마라385856,1,0,13160,8.2,9
202405,30200540,마라385856,1,0,12120,7.9,9
202405,30200600,마라385856,1,0,14810,6.2,9
202405,31110590,마라385856,1,0,3850,7.8,9
202405,31110600,마라385856,1,0,3690,8.0,9
202405,31110610,마라385856,1,0,17380,4.4,9
202405,31110620,마라385856,1,0,5760,6.2,9
202405,31110630,마라385856,1,0,6500,4.3,9
202405,31110640,마라385856,1,0,7110,3.4,9
202405,31110650,마라385856,1,0,6650,9.3,9
202405,31140520,마라385856,1,0,6200,7.1,9
202405,31140560,마라385856,1,0,4830,2.8,9
202405,31140570,마라385856,1,0,7890,54.1,9
202405,31140600,마라385856,1,0,11630,12.6,9
202405,31140635,마라385856,1,0,4390,12.2,9
202405,31140670,마라385856,1,0,7160,12.4,9
202405,31170550,마라385856,1,0,5930,3.5,9
202405,31200520,마라385856,1,0,8350,4.0,9
202405,31200540,마라385856,1,0,6830,10.7,9
202405,31710250,마라385856,1,0,8430,4.9,9
202405,31710253,마라385856,1,0,5010,11.4,9
202405,31710256,마라385856,1,0,3870,16.7,9
202405,31710259,마라385856,1,0,6070,7.4,9
202405,31710262,마라385856,1,0,6190,1.8,9
202405,31710265,마라385856,1,0,4700,16.0,9
202405,31710310,마라385856,1,0,6000,14.5,9
202405,31710360,마라385856,1,0,5520,8.0,9
202405,31710370,마라385856,1,0,8090,8.7,9
202405,31710380,마라385856,1,0,6120,19.3,9
202405,36110518,마라385856,1,0,16280,4.4,9
202405,41192630,마라385856,1,0,22210,3.2,9
202405,41220635,마라385856,1,0,17840,3.5,9
202405,41465560,마라385856,1,0,15790,4.0,9
202405,43113756,마라385856,1,0,17700,3.6,9
202405,43130535,마라385856,1,0,20400,4.4,9
202405,43130625,마라385856,1,0,15250,2.9,9
202405,43720315,마라385856,1,0,17810,4.5,9
202405,43730360,마라385856,1,0,16020,11.3,9
202405,43740320,마라385856,1,0,13420,3.8,9
202405,43760320,마라385856,1,0,15260,3.8,9
