STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202405,감전동 행정복지센터,1,4459.2,1039.6
202405,감전동 행정복지센터,2,1993.4,524.4
202405,감전동 행정복지센터,3,1678.3,411.0
202405,감전동 행정복지센터,4,1423.9,378.3
202405,감전동 행정복지센터,5,875.1,242.5
202405,감전동 행정복지센터,6,1336.4,448.4
202405,감전동 행정복지센터,7,1042.1,263.4
202405,감전동 행정복지센터,8,1416.3,389.7
202405,감전동 행정복지센터,9,769.9,196.2
202405,감전동 행정복지센터,10,1414.8,384.1
202405,감전시장,1,17876.4,4129.8
202405,감전시장,2,5470.8,1590.7
202405,감전시장,3,3279.5,1113.8
202405,감전시장,4,2024.1,666.4
202405,감전시장,5,2137.7,737.2
202405,감전시장,6,1912.9,670.9
202405,감전시장,7,1686.0,503.0
202405,감전시장,8,1218.5,499.9
202405,감전시장,9,1521.8,528.8
202405,감전시장,10,1475.0,513.6
202405,감전천,2,13.5,5.5
202405,감전천,3,12258.8,735.4
202405,감전천,4,228.5,42.9
202405,감전천,6,6317.1,391.1
202405,감전천,7,53.6,24.5
202405,감전천,9,5063.4,408.2
202405,괘법동 행정복지세터,1,14031.4,2865.6
202405,괘법동 행정복지세터,2,3015.3,1010.1
202405,괘법동 행정복지세터,3,1596.4,554.1
202405,괘법동 행정복지세터,4,877.6,363.6
202405,괘법동 행정복지세터,5,1042.1,380.9
202405,괘법동 행정복지세터,6,807.3,397.1
202405,괘법동 행정복지세터,7,792.6,388.5
202405,괘법동 행정복지세터,8,724.7,360.9
202405,괘법동 행정복지세터,9,752.7,227.2
202405,괘법동 행정복지세터,10,746.7,295.0
202405,르네시떼,1,87778.5,11811.8
202405,르네시떼,2,31597.9,5945.8
202405,르네시떼,3,14318.1,2731.7
202405,르네시떼,4,7724.9,1672.8
202405,르네시떼,5,4320.7,1030.0
202405,르네시떼,6,3200.5,939.8
202405,르네시떼,7,2367.8,684.7
202405,르네시떼,8,1878.1,480.8
202405,르네시떼,9,1594.8,441.1
202405,르네시떼,10,1287.6,366.5
202405,사상 보건소,1,8252.6,1389.7
