STD_YM,region_pop,modal,purpose,modal_pop,modal_ratio
202405,3000655.9,0,1,574144.7,19.1
202405,3000655.9,0,2,115259.3,3.8
202405,3000655.9,0,4,344552.3,11.5
202405,3000655.9,1,1,332718.9,11.1
202405,3000655.9,1,2,91193.3,3.0
202405,3000655.9,1,4,192542.8,6.4
202405,3000655.9,2,1,168096.2,5.6
202405,3000655.9,2,2,40881.5,1.4
202405,3000655.9,2,4,81874.8,2.7
202405,3000655.9,3,1,366710.4,12.2
202405,3000655.9,3,2,116178.4,3.9
202405,3000655.9,3,4,200219.5,6.7
202405,3000655.9,4,1,5752.9,0.2
202405,3000655.9,4,2,564.9,0.0
202405,3000655.9,4,4,3432.6,0.1
202405,3000655.9,9,1,189395.6,6.3
202405,3000655.9,9,2,58495.1,1.9
202405,3000655.9,9,4,118642.7,4.0
