STD_YM,o_id,d_id,purpose,modal,travl_sec,POP,no
202408,26110570,마라329771,1,0,3580,7.0,5
202408,26110580,마라329771,1,0,1780,7.4,5
202408,26140510,마라329771,1,0,1750,3.2,5
202408,26140530,마라329771,1,0,9100,19.8,5
202408,26140560,마라329771,1,0,1160,2.7,5
202408,26140640,마라329771,1,0,1320,35.8,5
202408,26140660,마라329771,1,0,1320,9.6,5
202408,26140680,마라329771,1,0,6200,27.1,5
202408,26170530,마라329771,1,0,3320,21.7,5
202408,26170550,마라329771,1,0,10270,2.2,5
202408,26170680,마라329771,1,0,3000,5.6,5
202408,26200530,마라329771,1,0,1090,3.3,5
202408,26200605,마라329771,1,0,1720,4.2,5
202408,26200640,마라329771,1,0,5010,3.5,5
202408,26200650,마라329771,1,0,1600,13.5,5
202408,26200660,마라329771,1,0,1930,2.7,5
202408,26200670,마라329771,1,0,20,2.2,5
202408,26230520,마라329771,1,0,4060,27.5,5
202408,26230600,마라329771,1,0,3910,19.2,5
202408,26230610,마라329771,1,0,3120,3.2,5
202408,26230710,마라329771,1,0,2020,2.3,5
202408,26230720,마라329771,1,0,3430,9.1,5
202408,26230750,마라329771,1,0,1900,3.6,5
202408,26260550,마라329771,1,0,3580,2.6,5
202408,26260560,마라329771,1,0,2440,3.8,5
202408,26260590,마라329771,1,0,2920,8.0,5
202408,26290510,마라329771,1,0,2580,38.6,5
202408,26290530,마라329771,1,0,2830,8.8,5
202408,26290540,마라329771,1,0,1570,8.5,5
202408,26290560,마라329771,1,0,34550,2.7,5
202408,26290590,마라329771,1,0,2110,6.6,5
202408,26290600,마라329771,1,0,1260,2.6,5
202408,26290610,마라329771,1,0,1920,5.4,5
202408,26290620,마라329771,1,0,1590,18.7,5
202408,26290645,마라329771,1,0,4420,30.8,5
202408,26290680,마라329771,1,0,4260,6.4,5
202408,26290710,마라329771,1,0,6510,21.0,5
202408,26320510,마라329771,1,0,1630,2.8,5
202408,26320542,마라329771,1,0,2620,6.6,5
202408,26320571,마라329771,1,0,2330,4.8,5
202408,26350510,마라329771,1,0,1710,3.2,5
202408,26350520,마라329771,1,0,2400,4.5,5
202408,26350552,마라329771,1,0,13380,2.5,5
202408,26350554,마라329771,1,0,2880,3.3,5
202408,26350560,마라329771,1,0,2110,2.6,5
202408,26380510,마라329771,1,0,750,9.1,5
202408,26380520,마라329771,1,0,1220,13.4,5
202408,26380550,마라329771,1,0,2410,30.9,5
202408,26380561,마라329771,1,0,4550,36.4,5
202408,26380562,마라329771,1,0,2900,38.2,5
202408,26380601,마라329771,1,0,860,95.1,5
202408,26380602,마라329771,1,0,1940,30.7,5
202408,26380610,마라329771,1,0,5630,32.6,5
202408,26380620,마라329771,1,0,1390,40.8,5
202408,26380630,마라329771,1,0,670,3.8,5
202408,26410555,마라329771,1,0,8470,2.9,5
202408,26410610,마라329771,1,0,3270,36.4,5
202408,26410665,마라329771,1,0,8230,3.2,5
202408,26410670,마라329771,1,0,4680,3.8,5
202408,26440520,마라329771,1,0,3710,192.2,5
202408,26440530,마라329771,1,0,3600,84.0,5
202408,26440535,마라329771,1,0,1960,72.5,5
202408,26440545,마라329771,1,0,700,38.8,5
202408,26440560,마라329771,1,0,1260,121.8,5
202408,26440580,마라329771,1,0,3270,31.9,5
202408,26470610,마라329771,1,0,3480,3.8,5
202408,26470620,마라329771,1,0,4710,3.8,5
202408,26470660,마라329771,1,0,1710,3.2,5
202408,26470700,마라329771,1,0,2320,3.6,5
202408,26500660,마라329771,1,0,3260,5.3,5
202408,26500750,마라329771,1,0,4180,2.6,5
202408,26500780,마라329771,1,0,4580,2.3,5
202408,26500800,마라329771,1,0,2480,5.3,5
202408,26530580,마라329771,1,0,6280,14.9,5
202408,26530591,마라329771,1,0,3420,2.4,5
202408,26530610,마라329771,1,0,3380,3.6,5
202408,26530660,마라329771,1,0,1610,3.5,5
202408,26530670,마라329771,1,0,1670,12.2,5
202408,26530680,마라329771,1,0,1550,29.2,5
202408,26710250,마라329771,1,0,2970,11.9,5
202408,26710253,마라329771,1,0,5210,11.7,5
