STD_YM,o_id,d_id,purpose,modal,travl_sec,POP,no
202408,11170530,마라385856,1,0,13470,3.5,9
202408,11500620,마라385856,1,0,7730,3.5,9
202408,11560535,마라385856,1,0,20690,3.5,9
202408,11650520,마라385856,1,0,20270,4.2,9
202408,11650530,마라385856,1,0,15500,4.1,9
202408,11680750,마라385856,1,0,12750,3.5,9
202408,11710562,마라385856,1,0,38630,4.1,9
202408,11740660,마라385856,1,0,17580,4.3,9
202408,26110510,마라385856,1,0,2170,186.5,9
202408,26110520,마라385856,1,0,3010,16.4,9
202408,26110530,마라385856,1,0,1690,47.7,9
202408,26110545,마라385856,1,0,3640,23.1,9
202408,26110560,마라385856,1,0,3680,32.7,9
202408,26110570,마라385856,1,0,2310,31.7,9
202408,26110580,마라385856,1,0,2570,114.5,9
202408,26110590,마라385856,1,0,1710,11.5,9
202408,26110600,마라385856,1,0,2560,12.1,9
202408,26140510,마라385856,1,0,2220,17.1,9
202408,26140530,마라385856,1,0,2130,72.4,9
202408,26140540,마라385856,1,0,1400,68.6,9
202408,26140560,마라385856,1,0,1390,17.5,9
202408,26140570,마라385856,1,0,2170,47.4,9
202408,26140615,마라385856,1,0,5770,18.7,9
202408,26140650,마라385856,1,0,1250,15.3,9
202408,26140660,마라385856,1,0,2560,11.2,9
202408,26140680,마라385856,1,0,3100,90.2,9
202408,26170510,마라385856,1,0,4020,23.9,9
202408,26170520,마라385856,1,0,2300,44.5,9
202408,26170530,마라385856,1,0,1730,88.2,9
202408,26170550,마라385856,1,0,2910,21.7,9
202408,26170560,마라385856,1,0,720,4.2,9
202408,26170570,마라385856,1,0,1460,53.2,9
202408,26170590,마라385856,1,0,1330,7.8,9
202408,26170645,마라385856,1,0,1010,15.2,9
202408,26170650,마라385856,1,0,1310,15.5,9
202408,26170660,마라385856,1,0,1550,171.9,9
202408,26170680,마라385856,1,0,1560,18.1,9
202408,26200530,마라385856,1,0,3470,58.7,9
202408,26200550,마라385856,1,0,2160,7.6,9
202408,26200585,마라385856,1,0,3240,12.9,9
202408,26200590,마라385856,1,0,3590,31.0,9
202408,26200630,마라385856,1,0,2470,48.4,9
202408,26200640,마라385856,1,0,5910,32.6,9
202408,26200650,마라385856,1,0,3200,75.8,9
202408,26200660,마라385856,1,0,3970,3.7,9
202408,26200670,마라385856,1,0,4810,31.6,9
202408,26230510,마라385856,1,0,1420,415.5,9
202408,26230520,마라385856,1,0,1090,448.7,9
202408,26230540,마라385856,1,0,1350,43.4,9
202408,26230550,마라385856,1,0,1630,258.3,9
202408,26230560,마라385856,1,0,1060,155.7,9
202408,26230570,마라385856,1,0,2340,75.4,9
202408,26230600,마라385856,1,0,1430,86.4,9
202408,26230610,마라385856,1,0,1210,160.5,9
202408,26230640,마라385856,1,0,1040,241.4,9
202408,26230710,마라385856,1,0,380,929.5,9
202408,26230720,마라385856,1,0,760,385.2,9
202408,26230740,마라385856,1,0,700,397.0,9
202408,26230750,마라385856,1,0,640,211.5,9
202408,26230770,마라385856,1,0,2680,77.3,9
202408,26230780,마라385856,1,0,2060,200.2,9
202408,26260510,마라385856,1,0,2170,15.1,9
202408,26260545,마라385856,1,0,2180,52.7,9
202408,26260550,마라385856,1,0,2080,68.4,9
202408,26260560,마라385856,1,0,2750,41.6,9
202408,26260570,마라385856,1,0,3270,22.1,9
202408,26260580,마라385856,1,0,2140,39.5,9
202408,26260590,마라385856,1,0,1710,53.4,9
202408,26260600,마라385856,1,0,2430,37.6,9
202408,26260740,마라385856,1,0,2810,16.1,9
202408,26260750,마라385856,1,0,4390,22.0,9
202408,26260761,마라385856,1,0,2690,3.7,9
202408,26260762,마라385856,1,0,1900,3.8,9
202408,26290510,마라385856,1,0,2170,47.8,9
202408,26290530,마라385856,1,0,3130,119.1,9
202408,26290540,마라385856,1,0,1870,43.9,9
202408,26290550,마라385856,1,0,1360,30.6,9
202408,26290560,마라385856,1,0,4100,3.7,9
202408,26290570,마라385856,1,0,3270,70.1,9
202408,26290580,마라385856,1,0,3640,19.0,9
202408,26290590,마라385856,1,0,3780,60.1,9
202408,26290610,마라385856,1,0,2060,113.8,9
202408,26290620,마라385856,1,0,2350,7.9,9
202408,26290630,마라385856,1,0,1250,15.1,9
202408,26290645,마라385856,1,0,1280,32.8,9
202408,26290680,마라385856,1,0,5020,17.2,9
202408,26290690,마라385856,1,0,1500,45.1,9
