STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202408,감전동 행정복지센터,31,36569.2,9053.2
202408,감전시장,31,80137.3,22885.0
202408,감전천,31,159568.9,13347.6
202408,괘법동 행정복지세터,31,47566.5,16169.7
202408,르네시떼,31,218976.1,37432.4
202408,사상 보건소,31,42872.7,7736.2
202408,사상근린공원,31,28933.3,6845.2
202408,사상인디스테이션,31,366497.4,99618.4
202408,사상평생학습관,31,29802.4,9202.4
202408,삼락생태공원낙동제방인샘꽃길,31,846.1,276.0
202408,삼성테스코홈플러스서부산점,31,218976.1,37432.4
202408,새벽시장,31,169837.2,32159.7
202408,애플 아울렛 서부시외버스터미널,31,1580862.1,438830.0
202408,이마트 사상점,31,218976.1,37432.4
202408,창날공원,31,24454.2,8967.2
