STD_YM,O_gID,D_gID,purpose,modal,travel_time(sec),POP,no
202501,11230740,마라329771,1,0,19580,2.5,5
202501,26110510,마라329771,1,0,2330,7.1,5
202501,26110560,마라329771,1,0,1700,8.6,5
202501,26110570,마라329771,1,0,1400,1.8,5
202501,26110580,마라329771,1,0,10120,7.7,5
202501,26140590,마라329771,1,0,850,3.2,5
202501,26140640,마라329771,1,0,2990,6.2,5
202501,26140680,마라329771,1,0,1080,40.5,5
202501,26170530,마라329771,1,0,3040,14.0,5
202501,26200530,마라329771,1,0,1040,2.4,5
202501,26200590,마라329771,1,0,1490,6.8,5
202501,26200650,마라329771,1,0,1630,4.7,5
202501,26200660,마라329771,1,0,1910,13.3,5
202501,26200670,마라329771,1,0,1530,6.3,5
202501,26230510,마라329771,1,0,3940,7.1,5
202501,26230550,마라329771,1,0,2300,2.4,5
202501,26230570,마라329771,1,0,2140,5.5,5
202501,26230600,마라329771,1,0,4140,3.0,5
202501,26230640,마라329771,1,0,7800,4.7,5
202501,26230710,마라329771,1,0,3090,25.4,5
202501,26230720,마라329771,1,0,2140,4.1,5
202501,26230770,마라329771,1,0,2360,9.6,5
202501,26260545,마라329771,1,0,3630,18.4,5
202501,26260750,마라329771,1,0,3950,7.9,5
202501,26260762,마라329771,1,0,4580,2.7,5
202501,26290530,마라329771,1,0,1960,2.4,5
202501,26290610,마라329771,1,0,2030,3.1,5
202501,26290620,마라329771,1,0,3150,5.8,5
202501,26290645,마라329771,1,0,3460,47.8,5
202501,26290680,마라329771,1,0,2500,8.4,5
202501,26290710,마라329771,1,0,1810,7.3,5
202501,26320520,마라329771,1,0,1380,2.5,5
202501,26320542,마라329771,1,0,3220,5.4,5
202501,26320560,마라329771,1,0,2030,2.7,5
202501,26320571,마라329771,1,0,1650,22.2,5
202501,26350520,마라329771,1,0,5820,5.2,5
202501,26350530,마라329771,1,0,3450,4.6,5
202501,26350552,마라329771,1,0,2280,6.0,5
202501,26350554,마라329771,1,0,1810,2.7,5
202501,26350560,마라329771,1,0,11040,3.2,5
202501,26350650,마라329771,1,0,2450,2.6,5
202501,26380510,마라329771,1,0,630,2.5,5
202501,26380520,마라329771,1,0,1010,11.7,5
202501,26380530,마라329771,1,0,20,4.2,5
202501,26380540,마라329771,1,0,1080,2.7,5
202501,26380550,마라329771,1,0,3840,30.0,5
202501,26380561,마라329771,1,0,2030,19.6,5
202501,26380562,마라329771,1,0,1120,52.4,5
202501,26380601,마라329771,1,0,4340,15.3,5
202501,26380602,마라329771,1,0,670,37.4,5
202501,26380610,마라329771,1,0,1050,8.3,5
202501,26380620,마라329771,1,0,2360,68.9,5
202501,26380630,마라329771,1,0,960,6.6,5
202501,26410555,마라329771,1,0,2320,2.5,5
202501,26410591,마라329771,1,0,2410,3.0,5
202501,26410635,마라329771,1,0,2670,5.6,5
202501,26410665,마라329771,1,0,3420,6.1,5
202501,26410670,마라329771,1,0,2260,3.0,5
202501,26410680,마라329771,1,0,2790,2.5,5
202501,26440510,마라329771,1,0,1760,2.4,5
202501,26440520,마라329771,1,0,5510,232.5,5
202501,26440530,마라329771,1,0,4000,111.4,5
202501,26440535,마라329771,1,0,3370,75.9,5
202501,26440545,마라329771,1,0,3450,24.8,5
202501,26440550,마라329771,1,0,2150,8.3,5
202501,26440560,마라329771,1,0,3820,103.6,5
202501,26440580,마라329771,1,0,4640,29.9,5
202501,26470680,마라329771,1,0,2880,2.4,5
202501,26470720,마라329771,1,0,12450,2.4,5
202501,26500770,마라329771,1,0,5720,3.0,5
202501,26500800,마라329771,1,0,6080,2.6,5
202501,26530580,마라329771,1,0,1430,5.1,5
202501,26530610,마라329771,1,0,2350,7.5,5
202501,26530660,마라329771,1,0,3610,3.1,5
202501,26530661,마라329771,1,0,1450,3.8,5
202501,26530670,마라329771,1,0,5430,31.3,5
202501,26530680,마라329771,1,0,1210,15.4,5
202501,26710250,마라329771,1,0,6710,11.2,5
202501,26710253,마라329771,1,0,6320,7.8,5
202501,26710256,마라329771,1,0,4100,13.0,5
202501,26710259,마라329771,1,0,5570,9.9,5
202501,27230735,마라329771,1,0,7340,2.7,5
202501,27290576,마라329771,1,0,5810,2.6,5
202501,31110510,마라329771,1,0,5540,18.5,5
202501,31110620,마라329771,1,0,5710,6.2,5
202501,31140640,마라329771,1,0,10580,5.5,5
202501,31200560,마라329771,1,0,5060,2.8,5
202501,31710250,마라329771,1,0,8790,24.2,5
202501,31710253,마라329771,1,0,10730,2.4,5
202501,46130330,마라329771,1,0,13130,2.6,5
202501,46130655,마라329771,1,0,10190,3.1,5
202501,46780330,마라329771,1,0,8000,2.6,5
202501,47111250,마라329771,1,0,9620,2.8,5
202501,47130630,마라329771,1,0,4810,4.2,5
202501,47190320,마라329771,1,0,10370,3.3,5
202501,47820350,마라329771,1,0,6880,2.7,5
202501,48121250,마라329771,1,0,2320,3.0,5
202501,48123570,마라329771,1,0,4240,5.8,5
