STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202501,동매누리 작은도서관,31,43960.9,18138.9
202501,동매누리행복센터,31,74253.0,31797.4
202501,동매산둘레길,31,59079.5,23447.0
202501,무지개작은도서관,31,65533.5,27026.5
202501,보림공원,31,65533.5,27026.5
202501,사하구청 제2청사,31,58950.7,17578.6
202501,수풀작은도서관,31,120231.6,45978.6
202501,신남초등학교,31,47032.7,14979.0
202501,신평골목시장,31,49586.4,20881.8
202501,장림 롯데마트,31,10737.1,3367.7
202501,장림1동행정복지센터,31,65533.5,27026.5
202501,장림2동 행정복지센터,31,29923.3,12448.5
202501,장림공원,31,75370.7,29615.6
202501,장림생태공원,31,73175.7,17074.9
202501,하하센터,31,119855.4,33489.9
202501,효림초등학교,31,6783.5,4698.8
