STD_YM,region_pop,modal,purpose,modal_pop,modal_ratio
202501,2650077.3,0,1,503041.3,19.0
202501,2650077.3,0,2,202703.2,7.6
202501,2650077.3,0,4,433156.4,16.3
202501,2650077.3,1,1,228285.9,8.6
202501,2650077.3,1,2,118784.5,4.5
202501,2650077.3,1,4,204238.9,7.7
202501,2650077.3,2,1,148468.2,5.6
202501,2650077.3,2,2,77246.6,2.9
202501,2650077.3,2,4,111441.6,4.2
202501,2650077.3,3,1,200700.0,7.6
202501,2650077.3,3,2,66148.0,2.5
202501,2650077.3,3,4,131901.9,5.0
202501,2650077.3,4,1,3369.3,0.1
202501,2650077.3,4,2,566.7,0.0
202501,2650077.3,4,4,3107.0,0.1
202501,2650077.3,9,1,91571.3,3.5
202501,2650077.3,9,2,48224.0,1.8
202501,2650077.3,9,4,77122.5,2.9
