STD_YM,fac_name,modal,visit_cnt,life_visit_cnt
202501,동매누리 작은도서관,0,12192.3,2304.8
202501,동매누리 작은도서관,1,10426.9,3489.5
202501,동매누리 작은도서관,2,6394.8,972.8
202501,동매누리 작은도서관,3,11491.5,10017.3
202501,동매누리 작은도서관,4,71.2,2.8
202501,동매누리 작은도서관,9,3384.2,1351.6
202501,동매누리행복센터,0,21636.2,4388.4
202501,동매누리행복센터,1,16780.7,5676.3
202501,동매누리행복센터,2,10426.9,1962.6
202501,동매누리행복센터,3,19275.2,17061.2
202501,동매누리행복센터,4,135.6,2.6
202501,동매누리행복센터,9,5998.3,2706.2
202501,동매산둘레길,0,21986.6,4728.4
202501,동매산둘레길,1,14292.3,5510.7
202501,동매산둘레길,2,4975.9,1092.4
202501,동매산둘레길,3,12317.0,9721.4
202501,동매산둘레길,4,190.8,25.4
202501,동매산둘레길,9,5316.9,2368.7
202501,무지개작은도서관,0,28115.7,6137.6
202501,무지개작은도서관,1,15331.2,6128.3
202501,무지개작은도서관,2,4614.7,1106.6
202501,무지개작은도서관,3,11827.5,10917.2
202501,무지개작은도서관,4,186.5,40.3
202501,무지개작은도서관,9,5457.9,2696.6
202501,보림공원,0,28115.7,6137.6
202501,보림공원,1,15331.2,6128.3
202501,보림공원,2,4614.7,1106.6
202501,보림공원,3,11827.5,10917.2
202501,보림공원,4,186.5,40.3
202501,보림공원,9,5457.9,2696.6
202501,사하구청 제2청사,0,25008.6,5373.3
202501,사하구청 제2청사,1,7697.9,2234.3
202501,사하구청 제2청사,2,12527.4,2407.9
202501,사하구청 제2청사,3,7710.1,5104.2
202501,사하구청 제2청사,4,101.5,6.1
202501,사하구청 제2청사,9,5905.3,2452.8
202501,수풀작은도서관,0,41592.0,8385.4
202501,수풀작은도서관,1,30503.1,10248.2
202501,수풀작은도서관,2,16307.8,3648.4
202501,수풀작은도서관,3,22636.4,19931.5
202501,수풀작은도서관,4,295.1,18.4
202501,수풀작은도서관,9,8897.1,3746.6
202501,신남초등학교,0,20733.3,4475.0
202501,신남초등학교,1,8246.1,2011.8
202501,신남초등학교,2,5676.1,1123.5
202501,신남초등학교,3,7726.8,5512.8
202501,신남초등학교,4,173.1,28.2
202501,신남초등학교,9,4477.3,1827.7
202501,신평골목시장,0,13822.4,2706.0
202501,신평골목시장,1,10988.0,3695.3
202501,신평골목시장,2,7289.8,1117.2
202501,신평골목시장,3,13388.3,11720.7
202501,신평골목시장,4,91.0,2.8
202501,신평골목시장,9,4007.0,1639.8
202501,장림 롯데마트,0,5515.8,928.8
202501,장림 롯데마트,1,2260.0,720.3
202501,장림 롯데마트,2,479.9,113.6
202501,장림 롯데마트,3,1258.7,1077.9
202501,장림 롯데마트,4,13.6,0.0
202501,장림 롯데마트,9,1209.2,527.0
202501,장림1동행정복지센터,0,28115.7,6137.6
202501,장림1동행정복지센터,1,15331.2,6128.3
202501,장림1동행정복지센터,2,4614.7,1106.6
202501,장림1동행정복지센터,3,11827.5,10917.2
202501,장림1동행정복지센터,4,186.5,40.3
202501,장림1동행정복지센터,9,5457.9,2696.6
202501,장림2동 행정복지센터,0,11515.5,2547.7
202501,장림2동 행정복지센터,1,5889.6,2137.1
202501,장림2동 행정복지센터,2,2826.5,459.9
202501,장림2동 행정복지센터,3,6677.7,5898.1
202501,장림2동 행정복지센터,4,61.0,0.0
202501,장림2동 행정복지센터,9,2953.1,1405.7
202501,장림공원,0,30000.6,6058.6
202501,장림공원,1,21317.3,7707.5
202501,장림공원,2,4496.6,914.7
202501,장림공원,3,13492.4,12392.0
202501,장림공원,4,157.4,18.4
202501,장림공원,9,5906.5,2524.4
202501,장림생태공원,0,45899.4,6634.1
202501,장림생태공원,1,14814.4,5134.4
202501,장림생태공원,2,3878.2,496.7
202501,장림생태공원,3,3396.0,2673.4
202501,장림생태공원,4,257.0,8.4
202501,장림생태공원,9,4930.7,2128.0
202501,하하센터,0,53843.9,10392.6
202501,하하센터,1,16798.2,4720.7
202501,하하센터,2,22480.7,4049.1
202501,하하센터,3,15351.7,10272.9
202501,하하센터,4,393.7,15.0
202501,하하센터,9,10987.3,4039.6
202501,효림초등학교,0,1761.8,917.5
202501,효림초등학교,1,1573.9,1049.5
202501,효림초등학교,2,989.8,613.1
202501,효림초등학교,3,1850.3,1673.6
202501,효림초등학교,4,41.3,41.3
202501,효림초등학교,9,566.3,403.8
