STD_YM,fac_name,15min_pop
202501,창날공원,1805502.7
202501,사상인디스테이션,2350519.9
202501,사상평생학습관,1714757.0
202501,이마트 사상점,2219049.7
202501,괘법동 행정복지세터,1867839.7
202501,르네시떼,2219049.7
202501,감전시장,2144431.8
202501,감전천,1971501.3
202501,감전동 행정복지센터,2025451.8
202501,사상근린공원,2018649.2
202501,삼성테스코홈플러스서부산점,2219049.7
202501,새벽시장,2088316.3
202501,애플 아울렛 서부시외버스터미널,2359401.0
202501,사상 보건소,2038289.3
202501,삼락생태공원낙동제방인샘꽃길,124157.7
