STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202501,감전동 행정복지센터,31,34277.7,9405.5
202501,감전시장,31,74237.3,22793.1
202501,감전천,31,161631.3,12195.9
202501,괘법동 행정복지세터,31,49439.4,17752.9
202501,르네시떼,31,202614.4,36278.8
202501,사상 보건소,31,50327.2,9019.9
202501,사상근린공원,31,30127.7,7151.4
202501,사상인디스테이션,31,361241.8,103988.0
202501,사상평생학습관,31,27262.2,9016.4
202501,삼락생태공원낙동제방인샘꽃길,31,1369.8,296.9
202501,삼성테스코홈플러스서부산점,31,202614.4,36278.8
202501,새벽시장,31,151401.8,30579.4
202501,애플 아울렛 서부시외버스터미널,31,1604176.4,462199.6
202501,이마트 사상점,31,202614.4,36278.8
202501,창날공원,31,27731.4,10530.7
