STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202501,개금3동 주민센터,31,89096.7,22144.7
202501,개금종합사회복지관,31,23330.8,10731.4
202501,개금테마공원,31,327859.5,118720.9
202501,개성고등학교,31,54064.7,26290.5
202501,당감4동 주민센터,31,2772.7,2309.2
202501,당감골목시장,31,52179.1,18565.0
202501,당감사회복지관,31,111853.2,42434.8
202501,당감행복마루센터,31,77447.7,32034.8
202501,백양가족공원,31,59503.8,24038.4
202501,부산진구 동네 청년아루,31,77247.4,31874.4
202501,부산진구 생활문화센터,31,241745.2,101199.8
202501,부산진구 어린이청소년 도서관,31,38064.6,15198.6
202501,부산진구여성가족문화센터,31,76753.9,22869.2
202501,새당감시장,31,112786.6,42641.6
202501,한국신발관,31,102197.4,17395.6
