STD_YM,gid,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202501,마라337842,1,0,0.0,0.0,16.55,17.5,1.68,15.32,42.65,65.86,36.57,72.89,41.21,27.67,34.94,84.6,48.83,103.83,111.51,26.12,37.38,46.57,32.25,6.5,9.32,2.82
202501,마라338837,1,0,0.0,0.0,0.0,3.72,0.0,0.0,3.72,0.0,0.0,0.0,0.0,0.0,3.72,3.72,0.0,3.72,11.16,3.72,0.0,0.0,0.0,0.0,0.0,0.0
202501,마라339835,1,0,0.0,0.0,0.0,0.0,0.0,0.0,11.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.52,0.0,0.0,3.84,0.0,0.0,0.0
202501,마라339838,1,0,31.3,102.04,59.76,33.72,87.52,103.98,150.2,187.8,83.01,75.25,126.68,96.57,158.44,158.4,164.88,277.23,322.51,386.3,532.38,268.73,299.13,205.3,157.87,72.75
202501,마라340842,1,0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,6.6,0.0,0.0,3.37,3.23,0.0,3.23,3.37,3.52,10.12,3.52,0.0,10.56,0.0,0.0,0.0,0.0
202501,마라340846,1,0,25.25,23.71,21.59,28.87,52.81,61.03,43.98,194.13,146.69,68.83,51.14,50.76,77.44,57.98,76.18,96.5,150.97,63.96,123.2,130.18,125.66,91.57,31.48,17.26
202501,마라341850,1,0,0.0,0.0,3.63,0.0,3.5,7.26,3.5,0.0,0.0,3.2,0.0,7.0,0.0,3.63,11.26,3.5,3.61,0.0,3.65,0.0,0.0,0.0,0.0,0.0
202501,마라342836,1,0,56.83,164.88,155.9,154.57,121.86,100.76,98.79,121.05,146.78,217.5,318.69,765.89,876.92,798.51,1109.82,1571.26,2301.58,2674.93,2711.09,1980.36,1978.77,1374.5,1028.08,302.55
202501,마라342839,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202501,마라342854,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,3.61,0.0,0.0
202501,마라342856,1,0,19.57,70.08,64.69,25.47,30.56,35.69,42.23,46.36,40.48,44.89,98.44,170.5,242.61,185.68,208.57,315.52,407.74,663.83,820.04,537.33,374.15,314.32,245.34,93.13
202501,마라343844,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202501,마라343849,1,0,6.98,31.78,3.62,25.39,28.04,52.32,32.85,103.57,82.61,87.99,88.39,60.55,58.68,42.02,59.62,124.84,120.87,77.69,88.31,104.69,64.81,118.85,43.07,10.34
