STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202505,개금3동 주민센터,1,9838.8,2247.3
202505,개금3동 주민센터,2,4287.6,1161.5
202505,개금3동 주민센터,3,3332.0,919.4
202505,개금3동 주민센터,4,2536.8,765.7
202505,개금3동 주민센터,5,2576.4,757.6
202505,개금3동 주민센터,6,2437.9,660.5
202505,개금3동 주민센터,7,2297.8,632.0
202505,개금3동 주민센터,8,2405.3,826.7
202505,개금3동 주민센터,9,2714.0,866.9
202505,개금3동 주민센터,10,1858.3,706.8
202505,개금종합사회복지관,1,2358.2,1019.6
202505,개금종합사회복지관,2,1359.7,773.3
202505,개금종합사회복지관,3,1056.0,642.5
202505,개금종합사회복지관,4,1205.8,745.7
202505,개금종합사회복지관,5,1329.3,861.4
202505,개금종합사회복지관,6,1340.1,807.0
202505,개금종합사회복지관,7,1517.0,869.4
202505,개금종합사회복지관,8,1027.0,712.7
202505,개금종합사회복지관,9,985.1,583.4
202505,개금종합사회복지관,10,920.4,453.2
202505,개금테마공원,1,7663.1,2548.2
202505,개금테마공원,2,5847.2,2108.2
202505,개금테마공원,3,14907.8,3968.1
202505,개금테마공원,4,5451.4,2088.1
202505,개금테마공원,5,2741.0,1380.1
202505,개금테마공원,6,8037.0,2924.4
202505,개금테마공원,7,3640.8,1679.6
202505,개금테마공원,8,3254.4,1657.3
202505,개금테마공원,9,5473.3,1920.2
202505,개금테마공원,10,3215.8,1680.8
202505,개성고등학교,1,4055.9,1436.3
202505,개성고등학교,2,3834.3,2118.3
202505,개성고등학교,3,1783.5,948.3
202505,개성고등학교,4,2067.4,1328.6
202505,개성고등학교,5,1816.5,1085.0
202505,개성고등학교,6,2173.1,1402.0
202505,개성고등학교,7,1384.5,881.4
202505,개성고등학교,8,2769.6,1806.4
202505,개성고등학교,9,1520.2,1013.8
202505,개성고등학교,10,1983.3,1197.9
202505,당감4동 주민센터,1,811.9,723.1
202505,당감4동 주민센터,2,670.7,640.6
202505,당감4동 주민센터,3,512.2,502.7
202505,당감4동 주민센터,4,499.4,472.4
202505,당감4동 주민센터,5,358.4,358.4
202505,당감4동 주민센터,6,241.0,212.3
202505,당감4동 주민센터,7,266.3,266.3
202505,당감4동 주민센터,8,260.2,249.3
202505,당감4동 주민센터,9,239.7,220.8
202505,당감4동 주민센터,10,242.1,239.5
202505,당감골목시장,1,16274.4,5145.0
202505,당감골목시장,2,5840.3,2514.2
202505,당감골목시장,3,3753.6,1610.1
202505,당감골목시장,4,2813.5,1316.5
202505,당감골목시장,5,2348.5,970.0
202505,당감골목시장,6,2183.5,1145.8
202505,당감골목시장,7,1701.1,760.9
202505,당감골목시장,8,1758.8,730.4
202505,당감골목시장,9,2216.9,1090.9
202505,당감골목시장,10,1650.5,754.7
202505,당감사회복지관,1,16454.3,4503.9
202505,당감사회복지관,2,5072.1,2155.7
202505,당감사회복지관,3,3411.7,1609.0
202505,당감사회복지관,4,3282.9,1644.5
202505,당감사회복지관,5,2781.9,1253.5
202505,당감사회복지관,6,2980.6,1364.0
202505,당감사회복지관,7,2787.7,1470.3
202505,당감사회복지관,8,2996.2,1417.5
202505,당감사회복지관,9,2928.4,1441.1
202505,당감사회복지관,10,2697.7,1232.0
202505,당감행복마루센터,1,10199.4,3891.0
202505,당감행복마루센터,2,4418.2,1922.4
202505,당감행복마루센터,3,2960.3,1456.7
202505,당감행복마루센터,4,2391.0,1059.1
202505,당감행복마루센터,5,2167.7,1078.0
202505,당감행복마루센터,6,2405.6,1108.6
202505,당감행복마루센터,7,2190.2,1016.3
202505,당감행복마루센터,8,1519.0,759.6
202505,당감행복마루센터,9,1728.7,819.5
202505,당감행복마루센터,10,1639.4,664.6
202505,백양가족공원,1,6555.1,2431.7
202505,백양가족공원,2,3472.1,1385.5
202505,백양가족공원,3,2679.0,1272.4
202505,백양가족공원,4,2149.8,978.9
202505,백양가족공원,5,2051.1,910.1
202505,백양가족공원,6,1939.0,880.1
202505,백양가족공원,7,1551.6,676.1
202505,백양가족공원,8,1554.4,782.3
202505,백양가족공원,9,1386.2,715.9
202505,백양가족공원,10,1543.6,635.6
202505,부산진구 동네 청년아루,1,10196.0,3891.0
202505,부산진구 동네 청년아루,2,4418.2,1922.4
202505,부산진구 동네 청년아루,3,2958.9,1453.2
202505,부산진구 동네 청년아루,4,2403.6,1071.7
202505,부산진구 동네 청년아루,5,2185.9,1092.6
202505,부산진구 동네 청년아루,6,2408.3,1109.1
202505,부산진구 동네 청년아루,7,2190.2,1016.3
202505,부산진구 동네 청년아루,8,1519.0,759.6
202505,부산진구 동네 청년아루,9,1728.7,819.5
202505,부산진구 동네 청년아루,10,1639.4,664.6
202505,부산진구 생활문화센터,1,33963.8,9886.7
202505,부산진구 생활문화센터,2,16117.7,6815.0
202505,부산진구 생활문화센터,3,10559.4,4751.0
202505,부산진구 생활문화센터,4,8206.9,3759.8
202505,부산진구 생활문화센터,5,6802.1,3593.6
202505,부산진구 생활문화센터,6,5986.2,2901.6
202505,부산진구 생활문화센터,7,5311.8,2922.7
202505,부산진구 생활문화센터,8,5454.9,2891.3
202505,부산진구 생활문화센터,9,5644.2,3057.0
202505,부산진구 생활문화센터,10,4692.9,2396.8
202505,부산진구 어린이청소년 도서관,1,8229.3,2721.8
202505,부산진구 어린이청소년 도서관,2,3134.1,1273.9
202505,부산진구 어린이청소년 도서관,3,2007.0,988.3
202505,부산진구 어린이청소년 도서관,4,1395.9,633.5
202505,부산진구 어린이청소년 도서관,5,1095.2,503.5
202505,부산진구 어린이청소년 도서관,6,1243.2,580.3
202505,부산진구 어린이청소년 도서관,7,1148.4,462.5
202505,부산진구 어린이청소년 도서관,8,1215.6,601.0
202505,부산진구 어린이청소년 도서관,9,987.0,462.8
202505,부산진구 어린이청소년 도서관,10,787.6,381.5
202505,부산진구여성가족문화센터,1,4510.8,1333.4
202505,부산진구여성가족문화센터,2,2515.0,766.1
202505,부산진구여성가족문화센터,3,2171.5,865.7
202505,부산진구여성가족문화센터,4,1782.0,647.2
202505,부산진구여성가족문화센터,5,1376.5,554.2
202505,부산진구여성가족문화센터,6,1859.8,593.0
202505,부산진구여성가족문화센터,7,1856.5,652.6
202505,부산진구여성가족문화센터,8,1897.2,577.7
202505,부산진구여성가족문화센터,9,1453.2,484.5
202505,부산진구여성가족문화센터,10,1319.6,417.8
202505,새당감시장,1,17413.7,4823.1
202505,새당감시장,2,5237.5,2200.2
202505,새당감시장,3,3433.5,1590.8
202505,새당감시장,4,3315.7,1654.2
202505,새당감시장,5,2680.7,1215.2
202505,새당감시장,6,2882.1,1276.7
202505,새당감시장,7,2714.3,1365.4
202505,새당감시장,8,2984.1,1390.6
202505,새당감시장,9,2918.9,1398.1
202505,새당감시장,10,2778.6,1225.9
202505,한국신발관,1,18583.9,2836.2
202505,한국신발관,2,6637.8,1258.1
202505,한국신발관,3,4765.2,1038.9
202505,한국신발관,4,3895.2,813.5
202505,한국신발관,5,3651.5,851.6
202505,한국신발관,6,2888.5,535.9
202505,한국신발관,7,2786.4,493.7
202505,한국신발관,8,2922.9,606.1
202505,한국신발관,9,2757.4,506.1
