STD_YM,gid,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202505,마라323767,1,0,12.0,6.37,10.5,29.11,18.18,55.31,81.83,65.94,98.24,30.69,20.7,35.98,33.67,40.22,23.27,39.77,78.48,22.46,27.78,29.62,20.2,23.65,16.91,0.0
202505,마라323771,1,0,0.0,0.0,0.0,0.0,3.52,0.0,3.23,3.23,0.0,0.0,3.52,0.0,9.98,7.04,3.52,7.04,0.0,0.0,0.0,0.0,3.52,0.0,0.0,0.0
202505,마라323772,1,0,3.7,14.59,18.65,10.7,21.75,104.06,58.79,23.0,27.18,30.35,36.36,43.64,36.8,50.79,32.61,84.03,70.31,64.59,40.51,56.55,47.91,86.05,42.32,17.72
202505,마라325764,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,3.65,0.0,0.0,0.0,3.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202505,마라326767,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202505,마라326768,1,0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202505,마라327772,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0
202505,마라327781,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04,3.52,7.04,0.0,0.0,0.0,0.0,0.0,0.0,7.04,0.0,0.0,0.0,0.0,0.0,0.0
202505,마라327791,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,6.67,6.64,10.85,7.23,9.97,9.94,34.58,6.86,10.56,27.2,6.84,43.24,0.0,0.0
202505,마라328769,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,11.4,3.71,3.71,3.71,0.0,0.0,3.71,3.71,3.71,7.42,11.13,0.0,0.0,7.42,0.0,3.71,0.0
202505,마라328789,1,0,0.0,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,6.68,10.02,30.06,0.0,0.0,0.0,0.0,0.0
202505,마라328790,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,3.03,0.0,10.86,7.8,13.26,9.12,10.83,10.89,49.04,43.41,82.28,63.17,35.2,17.79
202505,마라329771,1,0,7.23,18.9,16.47,27.27,31.81,44.13,65.4,106.78,133.97,76.61,133.34,237.83,161.47,175.75,198.31,372.16,313.5,262.83,204.42,286.37,252.58,211.97,87.03,20.58
