STD_YM,fac_name,15min_pop
202505,동매산둘레길,2693181.0
202505,장림1동행정복지센터,2664540.3
202505,동매누리행복센터,2671606.8
202505,신평골목시장,2554995.1
202505,효림초등학교,928958.4
202505,장림생태공원,2619028.1
202505,장림공원,2718709.1
202505,무지개작은도서관,2664540.3
202505,수풀작은도서관,2631756.9
202505,장림 롯데마트,1962568.4
202505,하하센터,2692195.3
202505,신남초등학교,2490921.9
202505,사하구청 제2청사,2653174.7
202505,장림2동 행정복지센터,2290009.1
202505,보림공원,2664540.3
202505,동매누리 작은도서관,2507567.2
