STD_YM,fac_name,15min_pop
202505,개금종합사회복지관,2209889.5
202505,당감사회복지관,3042867.4
202505,부산진구 어린이청소년 도서관,2786794.2
202505,백양가족공원,2477976.0
202505,당감4동 주민센터,1044725.1
202505,부산진구 생활문화센터,3109444.6
202505,부산진구 동네 청년아루,3020093.2
202505,당감골목시장,2791866.8
202505,부산진구여성가족문화센터,2918062.2
202505,개금3동 주민센터,2900544.2
202505,개금테마공원,3095510.6
202505,한국신발관,2915152.4
202505,당감행복마루센터,3020093.2
202505,새당감시장,3046028.1
202505,개성고등학교,2677594.0
