STD_YM,gid,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202505,마라337838,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202505,마라337842,1,0,3.5,32.7,14.92,31.16,29.02,31.49,49.33,70.46,43.26,57.07,42.37,64.24,72.25,41.19,96.33,137.44,115.46,119.11,33.91,27.61,39.21,18.59,21.47,3.9
202505,마라339835,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202505,마라339838,1,0,39.77,117.12,64.67,52.63,45.49,89.5,102.64,148.87,151.47,128.45,159.58,177.09,232.5,198.18,258.1,360.81,370.61,429.35,412.12,295.74,382.82,348.66,238.81,81.55
202505,마라340840,1,0,0.0,0.0,0.0,0.0,3.92,0.0,0.0,0.0,7.84,0.0,3.92,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202505,마라340842,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,0.0,0.0,10.83,3.61,3.61,0.0,7.14,0.0,3.61,0.0,3.61,0.0
202505,마라340846,1,0,15.93,40.48,12.92,3.3,22.83,80.34,63.59,118.24,150.86,56.56,85.39,110.49,55.62,55.22,103.62,134.26,128.09,58.79,122.18,104.96,101.74,29.84,56.25,24.64
202505,마라341844,1,0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202505,마라341846,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,3.37,0.0,0.0,7.28,3.37,3.37,3.37,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202505,마라341850,1,0,0.0,0.0,0.0,8.04,0.0,2.68,0.0,0.0,0.0,0.0,0.0,3.95,0.0,0.0,0.0,3.95,2.94,3.95,3.95,0.0,0.0,3.95,0.0,0.0
202505,마라342836,1,0,83.31,215.29,184.12,207.69,185.16,199.75,109.36,126.16,144.46,231.87,514.29,930.76,1207.77,1072.87,1405.86,2044.5,2543.51,2900.56,3274.36,2263.15,2007.51,1882.49,1339.28,390.35
202505,마라342839,1,0,0.0,0.0,0.0,0.0,0.0,6.82,3.41,3.41,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,3.9,54.6,0.0,0.0,0.0
202505,마라342856,1,0,22.43,67.35,52.89,43.83,38.37,53.85,64.58,33.24,66.09,40.88,108.24,92.45,203.65,138.89,236.57,376.13,430.08,548.24,517.26,486.18,385.34,449.26,364.91,109.1
202505,마라343844,1,0,0.0,3.9,0.0,0.0,0.0,3.92,3.12,3.12,0.0,0.0,7.84,0.0,3.92,3.92,7.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202505,마라343849,1,0,8.54,332.98,13.46,49.5,50.01,66.56,91.21,138.8,52.27,89.52,63.27,77.15,106.51,80.47,64.52,170.97,107.39,36.41,149.67,143.91,123.39,112.11,91.3,58.42
202505,마라344862,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0
202505,마라344867,1,0,6.38,93.41,35.22,27.05,10.08,42.32,14.13,15.91,25.81,47.87,67.17,59.18,89.98,84.03,116.2,146.0,163.86,310.79,247.6,333.67,347.03,203.63,179.39,64.42
202505,마라345851,1,0,23.31,91.54,49.53,58.87,59.98,28.31,94.36,141.29,120.82,69.85,159.97,187.29,236.59,188.65,193.38,220.05,328.8,444.6,455.83,460.0,231.05,286.24,149.22,52.79
202505,마라345859,1,0,0.0,0.0,0.0,0.0,19.25,7.7,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,7.7,2.83,0.0,0.0,0.0,0.0,0.0,0.0
202505,마라345862,1,0,8.56,6.01,4.24,11.59,14.37,32.71,30.5,6.39,11.99,21.59,19.75,44.03,34.1,8.57,15.73,10.51,35.83,59.57,56.76,16.82,5.42,23.76,41.06,22.83
202505,마라345864,1,0,0.0,0.0,3.83,0.0,4.37,8.01,3.62,7.74,15.19,14.98,18.63,19.26,11.63,27.02,8.07,7.95,7.81,34.15,3.91,7.2,0.0,2.16,3.63,0.0
202505,마라346852,1,0,3.51,40.71,35.31,23.53,39.57,17.06,13.21,6.84,13.05,10.31,41.26,73.54,62.51,90.95,131.43,166.09,198.17,220.12,198.99,223.2,106.97,108.36,97.02,38.79
202505,마라346853,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.49,0.0,0.0,0.0,3.04,6.08,12.16,3.04,6.08,13.23,14.3,19.31,4.11,40.03,17.34,12.45,9.8
202505,마라346861,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.56,4.03,2.65,0.0
202505,마라346864,1,0,40.66,183.0,171.41,142.65,158.97,184.21,144.5,103.04,121.17,168.79,252.45,356.38,491.87,425.44,455.39,598.09,942.04,1170.12,1507.42,1208.73,1113.27,898.54,735.21,195.73
202505,마라346866,1,0,0.0,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,0.0,3.56,25.71,3.63,7.84,14.24,7.78,19.18,3.56,10.68,7.26,3.56
