STD_YM,fac_name,modal,visit_cnt,life_visit_cnt
202404,감전동 행정복지센터,0,17052.9,2084.4
202404,감전동 행정복지센터,1,6819.9,1540.7
202404,감전동 행정복지센터,2,2734.2,290.8
202404,감전동 행정복지센터,3,5164.2,4003.6
202404,감전동 행정복지센터,4,101.5,3.8
202404,감전동 행정복지센터,9,3204.5,965.9
202404,감전시장,0,30667.3,4086.4
202404,감전시장,1,18460.4,4939.1
202404,감전시장,2,10280.8,1353.5
202404,감전시장,3,14526.3,12421.4
202404,감전시장,4,246.1,18.6
202404,감전시장,9,6513.8,1938.9
202404,감전천,0,81755.5,4135.6
202404,감전천,1,35308.5,4497.3
202404,감전천,2,6454.2,261.3
202404,감전천,3,24732.2,1595.7
202404,감전천,4,272.2,13.1
202404,감전천,9,17980.2,2335.2
202404,괘법동 행정복지세터,0,18576.7,2474.6
202404,괘법동 행정복지세터,1,9355.1,2315.9
202404,괘법동 행정복지세터,2,9356.8,2004.8
202404,괘법동 행정복지세터,3,13312.3,11161.9
202404,괘법동 행정복지세터,4,327.7,27.1
202404,괘법동 행정복지세터,9,3839.9,1200.6
202404,르네시떼,0,75436.1,4365.4
202404,르네시떼,1,36777.1,5520.4
202404,르네시떼,2,40616.1,4630.0
202404,르네시떼,3,27306.3,18466.4
202404,르네시떼,4,575.5,18.1
202404,르네시떼,9,14282.2,2536.9
202404,사상 보건소,0,23109.7,1977.8
202404,사상 보건소,1,12831.0,2611.0
202404,사상 보건소,2,9325.3,918.2
202404,사상 보건소,3,5705.0,3326.2
202404,사상 보건소,4,108.5,0.0
202404,사상 보건소,9,4681.4,866.3
202404,사상근린공원,0,12637.4,1507.5
202404,사상근린공원,1,7280.9,1044.6
202404,사상근린공원,2,3733.0,482.2
202404,사상근린공원,3,4438.9,2554.6
202404,사상근린공원,4,86.1,6.8
202404,사상근린공원,9,3031.6,921.9
202404,사상인디스테이션,0,107126.4,10328.8
202404,사상인디스테이션,1,59846.7,10871.4
202404,사상인디스테이션,2,83787.8,10272.5
202404,사상인디스테이션,3,62633.2,47342.2
202404,사상인디스테이션,4,1882.3,89.1
202404,사상인디스테이션,9,21797.1,5983.2
202404,사상평생학습관,0,11676.6,1818.8
202404,사상평생학습관,1,4612.4,1283.8
202404,사상평생학습관,2,5047.1,846.5
202404,사상평생학습관,3,6670.1,5388.9
202404,사상평생학습관,4,62.6,3.4
202404,사상평생학습관,9,2954.4,941.4
202404,삼락생태공원낙동제방인샘꽃길,0,2001.4,176.2
202404,삼락생태공원낙동제방인샘꽃길,1,889.7,137.4
202404,삼락생태공원낙동제방인샘꽃길,2,531.3,45.9
202404,삼락생태공원낙동제방인샘꽃길,3,711.9,556.2
202404,삼락생태공원낙동제방인샘꽃길,4,13.8,0.0
202404,삼락생태공원낙동제방인샘꽃길,9,459.2,146.4
202404,삼성테스코홈플러스서부산점,0,75436.1,4365.4
202404,삼성테스코홈플러스서부산점,1,36777.1,5520.4
202404,삼성테스코홈플러스서부산점,2,40616.1,4630.0
202404,삼성테스코홈플러스서부산점,3,27306.3,18466.4
202404,삼성테스코홈플러스서부산점,4,575.5,18.1
202404,삼성테스코홈플러스서부산점,9,14282.2,2536.9
202404,새벽시장,0,105804.2,9237.2
202404,새벽시장,1,41172.8,7748.7
202404,새벽시장,2,14332.1,1270.0
202404,새벽시장,3,15389.1,11510.4
202404,새벽시장,4,486.5,12.9
202404,새벽시장,9,15941.0,3284.3
202404,애플 아울렛 서부시외버스터미널,0,389240.0,39435.5
202404,애플 아울렛 서부시외버스터미널,1,215725.0,41760.4
202404,애플 아울렛 서부시외버스터미널,2,276663.9,31240.2
202404,애플 아울렛 서부시외버스터미널,3,244828.8,187516.8
202404,애플 아울렛 서부시외버스터미널,4,7047.1,407.2
202404,애플 아울렛 서부시외버스터미널,9,77820.2,21892.3
202404,이마트 사상점,0,75436.1,4365.4
202404,이마트 사상점,1,36777.1,5520.4
202404,이마트 사상점,2,40616.1,4630.0
202404,이마트 사상점,3,27306.3,18466.4
202404,이마트 사상점,4,575.5,18.1
202404,이마트 사상점,9,14282.2,2536.9
202404,창날공원,0,11707.9,1559.8
202404,창날공원,1,5289.3,1283.1
202404,창날공원,2,4995.0,746.1
202404,창날공원,3,11169.9,8636.8
202404,창날공원,4,188.4,9.1
202404,창날공원,9,3040.3,1109.4
