STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202404,개금3동 주민센터,30,92728.4,22690.3
202404,개금종합사회복지관,30,27813.0,12871.7
202404,개금테마공원,30,271411.4,103102.7
202404,개성고등학교,30,73259.9,38355.7
202404,당감4동 주민센터,30,15290.2,10345.2
202404,당감골목시장,30,54750.7,24003.2
202404,당감사회복지관,30,117684.9,41722.1
202404,당감행복마루센터,30,78298.5,30656.1
202404,백양가족공원,30,59516.9,21779.1
202404,부산진구 동네 청년아루,30,78173.8,30622.6
202404,부산진구 생활문화센터,30,240133.3,98915.0
202404,부산진구 어린이청소년 도서관,30,39362.7,14369.0
202404,부산진구여성가족문화센터,30,76966.9,22124.4
202404,새당감시장,30,118027.3,41575.8
202404,한국신발관,30,175020.9,31927.1
