STD_YM,fac_name,15min_pop
202404,감전시장,2471975.5
202404,감전천,2347507.6
202404,삼성테스코홈플러스서부산점,2423655.1
202404,새벽시장,2385888.1
202404,사상인디스테이션,2433838.4
202404,사상평생학습관,1793683.0
202404,괘법동 행정복지세터,2320734.5
202404,창날공원,2193677.5
202404,르네시떼,2423655.1
202404,사상근린공원,2087095.2
202404,삼락생태공원낙동제방인샘꽃길,793564.7
202404,애플 아울렛 서부시외버스터미널,2585153.8
202404,감전동 행정복지센터,1857278.3
202404,사상 보건소,2148183.9
202404,이마트 사상점,2423655.1
