STD_YM,fac_name,modal,visit_cnt,life_visit_cnt
202504,개금3동 주민센터,0,30917.8,3349.7
202504,개금3동 주민센터,1,19481.7,4892.6
202504,개금3동 주민센터,2,11360.2,1132.1
202504,개금3동 주민센터,3,21423.9,11976.3
202504,개금3동 주민센터,4,222.5,18.1
202504,개금3동 주민센터,9,10646.6,2189.9
202504,개금종합사회복지관,0,8144.0,1787.2
202504,개금종합사회복지관,1,7192.9,3218.3
202504,개금종합사회복지관,2,1781.3,390.7
202504,개금종합사회복지관,3,9262.2,8516.0
202504,개금종합사회복지관,4,83.4,7.9
202504,개금종합사회복지관,9,2956.8,1175.0
202504,개금테마공원,0,108535.6,17622.4
202504,개금테마공원,1,83827.7,32490.6
202504,개금테마공원,2,24231.4,3103.9
202504,개금테마공원,3,91913.4,74077.1
202504,개금테마공원,4,1113.5,135.9
202504,개금테마공원,9,44992.2,13754.3
202504,개성고등학교,0,19471.4,4954.3
202504,개성고등학교,1,19975.7,10474.4
202504,개성고등학교,2,2719.7,680.1
202504,개성고등학교,3,18657.8,17789.4
202504,개성고등학교,4,251.8,76.4
202504,개성고등학교,9,6820.5,3640.4
202504,당감4동 주민센터,0,710.4,541.0
202504,당감4동 주민센터,1,1127.2,1056.1
202504,당감4동 주민센터,2,55.3,52.0
202504,당감4동 주민센터,3,2194.9,2161.0
202504,당감4동 주민센터,4,8.3,8.3
202504,당감4동 주민센터,9,640.4,577.8
202504,당감골목시장,0,14635.0,2284.6
202504,당감골목시장,1,15701.5,5470.3
202504,당감골목시장,2,2693.2,556.7
202504,당감골목시장,3,15791.2,11787.4
202504,당감골목시장,4,95.0,15.5
202504,당감골목시장,9,6340.7,1973.2
202504,당감사회복지관,0,37073.9,5698.1
202504,당감사회복지관,1,17000.6,3523.3
202504,당감사회복지관,2,7528.8,635.8
202504,당감사회복지관,3,36383.6,29370.1
202504,당감사회복지관,4,312.3,38.2
202504,당감사회복지관,9,18759.1,6128.4
202504,당감행복마루센터,0,23143.7,4695.0
202504,당감행복마루센터,1,11446.7,2944.2
202504,당감행복마루센터,2,5598.5,796.1
202504,당감행복마루센터,3,26290.1,20058.6
202504,당감행복마루센터,4,388.3,61.8
202504,당감행복마루센터,9,11998.2,4378.2
202504,백양가족공원,0,17736.1,3216.1
202504,백양가족공원,1,15887.1,6601.5
202504,백양가족공원,2,2008.8,248.8
202504,백양가족공원,3,10717.2,9949.2
202504,백양가족공원,4,143.9,21.0
202504,백양가족공원,9,5454.9,1881.8
202504,부산진구 동네 청년아루,0,23119.6,4688.0
202504,부산진구 동네 청년아루,1,11461.3,2936.6
202504,부산진구 동네 청년아루,2,5577.5,796.1
202504,부산진구 동네 청년아루,3,26178.7,19954.1
202504,부산진구 동네 청년아루,4,392.1,61.8
202504,부산진구 동네 청년아루,9,12002.0,4370.4
202504,부산진구 생활문화센터,0,69334.3,11034.2
202504,부산진구 생활문화센터,1,65478.5,21163.3
202504,부산진구 생활문화센터,2,11692.7,1445.9
202504,부산진구 생활문화센터,3,71666.7,62327.1
202504,부산진구 생활문화센터,4,685.5,60.2
202504,부산진구 생활문화센터,9,26512.1,8683.0
202504,부산진구 어린이청소년 도서관,0,12814.9,2389.0
202504,부산진구 어린이청소년 도서관,1,7801.6,2241.0
202504,부산진구 어린이청소년 도서관,2,2004.0,250.2
202504,부산진구 어린이청소년 도서관,3,13448.4,10569.3
202504,부산진구 어린이청소년 도서관,4,73.7,2.6
202504,부산진구 어린이청소년 도서관,9,6551.5,2317.7
202504,부산진구여성가족문화센터,0,24795.0,2511.0
202504,부산진구여성가족문화센터,1,16314.2,3321.2
202504,부산진구여성가족문화센터,2,6902.1,343.8
202504,부산진구여성가족문화센터,3,20350.6,14524.5
202504,부산진구여성가족문화센터,4,202.7,16.2
202504,부산진구여성가족문화센터,9,11401.6,2751.3
202504,새당감시장,0,37600.0,5721.1
202504,새당감시장,1,17417.9,3694.1
202504,새당감시장,2,7611.2,638.6
202504,새당감시장,3,36304.5,29288.2
202504,새당감시장,4,319.6,42.2
202504,새당감시장,9,18769.0,6100.4
202504,한국신발관,0,38209.1,3546.7
202504,한국신발관,1,18882.8,3555.5
202504,한국신발관,2,12294.3,905.6
202504,한국신발관,3,20946.8,8058.5
202504,한국신발관,4,496.2,12.6
202504,한국신발관,9,14508.1,2902.4
