STD_YM,region_pop,modal,purpose,modal_pop,modal_ratio
202504,3189830.2,0,1,553312.2,17.3
202504,3189830.2,0,2,107398.8,3.4
202504,3189830.2,0,4,330960.3,10.4
202504,3189830.2,1,1,357606.5,11.2
202504,3189830.2,1,2,99913.2,3.1
202504,3189830.2,1,4,217038.7,6.8
202504,3189830.2,2,1,165289.2,5.2
202504,3189830.2,2,2,44272.1,1.4
202504,3189830.2,2,4,83243.5,2.6
202504,3189830.2,3,1,429135.3,13.5
202504,3189830.2,3,2,144385.5,4.5
202504,3189830.2,3,4,249710.1,7.8
202504,3189830.2,4,1,5502.3,0.2
202504,3189830.2,4,2,657.4,0.0
202504,3189830.2,4,4,3218.9,0.1
202504,3189830.2,9,1,204438.3,6.4
202504,3189830.2,9,2,63819.1,2.0
202504,3189830.2,9,4,129928.8,4.1
