STD_YM,gid,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202504,마라380854,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,28.44,7.11,4.63,0.0,4.74,2.26,16.12,13.79,69.75,11.59,4.74,11.7,14.17,21.02,2.26
202504,마라380862,1,0,26.93,57.64,17.92,82.62,14.66,48.9,56.59,43.47,31.44,54.87,62.82,101.33,187.78,179.11,265.66,428.26,439.4,426.85,618.52,744.85,455.58,528.88,339.05,113.94
202504,마라381853,1,0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,2.51,4.64,2.32,0.0,5.17,8.88,11.46,17.4,5.92,13.68,5.9,6.45,4.58
202504,마라381854,1,0,60.24,198.33,159.94,109.74,139.27,111.83,165.51,171.37,139.4,134.33,293.39,447.74,569.35,613.65,774.79,1036.2,1662.83,1978.94,2540.6,2320.29,1681.15,1632.8,1259.44,326.99
202504,마라382852,1,0,71.24,281.46,190.76,141.99,188.74,155.92,188.29,118.99,124.18,266.38,375.0,599.45,662.04,701.19,842.83,1219.86,2106.32,2727.43,3077.94,2325.4,2032.18,2156.76,1464.62,357.62
202504,마라382857,1,0,49.42,207.77,167.24,165.22,119.73,162.48,134.9,116.66,132.22,184.68,230.98,532.39,837.78,680.03,679.16,1044.51,1438.98,1899.17,2574.42,2192.73,1899.68,1872.67,1419.37,448.74
202504,마라383853,1,0,36.87,224.71,197.53,197.37,169.67,238.31,169.89,143.14,171.88,242.02,281.08,434.86,572.13,628.77,707.18,930.2,1523.99,1971.6,2543.42,2238.38,1748.71,1468.02,1363.81,338.62
202504,마라383854,1,0,96.47,230.22,100.0,93.79,87.27,70.27,80.78,101.49,54.27,153.25,158.24,190.2,307.96,292.46,355.46,619.46,697.75,926.7,919.48,853.6,779.49,725.91,647.48,162.36
202504,마라383857,1,0,37.58,111.06,96.52,102.07,58.14,108.61,81.47,52.61,67.22,90.37,127.9,231.29,320.35,327.84,302.34,463.61,624.26,908.52,1499.44,1321.01,1144.43,1051.3,790.44,197.22
202504,마라384855,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32,4.17,0.0,0.0,20.58,4.17,20.43,41.06,33.46,28.92,12.76,21.82,24.76,8.54,3.86,0.0
202504,마라384856,1,0,0.0,4.32,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,4.32,4.32,0.0,17.31,4.32,17.28,28.83,45.53,111.23,8.67,12.14,78.22,29.79,7.85
202504,마라385853,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0,0.0,15.6,7.4,8.36,15.48,16.36,7.27,16.03,16.04,24.9,37.85,12.46,10.99,34.1,4.35
202504,마라385856,1,0,115.25,505.8,477.52,352.01,389.25,456.76,595.98,325.61,351.58,337.78,756.05,1078.47,1668.16,1697.83,1718.73,2548.24,3405.22,4191.41,5739.93,4421.82,4232.14,4125.65,2778.36,721.55
202504,마라385857,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,0.0,6.7,3.35,10.05,6.7,3.35,3.35,6.7,7.37,0.0,0.0
202504,마라385860,1,0,2.23,13.21,8.74,8.54,4.27,12.19,2.23,0.0,0.0,2.23,4.47,13.21,8.28,12.6,24.33,8.26,34.14,32.2,72.07,66.68,23.77,48.12,35.85,23.46
202504,마라386858,1,0,0.0,0.0,8.7,4.35,4.35,0.0,4.35,0.0,0.0,0.0,8.7,4.35,4.01,0.0,8.02,8.85,31.5,40.5,63.0,18.0,0.0,4.35,4.35,4.35
202504,마라386859,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.34,4.17,0.0,4.17,0.0,7.68,40.23,28.83,89.27,46.55,18.62,35.93,24.6,0.0
202504,마라386869,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.0,0.0,0.0,0.0,0.0,3.95,0.0,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202504,마라387853,1,0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.5,3.92,3.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202504,마라387856,1,0,0.0,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,0.0,0.0,0.0,8.04,7.46,3.51,24.16,4.17,22.3,15.91,16.2
202504,마라387859,1,0,101.04,438.06,320.34,232.95,162.27,186.55,308.72,304.68,337.55,435.81,595.33,1102.42,1309.33,1546.21,1856.54,2745.47,3569.76,4141.84,4757.31,4271.27,3497.62,3290.04,2143.77,663.6
202504,마라387860,1,0,59.07,137.72,70.02,97.71,99.14,98.14,108.78,64.96,56.25,102.49,195.68,238.48,332.32,378.15,462.94,600.06,904.59,1297.1,1507.61,1417.06,1169.36,1095.08,768.56,145.13
202504,마라387862,1,0,84.51,306.03,192.84,111.74,145.31,100.47,152.49,168.49,172.3,188.13,298.46,653.83,681.7,846.09,956.83,1101.98,1577.44,2019.97,2299.78,2103.15,1619.54,1775.43,1089.13,397.53
202504,마라388856,1,0,164.05,809.43,499.52,342.59,228.9,281.53,208.84,261.2,288.61,491.53,656.61,977.28,1198.23,1476.11,1754.84,2154.67,2900.12,3679.99,4993.19,4101.48,3524.83,3427.48,2421.98,681.14
202504,마라388868,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,0.0
