STD_YM,O_gID,D_gID,purpose,modal,travel_time(sec),POP,no
202504,11110530,마라385856,1,0,19080,7.3,9
202504,11170530,마라385856,1,0,17090,7.3,9
202504,11500620,마라385856,1,0,8650,12.2,9
202504,11650530,마라385856,1,0,17960,7.8,9
202504,11650580,마라385856,1,0,19150,3.8,9
202504,11650581,마라385856,1,0,19170,2.6,9
202504,11680750,마라385856,1,0,11810,4.3,9
202504,26110510,마라385856,1,0,1820,149.2,9
202504,26110520,마라385856,1,0,1080,11.4,9
202504,26110530,마라385856,1,0,2530,28.0,9
202504,26110545,마라385856,1,0,3790,16.0,9
202504,26110560,마라385856,1,0,1940,48.5,9
202504,26110570,마라385856,1,0,3000,26.8,9
202504,26110580,마라385856,1,0,3140,54.0,9
202504,26110590,마라385856,1,0,1390,11.1,9
202504,26110600,마라385856,1,0,3070,11.9,9
202504,26140510,마라385856,1,0,1600,8.5,9
202504,26140520,마라385856,1,0,2070,4.3,9
202504,26140530,마라385856,1,0,1930,20.2,9
202504,26140540,마라385856,1,0,1760,11.4,9
202504,26140560,마라385856,1,0,1410,6.7,9
202504,26140570,마라385856,1,0,2170,23.2,9
202504,26140590,마라385856,1,0,3850,39.5,9
202504,26140615,마라385856,1,0,2240,26.2,9
202504,26140640,마라385856,1,0,2180,17.0,9
202504,26140660,마라385856,1,0,3050,15.0,9
202504,26140680,마라385856,1,0,2300,66.0,9
202504,26170510,마라385856,1,0,2420,32.3,9
202504,26170520,마라385856,1,0,1970,40.1,9
202504,26170530,마라385856,1,0,2340,73.0,9
202504,26170550,마라385856,1,0,5200,8.3,9
202504,26170560,마라385856,1,0,5550,15.3,9
202504,26170570,마라385856,1,0,1370,93.3,9
202504,26170590,마라385856,1,0,1250,4.0,9
202504,26170600,마라385856,1,0,1380,8.1,9
202504,26170645,마라385856,1,0,2980,23.9,9
202504,26170650,마라385856,1,0,190,15.1,9
202504,26170660,마라385856,1,0,1540,125.2,9
202504,26170680,마라385856,1,0,3310,19.8,9
202504,26200530,마라385856,1,0,3820,31.3,9
202504,26200550,마라385856,1,0,4190,13.8,9
202504,26200585,마라385856,1,0,3300,4.0,9
202504,26200590,마라385856,1,0,2330,33.6,9
202504,26200605,마라385856,1,0,800,7.3,9
202504,26200630,마라385856,1,0,2390,61.0,9
202504,26200640,마라385856,1,0,4690,34.2,9
202504,26200650,마라385856,1,0,3360,39.7,9
202504,26200660,마라385856,1,0,4460,4.4,9
202504,26200670,마라385856,1,0,2630,39.6,9
202504,26230510,마라385856,1,0,2000,295.8,9
202504,26230520,마라385856,1,0,1430,344.0,9
202504,26230540,마라385856,1,0,680,34.8,9
202504,26230550,마라385856,1,0,1330,111.1,9
202504,26230560,마라385856,1,0,1240,138.6,9
202504,26230570,마라385856,1,0,1990,39.6,9
202504,26230600,마라385856,1,0,1230,93.6,9
202504,26230610,마라385856,1,0,1660,174.5,9
202504,26230640,마라385856,1,0,870,203.0,9
202504,26230710,마라385856,1,0,1520,714.7,9
202504,26230720,마라385856,1,0,680,335.9,9
202504,26230740,마라385856,1,0,1220,391.8,9
202504,26230750,마라385856,1,0,510,172.8,9
202504,26230770,마라385856,1,0,1930,56.0,9
202504,26230780,마라385856,1,0,580,66.8,9
202504,26260510,마라385856,1,0,3150,49.2,9
202504,26260545,마라385856,1,0,3000,44.4,9
202504,26260550,마라385856,1,0,3900,49.8,9
202504,26260560,마라385856,1,0,2040,31.5,9
202504,26260570,마라385856,1,0,2030,21.5,9
202504,26260580,마라385856,1,0,3970,24.0,9
202504,26260590,마라385856,1,0,3240,59.6,9
202504,26260600,마라385856,1,0,2210,32.3,9
202504,26260740,마라385856,1,0,2540,93.1,9
202504,26260750,마라385856,1,0,5980,39.3,9
202504,26260761,마라385856,1,0,5790,8.2,9
202504,26260762,마라385856,1,0,1150,3.2,9
202504,26290510,마라385856,1,0,2350,35.6,9
202504,26290530,마라385856,1,0,2280,211.5,9
202504,26290540,마라385856,1,0,2600,42.0,9
202504,26290550,마라385856,1,0,2640,23.3,9
202504,26290560,마라385856,1,0,1560,28.6,9
202504,26290570,마라385856,1,0,3250,113.3,9
202504,26290580,마라385856,1,0,3670,75.2,9
202504,26290590,마라385856,1,0,3050,29.4,9
202504,26290600,마라385856,1,0,5090,15.4,9
202504,26290610,마라385856,1,0,2690,108.5,9
202504,26290620,마라385856,1,0,4530,16.8,9
202504,26290630,마라385856,1,0,1440,33.1,9
202504,26290645,마라385856,1,0,3980,31.7,9
202504,26290680,마라385856,1,0,2510,4.0,9
202504,26290690,마라385856,1,0,1500,44.8,9
202504,26290700,마라385856,1,0,2060,11.4,9
202504,26290710,마라385856,1,0,1490,19.3,9
202504,26320510,마라385856,1,0,5090,35.0,9
202504,26320520,마라385856,1,0,2300,36.0,9
202504,26320521,마라385856,1,0,3830,20.1,9
202504,26320530,마라385856,1,0,4410,32.3,9
202504,26320541,마라385856,1,0,2060,47.9,9
202504,26320542,마라385856,1,0,2330,45.9,9
202504,26320543,마라385856,1,0,2400,84.3,9
202504,26320550,마라385856,1,0,2350,38.4,9
202504,26320560,마라385856,1,0,3340,115.0,9
202504,26320571,마라385856,1,0,3510,15.7,9
202504,26320572,마라385856,1,0,3040,55.2,9
202504,26320573,마라385856,1,0,3590,4.0,9
202504,26350510,마라385856,1,0,2890,83.0,9
202504,26350520,마라385856,1,0,3920,74.9,9
202504,26350525,마라385856,1,0,1770,4.2,9
202504,26350530,마라385856,1,0,4500,64.7,9
202504,26350540,마라385856,1,0,2850,19.8,9
202504,26350551,마라385856,1,0,3400,37.4,9
202504,26350552,마라385856,1,0,11100,4.3,9
202504,26350554,마라385856,1,0,2420,49.4,9
202504,26350560,마라385856,1,0,4930,75.0,9
202504,26350570,마라385856,1,0,6470,35.6,9
202504,26350580,마라385856,1,0,2200,16.9,9
202504,26350595,마라385856,1,0,2230,8.7,9
202504,26350610,마라385856,1,0,3980,26.1,9
