STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202409,개금3동 주민센터,1,8860.7,1990.5
202409,개금3동 주민센터,2,4028.9,1217.3
202409,개금3동 주민센터,3,3238.8,913.3
202409,개금3동 주민센터,4,3018.5,817.2
202409,개금3동 주민센터,5,2463.2,592.8
202409,개금3동 주민센터,6,2280.9,795.3
202409,개금3동 주민센터,7,2159.8,645.2
202409,개금3동 주민센터,8,2125.1,533.5
202409,개금3동 주민센터,9,1602.0,368.1
202409,개금3동 주민센터,10,1963.2,647.1
202409,개금종합사회복지관,1,2603.4,1074.5
202409,개금종합사회복지관,2,1691.7,983.4
202409,개금종합사회복지관,3,1624.8,871.9
202409,개금종합사회복지관,4,1503.0,801.7
202409,개금종합사회복지관,5,1212.3,556.8
202409,개금종합사회복지관,6,1358.5,589.3
202409,개금종합사회복지관,7,955.2,425.0
202409,개금종합사회복지관,8,863.8,444.3
202409,개금종합사회복지관,9,1197.7,473.8
202409,개금종합사회복지관,10,1071.5,438.3
202409,개금테마공원,1,8317.6,2514.7
202409,개금테마공원,2,5837.9,2145.9
202409,개금테마공원,3,15107.1,3823.2
202409,개금테마공원,4,4871.9,2018.8
202409,개금테마공원,5,3072.4,1571.8
202409,개금테마공원,6,8016.1,2652.2
202409,개금테마공원,7,3104.9,1622.8
202409,개금테마공원,8,4273.5,1899.1
202409,개금테마공원,9,5882.3,2048.6
202409,개금테마공원,10,3304.7,1543.7
202409,개성고등학교,1,4545.5,1407.7
202409,개성고등학교,2,3791.4,1863.6
202409,개성고등학교,3,1921.9,962.6
202409,개성고등학교,4,2448.9,1363.6
202409,개성고등학교,5,1381.0,758.3
202409,개성고등학교,6,2056.7,1398.3
202409,개성고등학교,7,1392.0,838.3
202409,개성고등학교,8,1960.3,1399.3
202409,개성고등학교,9,1505.2,896.3
202409,개성고등학교,10,2169.7,1272.5
202409,당감4동 주민센터,1,1402.7,907.7
202409,당감4동 주민센터,2,924.8,721.7
202409,당감4동 주민센터,3,856.2,692.8
202409,당감4동 주민센터,4,660.4,542.5
202409,당감4동 주민센터,5,533.7,464.9
