STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202409,개금3동 주민센터,30,88489.7,20649.1
202409,개금종합사회복지관,30,25370.0,10825.3
202409,개금테마공원,30,312884.4,115166.2
202409,개성고등학교,30,60242.3,32568.5
202409,당감4동 주민센터,30,10152.8,7671.0
202409,당감골목시장,30,52985.3,19746.6
202409,당감사회복지관,30,112582.5,39908.5
202409,당감행복마루센터,30,72917.1,26998.4
202409,백양가족공원,30,55230.7,18971.4
202409,부산진구 동네 청년아루,30,72709.8,26939.9
202409,부산진구 생활문화센터,30,232560.6,92017.6
202409,부산진구 어린이청소년 도서관,30,38738.7,13676.8
202409,부산진구여성가족문화센터,30,74724.8,20329.5
202409,새당감시장,30,112043.0,39377.2
202409,한국신발관,30,126192.7,25257.3
