STD_YM,ori_id,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202409,마라379856,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,0.0,0.0,0.0
202409,마라380854,1,0,0.0,0.0,2.38,0.0,0.0,2.28,2.28,2.28,0.0,4.88,0.0,29.28,7.32,7.0,4.56,2.44,11.9,4.76,4.66,4.61,7.23,18.56,7.08,2.47
202409,마라380862,1,0,18.2,24.33,32.08,29.23,13.31,66.38,41.55,50.41,43.79,27.9,17.31,56.23,92.97,110.28,165.08,259.09,268.27,399.11,560.3,548.38,445.0,486.26,312.43,162.2
202409,마라381853,1,0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,2.61
202409,마라381854,1,0,44.67,176.55,141.41,119.91,89.97,113.47,138.22,143.1,132.59,134.99,241.22,364.88,594.74,590.04,602.31,844.01,1211.72,1701.07,2073.8,1667.39,1462.36,1403.53,1016.11,333.09
202409,마라382852,1,0,45.48,198.51,138.06,130.76,102.05,95.95,138.27,105.39,90.95,198.77,250.17,505.46,576.84,457.61,646.49,801.72,1457.29,1758.69,2337.55,1738.26,1511.51,1305.75,953.43,268.26
202409,마라382857,1,0,87.91,153.17,165.1,75.83,99.45,133.67,240.11,113.81,114.12,141.54,238.24,496.08,667.37,630.03,574.78,899.08,1328.83,1724.38,2231.61,1848.05,1778.38,1893.52,1272.15,297.57
202409,마라382862,1,0,0.0,0.0,0.0,0.0,3.99,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202409,마라383853,1,0,34.07,165.65,146.28,161.42,135.05,117.88,133.46,138.22,86.35,176.13,243.33,343.89,422.53,438.02,435.11,750.99,1017.51,1375.83,1716.64,1586.69,1269.18,1247.11,987.8,247.52
202409,마라383854,1,0,34.84,125.4,92.52,42.78,61.51,76.67,57.9,74.91,61.57,134.94,195.96,220.29,206.99,248.8,277.55,559.17,571.08,782.76,989.88,806.3,630.79,710.34,664.81,125.81
202409,마라383857,1,0,14.9,64.0,84.51,41.66,18.49,50.48,35.24,31.24,36.2,54.37,58.67,189.38,236.13,182.86,281.03,282.27,469.56,596.37,938.38,769.7,561.6,690.81,525.37,158.12
202409,마라384855,1,0,0.0,7.4,0.0,0.0,0.0,0.0,11.1,0.0,0.0,8.24,0.0,0.0,4.48,7.82,4.12,25.08,7.62,21.32,4.48,7.82,8.18,3.5,11.52,3.7
202409,마라385853,1,0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,0.0,8.38,29.25,12.53,19.54,4.15,4.15,4.48,3.9
202409,마라385856,1,0,111.67,299.2,292.88,304.6,294.94,400.03,402.28,314.83,338.12,415.73,740.35,1149.35,1288.9,1262.65,1494.33,1970.77,2870.18,3510.13,4706.09,4092.62,3273.91,3268.27,2240.1,673.0
202409,마라385857,1,0,0.0,0.0,0.0,0.0,3.43,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202409,마라385860,1,0,0.0,27.12,22.93,3.7,3.7,3.7,0.0,0.0,0.0,0.0,4.43,0.0,4.43,3.78,11.59,24.63,0.0,11.19,0.0,7.56,44.25,29.93,28.08,11.26
202409,마라386859,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,3.43,3.43,0.0,0.0,0.0,0.0,4.48
202409,마라387856,1,0,3.56,0.0,0.0,3.56,4.3,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,4.12,3.56,0.0,7.09,0.0
202409,마라387859,1,0,94.09,328.79,269.59,277.48,210.1,293.25,344.84,318.9,273.26,429.43,653.42,914.96,1321.71,1309.74,1705.85,2091.97,3020.72,3438.01,4046.53,3745.61,2673.89,2403.93,1914.86,573.22
202409,마라387860,1,0,0.0,8.43,11.33,9.88,32.58,7.62,5.61,20.58,14.27,4.48,32.51,36.58,45.28,47.87,79.23,81.93,126.82,189.47,144.18,246.52,223.16,122.43,114.28,35.58
202409,마라387862,1,0,64.88,231.53,186.63,181.91,138.68,186.07,189.68,190.0,169.47,245.03,378.84,602.17,722.96,719.44,864.72,1158.15,1303.67,1627.03,2070.18,1949.38,1280.02,1300.51,1103.25,313.98
202409,마라388856,1,0,167.83,463.16,446.26,315.64,280.27,348.54,390.43,325.43,365.57,455.29,581.27,1076.76,1359.66,1257.17,1509.08,2148.89,2799.3,3839.79,5173.38,4583.87,3734.97,3933.56,2821.43,853.2
202409,마라389855,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.15,31.98,35.65,3.7,10.83,14.26,0.0
202409,마라389859,1,0,0.0,4.48,0.0,3.56,0.0,0.0,0.0,0.0,3.56,0.0,8.6,30.1,21.5,8.6,0.0,0.0,3.56,0.0,10.71,28.56,18.58,7.87,7.14,0.0
202409,마라389860,1,0,0.0,0.0,0.0,4.3,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,4.3,0.0,7.4,0.0,0.0,3.5,0.0,0.0,0.0
202409,마라389863,1,0,22.53,133.66,103.47,102.26,75.59,100.71,120.17,106.06,77.65,104.34,137.74,227.15,290.57,349.6,340.03,569.85,857.5,1188.1,1295.43,1088.49,1114.47,1103.46,706.67,292.16
