STD_YM,o_id,d_id,purpose,modal,travl_sec,POP,no
202409,26230640,마라341838,2,0,9250,10.2,17
202409,26530591,마라341838,2,0,1790,39.7,17
202409,26230640,마라341838,2,1,3000,17.0,17
202409,26530591,마라341838,2,1,1810,18.1,17
202409,26230640,마라341838,2,9,3460,37.3,17
202409,26530591,마라341838,2,9,1860,3.6,17
202409,26530610,마라341838,2,9,1940,3.6,17
202409,26200640,마라341838,4,0,2980,3.2,17
202409,26440510,마라341838,4,0,1510,3.4,17
202409,26530580,마라341838,4,0,1240,2.6,17
202409,26530610,마라341838,4,0,950,2.6,17
202409,26530660,마라341838,4,0,670,3.4,17
202409,마라347861,마라341838,4,0,450,6.8,17
202409,마라350852,마라341838,4,0,4890,5.2,17
202409,마라351856,마라341838,4,0,1350,3.3,17
202409,26230510,마라341838,4,1,3460,6.8,17
202409,26380540,마라341838,4,1,3350,7.3,17
202409,26530660,마라341838,4,1,850,3.6,17
202409,48250600,마라341838,4,1,1760,2.6,17
202409,마라350852,마라341838,4,1,1050,5.2,17
202409,11215870,마라342836,1,0,17360,2.9,17
202409,11500620,마라342836,1,0,9550,2.1,17
202409,11530540,마라342836,1,0,15330,3.3,17
202409,11560540,마라342836,1,0,14170,2.9,17
202409,11620585,마라342836,1,0,22330,8.4,17
202409,11650560,마라342836,1,0,17460,2.9,17
202409,11650581,마라342836,1,0,19370,8.8,17
202409,11680750,마라342836,1,0,11100,2.1,17
202409,26110510,마라342836,1,0,3880,117.0,17
202409,26110520,마라342836,1,0,1530,5.4,17
202409,26110530,마라342836,1,0,2640,62.3,17
202409,26110545,마라342836,1,0,2800,29.7,17
202409,26110560,마라342836,1,0,2190,55.9,17
202409,26110570,마라342836,1,0,2640,32.2,17
202409,26110580,마라342836,1,0,2470,138.2,17
202409,26110590,마라342836,1,0,1660,18.8,17
202409,26110600,마라342836,1,0,2740,17.5,17
202409,26140510,마라342836,1,0,3250,15.4,17
202409,26140520,마라342836,1,0,1030,7.5,17
202409,26140530,마라342836,1,0,2210,106.0,17
202409,26140540,마라342836,1,0,1170,32.5,17
202409,26140560,마라342836,1,0,1650,19.1,17
202409,26140570,마라342836,1,0,1940,74.1,17
202409,26140590,마라342836,1,0,5590,6.2,17
202409,26140615,마라342836,1,0,2210,23.5,17
202409,26140640,마라342836,1,0,1810,16.0,17
202409,26140650,마라342836,1,0,3120,3.5,17
202409,26140660,마라342836,1,0,2840,10.4,17
202409,26140680,마라342836,1,0,3260,131.8,17
202409,26170510,마라342836,1,0,1540,15.8,17
202409,26170520,마라342836,1,0,4370,68.9,17
202409,26170530,마라342836,1,0,2690,38.4,17
202409,26170550,마라342836,1,0,2520,45.5,17
202409,26170560,마라342836,1,0,1830,36.2,17
202409,26170570,마라342836,1,0,3710,16.4,17
202409,26170590,마라342836,1,0,4580,14.6,17
202409,26170600,마라342836,1,0,1210,17.4,17
202409,26170645,마라342836,1,0,1470,2.8,17
202409,26170650,마라342836,1,0,3040,84.8,17
202409,26170660,마라342836,1,0,3360,52.2,17
202409,26170680,마라342836,1,0,2290,10.4,17
202409,26200530,마라342836,1,0,2250,48.6,17
202409,26200540,마라342836,1,0,1960,11.1,17
202409,26200585,마라342836,1,0,2820,4.1,17
202409,26200590,마라342836,1,0,2480,24.5,17
202409,26200605,마라342836,1,0,1600,29.6,17
202409,26200630,마라342836,1,0,2250,10.6,17
202409,26200640,마라342836,1,0,4330,26.4,17
202409,26200650,마라342836,1,0,2730,77.4,17
202409,26200660,마라342836,1,0,3360,61.1,17
202409,26200670,마라342836,1,0,2870,32.7,17
202409,26230510,마라342836,1,0,2240,155.6,17
202409,26230520,마라342836,1,0,2360,230.2,17
202409,26230540,마라342836,1,0,1880,11.3,17
202409,26230550,마라342836,1,0,2550,72.6,17
202409,26230560,마라342836,1,0,2270,43.9,17
202409,26230570,마라342836,1,0,2360,9.7,17
202409,26230600,마라342836,1,0,3220,71.4,17
202409,26230610,마라342836,1,0,2760,65.7,17
202409,26230640,마라342836,1,0,2180,61.1,17
202409,26230710,마라342836,1,0,1580,55.2,17
202409,26230720,마라342836,1,0,2530,27.2,17
202409,26230740,마라342836,1,0,1530,67.4,17
202409,26230750,마라342836,1,0,2420,89.2,17
202409,26230770,마라342836,1,0,2370,25.0,17
202409,26230780,마라342836,1,0,2290,14.0,17
202409,26260510,마라342836,1,0,4180,14.9,17
202409,26260545,마라342836,1,0,3660,34.8,17
202409,26260550,마라342836,1,0,3010,186.3,17
202409,26260560,마라342836,1,0,4120,30.4,17
202409,26260570,마라342836,1,0,1790,10.0,17
202409,26260580,마라342836,1,0,2650,13.3,17
202409,26260590,마라342836,1,0,3950,35.7,17
202409,26260600,마라342836,1,0,3510,8.7,17
202409,26260740,마라342836,1,0,3210,4.5,17
202409,26260761,마라342836,1,0,3190,10.8,17
202409,26260762,마라342836,1,0,5340,13.1,17
202409,26290510,마라342836,1,0,2530,14.3,17
202409,26290530,마라342836,1,0,3190,92.5,17
202409,26290540,마라342836,1,0,3970,5.9,17
202409,26290550,마라342836,1,0,3250,18.7,17
