STD_YM,fac_name,15min_pop
202410,하하센터,2689983.6
202410,장림공원,2686655.7
202410,동매누리행복센터,2665310.8
202410,무지개작은도서관,2569351.9
202410,보림공원,2569351.9
202410,효림초등학교,808039.3
202410,수풀작은도서관,2523311.7
202410,동매산둘레길,2385367.9
202410,사하구청 제2청사,2456638.9
202410,장림2동 행정복지센터,2017089.6
202410,장림생태공원,2394829.8
202410,신남초등학교,2407403.0
202410,장림 롯데마트,1943748.8
202410,동매누리 작은도서관,2514152.4
202410,신평골목시장,2580182.1
202410,장림1동행정복지센터,2569351.9
