STD_YM,ori_id,purpose,weekday,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23
202410,마라323767,1,0,15.89,7.04,22.54,39.48,33.17,58.28,142.3,105.83,30.62,43.24,30.58,33.79,40.38,59.05,43.31,29.87,57.29,12.78,96.39,10.39,16.84,0.0,3.54,2.72
202410,마라323772,1,0,14.03,12.44,8.81,16.78,7.81,19.21,56.71,22.8,20.64,42.12,51.56,42.96,55.31,44.39,63.05,101.82,75.96,38.54,46.51,36.49,42.4,37.15,45.51,10.82
202410,마라325764,1,0,0.0,0.0,0.0,0.0,0.0,0.0,7.02,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202410,마라326768,1,0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202410,마라327791,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,3.76,15.04,7.52,7.52,3.35,0.0
202410,마라328769,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202410,마라328789,1,0,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0,0.0,3.76,0.0,15.04,37.6,0.0,3.76,0.0,0.0,0.0
202410,마라328790,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55,2.85,5.7,5.7,5.7,0.0,12.68,35.74,22.43,9.22,3.96,7.21
202410,마라329771,1,0,13.12,31.95,26.14,7.5,8.98,31.95,50.14,68.66,82.65,62.35,97.4,263.6,175.2,168.56,200.97,263.24,289.61,358.33,341.54,291.07,228.22,273.49,127.46,28.01
202410,마라329788,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84,9.84,7.38,2.46,0.0,2.46,0.0,0.0,0.0,0.0
202410,마라329791,1,0,126.89,357.44,327.53,324.58,285.31,298.95,329.75,392.03,420.27,411.13,572.99,849.46,1234.71,1494.93,1689.3,2526.29,3458.58,4367.45,5099.42,4183.51,3295.88,3177.04,2454.14,753.49
202410,마라330783,1,0,188.39,433.52,505.19,339.71,250.75,385.83,567.67,628.16,490.63,453.33,683.68,1177.3,1580.72,1618.53,2155.49,3036.5,4016.89,5548.44,6682.82,5520.74,4521.99,3495.05,2237.18,793.8
202410,마라330786,1,0,7.34,11.08,3.59,6.76,14.36,3.1,42.78,44.14,14.69,10.83,35.41,10.37,14.54,16.98,23.72,28.13,47.58,99.63,52.79,37.14,26.85,27.51,16.74,3.02
202410,마라330788,1,0,49.8,137.69,210.93,78.99,121.74,132.13,144.93,129.24,94.46,168.67,280.36,468.57,547.27,412.91,524.11,636.07,1112.94,1528.85,1678.55,1261.4,1308.41,1191.22,886.26,251.02
202410,마라330790,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.77,0.0,0.0
202410,마라331768,1,0,6.67,33.69,56.41,36.91,84.57,147.21,173.6,275.21,116.41,70.04,118.78,182.12,234.08,256.91,285.03,317.09,449.2,579.86,647.75,495.89,445.97,473.58,210.29,96.58
202410,마라331781,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22,0.0,0.0,0.0,18.66,6.22,0.0,0.0,0.0,6.96,7.7,6.96,0.0,3.85,0.0,0.0
202410,마라331786,1,0,66.61,120.2,140.31,188.78,135.16,196.82,194.69,236.47,206.48,131.5,200.72,276.1,381.49,377.13,387.86,756.77,774.43,971.41,1658.76,1228.14,811.04,939.17,618.86,194.41
202410,마라331787,1,0,0.0,1.9,0.0,0.0,2.31,4.62,0.0,0.0,5.7,0.0,0.0,2.82,0.0,5.64,0.0,0.0,6.28,2.31,0.0,0.0,0.0,0.0,3.37,0.0
202410,마라332763,1,0,25.37,122.82,98.34,51.94,30.59,67.07,39.62,42.45,36.51,19.97,32.98,29.82,23.9,52.03,35.88,40.63,49.06,42.25,59.73,37.22,113.15,42.83,106.08,44.01
202410,마라332786,1,0,0.0,2.71,0.0,0.0,0.0,2.71,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202410,마라332790,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202410,마라333786,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,10.46,7.66,7.5
202410,마라333789,1,0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,6.96,17.66,10.7,32.49,7.09,7.67,14.18,7.09,25.14,32.1,3.48
202410,마라333790,1,0,53.26,210.0,129.58,69.96,51.9,33.69,137.31,150.28,183.98,162.09,183.81,362.63,473.92,536.56,696.7,1018.58,1541.57,1790.49,2167.38,1784.66,1508.53,1393.86,1041.3,307.55
202410,마라334766,1,0,19.21,36.42,35.44,21.46,21.94,12.61,30.43,36.66,24.53,22.5,26.59,64.0,95.97,174.62,178.8,315.68,394.16,481.77,621.73,607.32,519.88,391.78,270.49,92.03
202410,마라334767,1,0,3.19,0.0,2.72,2.72,0.0,6.38,3.26,0.0,3.45,0.0,2.43,5.31,7.81,6.37,20.6,51.55,58.46,97.97,83.79,55.54,57.89,38.7,33.91,11.66
202410,마라334768,1,0,68.64,218.87,239.79,206.3,157.93,152.23,146.0,227.46,190.03,152.94,356.21,513.42,683.13,1043.83,1119.14,1617.64,2088.12,2390.43,3053.45,2340.04,2234.45,2008.93,1441.97,391.54
202410,마라334782,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202410,마라334786,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,3.3,9.9,3.3,9.9,3.3,3.3,9.87,3.3,3.3,26.4,6.76,6.6,13.2,0.0,10.06,0.0
202410,마라334787,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,3.54,7.34,0.0,10.75,17.96,14.42,25.43,7.21,7.34,0.0,0.0,7.21,7.21,0.0
202410,마라334788,1,0,108.96,324.38,332.05,196.76,202.53,229.88,259.25,264.58,287.52,355.76,507.11,980.05,1405.19,1479.38,1910.54,2427.96,3475.19,4996.61,5415.98,4283.46,3853.93,3249.48,2374.28,703.53
202410,마라334789,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,0.0,0.0,0.0,6.58,3.29,0.0,6.58,0.0
202410,마라335767,1,0,45.88,221.95,233.38,116.17,161.38,158.32,166.46,194.47,164.76,179.15,321.02,537.13,669.35,736.29,903.15,1268.41,1540.32,2612.27,2756.98,2404.07,1886.55,1640.67,1237.37,257.05
202410,마라335768,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.51,0.0,0.0,7.04,0.0,0.0,0.0
202410,마라335769,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87
202410,마라335770,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87
202410,마라335772,1,0,22.63,92.55,57.14,32.9,30.54,51.81,54.92,64.84,52.31,68.1,152.75,230.49,189.2,274.76,251.32,413.09,455.92,640.67,670.33,424.01,424.88,346.48,360.37,97.02
202410,마라335776,1,0,11.2,7.5,28.37,29.49,21.29,36.37,116.64,46.27,17.75,57.2,125.43,65.07,73.72,48.67,50.69,118.34,135.49,65.73,92.78,82.36,49.37,63.54,36.88,0.0
202410,마라335777,1,0,0.0,3.5,0.0,0.0,0.0,11.49,7.0,4.22,0.0,4.22,0.0,4.22,8.44,0.0,4.22,0.0,8.44,10.28,10.96,10.12,13.52,13.62,56.68,21.67
202410,마라335783,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32,0.0,3.32,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202410,마라335786,1,0,3.97,6.7,10.05,0.0,0.0,0.0,3.85,3.35,0.0,0.0,0.0,3.85,0.0,11.17,0.0,0.0,20.24,45.66,63.63,76.25,66.02,52.42,21.79,31.36
202410,마라335788,1,0,0.0,0.0,0.0,0.0,3.42,3.4,3.42,0.0,6.04,0.0,3.02,6.84,6.84,9.46,0.0,0.0,1.39,3.02,3.02,3.02,3.4,6.44,6.84,0.0
202410,마라335790,1,0,80.67,230.51,146.75,172.16,110.19,173.24,126.69,180.08,262.02,394.1,633.52,982.78,1444.08,1723.51,1858.3,2468.94,3228.06,4601.07,5478.34,4032.24,3474.06,3420.97,2029.84,609.83
202410,마라336767,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68,0.0,0.0,7.08,37.34,8.74,13.94,6.24,34.06,9.96,7.82,2.6,13.96,29.58,0.0
202410,마라336768,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,6.51,21.82,3.26,12.04,2.76,19.05,32.2,12.46,25.76,22.63,19.26,0.0
202410,마라336771,1,0,42.9,53.66,46.44,8.65,38.2,60.21,99.08,86.92,88.14,88.65,179.07,271.64,267.52,203.18,250.66,360.94,549.94,659.16,630.81,519.7,447.85,288.72,214.02,98.27
202410,마라336773,1,0,14.05,54.49,47.21,22.94,47.54,31.72,58.91,114.89,116.09,168.23,150.62,177.93,166.87,151.29,188.52,282.93,302.37,386.9,424.67,445.63,284.24,232.73,194.61,76.47
202410,마라336777,1,0,3.85,30.09,14.55,19.44,22.05,3.85,27.05,25.19,36.34,11.86,25.75,48.55,23.43,59.32,61.71,86.69,130.56,104.66,101.14,159.06,110.83,135.75,155.98,64.72
202410,마라336783,1,0,33.01,51.39,19.86,26.22,20.87,68.51,41.87,106.72,48.09,46.74,18.18,65.84,68.17,54.02,110.78,112.02,182.61,233.38,363.57,283.95,328.79,216.43,117.49,59.66
202410,마라336784,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,3.29,3.29,3.29,13.16,6.59,6.59,33.0,13.2,6.59,3.3,0.0,0.0,0.0
202410,마라336789,1,0,0.0,0.0,0.0,3.02,0.0,3.02,0.0,3.02,0.0,0.0,6.31,3.02,6.04,24.97,18.66,15.64,43.9,18.66,27.99,36.51,12.35,21.68,0.0,0.0
202410,마라336790,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,10.04,11.16,20.43,3.72,24.96,36.53,16.62,17.75,10.04,42.45,24.44,3.02
202410,마라337768,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,16.14,0.0,0.0,0.0,9.84,10.45,9.84,6.3,9.84,6.3,16.14,3.54,2.76,12.6,0.0
202410,마라337770,1,0,88.09,171.53,226.29,232.38,211.31,240.2,265.61,330.97,248.2,366.2,468.49,471.91,631.21,625.22,789.11,945.81,1302.01,1712.05,1708.47,1682.65,1403.76,1299.23,1124.55,296.09
202410,마라337784,1,0,0.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,10.41,0.0,3.37,3.37,10.18,3.76,10.39,31.02,13.76,3.76,77.28,49.06,27.39,80.49,38.04,6.96
202410,마라337785,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,12.96,0.0,0.0,0.0,3.5,0.0
202410,마라337790,1,0,0.0,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08,6.12,3.54,7.15,18.72,39.9,35.56,42.56,34.93,45.4,69.44,11.93,0.0,3.85
202410,마라338770,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,3.11,0.0,3.11,0.0,3.11,3.11,0.0,0.0,0.0,3.11,12.44,3.11,0.0,3.11,22.32,7.44,3.72
