STD_YM,region_pop,modal,purpose,modal_pop,modal_ratio
202410,2827636.4,0,1,516188.6,18.3
202410,2827636.4,0,2,213034.3,7.5
202410,2827636.4,0,4,488866.5,17.3
202410,2827636.4,1,1,234274.0,8.3
202410,2827636.4,1,2,131988.4,4.7
202410,2827636.4,1,4,224854.4,8.0
202410,2827636.4,2,1,162779.9,5.8
202410,2827636.4,2,2,84941.6,3.0
202410,2827636.4,2,4,133466.8,4.7
202410,2827636.4,3,1,201450.6,7.1
202410,2827636.4,3,2,68221.1,2.4
202410,2827636.4,3,4,137890.1,4.9
202410,2827636.4,4,1,3454.8,0.1
202410,2827636.4,4,2,526.4,0.0
202410,2827636.4,4,4,2991.4,0.1
202410,2827636.4,9,1,92413.2,3.3
202410,2827636.4,9,2,49137.4,1.7
202410,2827636.4,9,4,81156.9,2.9
