STD_YM,fac_name,15min_pop
202410,삼락생태공원낙동제방인샘꽃길,227438.5
202410,사상근린공원,2241669.7
202410,새벽시장,2562084.0
202410,이마트 사상점,2513598.6
202410,감전시장,2476583.8
202410,삼성테스코홈플러스서부산점,2513598.6
202410,르네시떼,2513598.6
202410,애플 아울렛 서부시외버스터미널,2683939.5
202410,사상평생학습관,1747310.5
202410,사상인디스테이션,2665608.0
202410,감전동 행정복지센터,2332885.5
202410,감전천,2301379.3
202410,사상 보건소,2173532.3
202410,창날공원,1947031.2
202410,괘법동 행정복지세터,2364732.0
