STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202410,감전동 행정복지센터,31,36631.3,9395.9
202410,감전시장,31,80075.8,24214.1
202410,감전천,31,161769.2,12856.8
202410,괘법동 행정복지세터,31,51024.4,17435.0
202410,르네시떼,31,198367.8,36107.4
202410,사상 보건소,31,44741.8,8242.0
202410,사상근린공원,31,32512.6,7584.6
202410,사상인디스테이션,31,400557.3,116259.9
202410,사상평생학습관,31,30035.2,9791.7
202410,삼락생태공원낙동제방인샘꽃길,27,931.6,267.3
202410,삼성테스코홈플러스서부산점,31,198367.8,36107.4
202410,새벽시장,31,160700.8,31647.7
202410,애플 아울렛 서부시외버스터미널,31,1628358.6,474581.9
202410,이마트 사상점,31,198367.8,36107.4
202410,창날공원,31,24793.7,9953.1
