STD_YM,fac_name,modal,visit_cnt,life_visit_cnt
202410,개금3동 주민센터,0,31404.9,3918.8
202410,개금3동 주민센터,1,16384.4,3740.6
202410,개금3동 주민센터,2,11566.3,1144.9
202410,개금3동 주민센터,3,19543.1,10908.5
202410,개금3동 주민센터,4,258.5,14.3
202410,개금3동 주민센터,9,10175.9,2324.5
202410,개금종합사회복지관,0,8338.2,1897.0
202410,개금종합사회복지관,1,5908.0,2149.2
202410,개금종합사회복지관,2,1712.9,364.1
202410,개금종합사회복지관,3,6793.6,5944.7
202410,개금종합사회복지관,4,59.6,24.3
202410,개금종합사회복지관,9,2613.3,827.6
202410,개금테마공원,0,113658.6,19387.0
202410,개금테마공원,1,73328.2,26201.4
202410,개금테마공원,2,22937.1,2628.4
202410,개금테마공원,3,73094.2,57424.8
202410,개금테마공원,4,1024.6,97.8
202410,개금테마공원,9,40503.0,11860.7
202410,개성고등학교,0,19045.0,5322.0
202410,개성고등학교,1,18559.5,10486.3
202410,개성고등학교,2,2296.3,645.2
202410,개성고등학교,3,14594.6,13873.5
202410,개성고등학교,4,230.5,90.4
202410,개성고등학교,9,5517.0,2909.6
202410,당감4동 주민센터,0,2092.1,1050.2
202410,당감4동 주민센터,1,2645.6,2178.3
202410,당감4동 주민센터,2,199.4,60.9
202410,당감4동 주민센터,3,3478.6,3360.6
202410,당감4동 주민센터,4,8.7,5.4
202410,당감4동 주민센터,9,1160.6,852.8
202410,당감골목시장,0,16850.1,2704.9
202410,당감골목시장,1,15119.6,4919.0
202410,당감골목시장,2,2680.6,631.9
202410,당감골목시장,3,12753.3,9713.7
202410,당감골목시장,4,120.9,14.4
202410,당감골목시장,9,6745.8,2034.6
202410,당감사회복지관,0,40806.3,6174.4
202410,당감사회복지관,1,16604.2,3335.6
202410,당감사회복지관,2,8121.1,666.9
202410,당감사회복지관,3,33496.5,27065.8
202410,당감사회복지관,4,334.9,14.9
202410,당감사회복지관,9,18792.8,5929.0
202410,당감행복마루센터,0,26370.0,4835.5
202410,당감행복마루센터,1,10856.9,2546.9
202410,당감행복마루센터,2,6103.9,748.0
202410,당감행복마루센터,3,21478.3,15888.2
202410,당감행복마루센터,4,392.1,31.4
202410,당감행복마루센터,9,12068.9,4272.7
202410,백양가족공원,0,24189.1,4011.6
202410,백양가족공원,1,18450.6,6837.6
202410,백양가족공원,2,2760.7,297.0
202410,백양가족공원,3,8759.2,7996.7
202410,백양가족공원,4,161.6,31.3
202410,백양가족공원,9,5491.7,1708.0
202410,부산진구 동네 청년아루,0,26366.9,4835.5
202410,부산진구 동네 청년아루,1,10754.6,2546.9
202410,부산진구 동네 청년아루,2,6093.8,741.9
202410,부산진구 동네 청년아루,3,21386.5,15824.6
202410,부산진구 동네 청년아루,4,392.1,31.4
202410,부산진구 동네 청년아루,9,12061.4,4269.2
202410,부산진구 생활문화센터,0,75960.5,12548.0
202410,부산진구 생활문화센터,1,62828.7,19559.4
202410,부산진구 생활문화센터,2,12001.4,1384.4
202410,부산진구 생활문화센터,3,62961.9,54594.4
202410,부산진구 생활문화센터,4,656.9,54.8
202410,부산진구 생활문화센터,9,25895.9,8098.1
202410,부산진구 어린이청소년 도서관,0,13605.2,2349.2
202410,부산진구 어린이청소년 도서관,1,6824.6,1806.4
202410,부산진구 어린이청소년 도서관,2,2359.7,202.9
202410,부산진구 어린이청소년 도서관,3,10981.1,8048.9
202410,부산진구 어린이청소년 도서관,4,91.6,0.0
202410,부산진구 어린이청소년 도서관,9,6335.4,1938.2
202410,부산진구여성가족문화센터,0,25556.3,2943.3
202410,부산진구여성가족문화센터,1,15579.1,3437.9
202410,부산진구여성가족문화센터,2,7032.6,317.8
202410,부산진구여성가족문화센터,3,18578.5,13201.3
202410,부산진구여성가족문화센터,4,225.8,9.3
202410,부산진구여성가족문화센터,9,11405.4,2828.4
202410,새당감시장,0,40850.8,6120.8
202410,새당감시장,1,16684.5,3384.8
202410,새당감시장,2,8115.3,651.5
202410,새당감시장,3,33018.6,26613.9
202410,새당감시장,4,334.9,14.9
202410,새당감시장,9,18798.6,5915.8
202410,한국신발관,0,48564.7,5422.4
202410,한국신발관,1,21615.1,3786.5
202410,한국신발관,2,16643.8,1544.5
202410,한국신발관,3,30424.1,13692.9
202410,한국신발관,4,330.0,20.1
202410,한국신발관,9,17508.7,3977.2
