STD_YM,fac_name,visit_cnt,total_visit_cnt,life_visit_cnt
202410,동매누리 작은도서관,1,4275.1,1554.6
202410,동매누리 작은도서관,2,1845.7,749.5
202410,동매누리 작은도서관,3,1595.2,716.0
202410,동매누리 작은도서관,4,1263.0,676.6
202410,동매누리 작은도서관,5,1404.7,690.0
202410,동매누리 작은도서관,6,1172.2,627.2
202410,동매누리 작은도서관,7,1356.5,615.9
202410,동매누리 작은도서관,8,1105.0,525.6
202410,동매누리 작은도서관,9,1005.1,446.6
202410,동매누리 작은도서관,10,1287.4,554.1
202410,동매누리행복센터,1,9933.5,3260.0
202410,동매누리행복센터,2,4955.8,2031.6
202410,동매누리행복센터,3,3905.7,1864.4
202410,동매누리행복센터,4,3707.7,1790.4
202410,동매누리행복센터,5,2586.6,1323.7
202410,동매누리행복센터,6,2986.6,1391.3
202410,동매누리행복센터,7,2038.5,947.2
202410,동매누리행복센터,8,2208.8,997.9
202410,동매누리행복센터,9,2333.9,918.6
202410,동매누리행복센터,10,1883.9,915.8
202410,동매산둘레길,1,3628.6,1341.6
202410,동매산둘레길,2,2094.9,1017.9
202410,동매산둘레길,3,1397.0,837.4
202410,동매산둘레길,4,1293.6,793.8
202410,동매산둘레길,5,1209.5,682.1
202410,동매산둘레길,6,1124.0,740.6
202410,동매산둘레길,7,1352.9,841.1
202410,동매산둘레길,8,1354.1,935.6
202410,동매산둘레길,9,1360.5,747.6
202410,동매산둘레길,10,1276.6,673.3
202410,무지개작은도서관,1,15498.8,4606.7
202410,무지개작은도서관,2,4998.4,1915.2
202410,무지개작은도서관,3,3227.6,1396.6
202410,무지개작은도서관,4,2536.9,1223.5
202410,무지개작은도서관,5,1861.8,935.8
202410,무지개작은도서관,6,1910.5,959.7
202410,무지개작은도서관,7,1794.5,988.7
202410,무지개작은도서관,8,1788.3,1108.1
202410,무지개작은도서관,9,1502.4,773.8
202410,무지개작은도서관,10,1877.9,1145.0
202410,보림공원,1,15498.8,4606.7
202410,보림공원,2,4998.4,1915.2
202410,보림공원,3,3227.6,1396.6
202410,보림공원,4,2536.9,1223.5
202410,보림공원,5,1861.8,935.8
202410,보림공원,6,1910.5,959.7
202410,보림공원,7,1794.5,988.7
202410,보림공원,8,1788.3,1108.1
202410,보림공원,9,1502.4,773.8
202410,보림공원,10,1877.9,1145.0
202410,사하구청 제2청사,1,6695.2,1676.9
202410,사하구청 제2청사,2,2922.2,998.4
202410,사하구청 제2청사,3,2530.2,837.8
202410,사하구청 제2청사,4,2189.0,659.2
202410,사하구청 제2청사,5,1767.6,482.6
202410,사하구청 제2청사,6,1836.0,647.7
202410,사하구청 제2청사,7,1975.2,660.0
202410,사하구청 제2청사,8,1716.2,485.5
202410,사하구청 제2청사,9,1509.5,258.7
202410,사하구청 제2청사,10,2166.9,665.5
202410,수풀작은도서관,1,15616.4,4401.5
202410,수풀작은도서관,2,7198.4,2577.6
202410,수풀작은도서관,3,4930.5,1817.0
202410,수풀작은도서관,4,4404.1,1791.6
202410,수풀작은도서관,5,3776.1,1625.2
202410,수풀작은도서관,6,3325.2,1514.9
202410,수풀작은도서관,7,3011.2,1392.6
202410,수풀작은도서관,8,3156.5,1614.2
202410,수풀작은도서관,9,3164.6,1661.1
202410,수풀작은도서관,10,3393.6,1462.8
202410,신남초등학교,1,6322.1,1502.2
202410,신남초등학교,2,2995.3,908.4
202410,신남초등학교,3,1871.5,728.9
202410,신남초등학교,4,1432.2,661.8
202410,신남초등학교,5,1294.7,672.9
202410,신남초등학교,6,1597.0,813.0
202410,신남초등학교,7,1331.1,618.7
202410,신남초등학교,8,1062.7,511.5
202410,신남초등학교,9,1130.1,483.2
202410,신남초등학교,10,1005.2,338.0
202410,신평골목시장,1,4771.4,1773.8
202410,신평골목시장,2,2142.5,860.2
202410,신평골목시장,3,1878.9,823.8
202410,신평골목시장,4,1678.0,882.5
202410,신평골목시장,5,1423.1,667.3
202410,신평골목시장,6,1389.4,745.8
202410,신평골목시장,7,1452.1,679.1
202410,신평골목시장,8,1428.6,704.7
202410,신평골목시장,9,1265.9,538.2
202410,신평골목시장,10,1353.0,607.7
202410,장림 롯데마트,1,3487.5,969.6
202410,장림 롯데마트,2,795.3,189.8
202410,장림 롯데마트,3,447.8,141.6
202410,장림 롯데마트,4,272.8,101.6
202410,장림 롯데마트,5,265.8,58.0
202410,장림 롯데마트,6,207.6,125.3
202410,장림 롯데마트,7,149.2,69.9
202410,장림 롯데마트,8,150.7,70.4
202410,장림 롯데마트,9,321.6,113.2
202410,장림 롯데마트,10,101.9,46.8
202410,장림1동행정복지센터,1,15498.8,4606.7
202410,장림1동행정복지센터,2,4998.4,1915.2
202410,장림1동행정복지센터,3,3227.6,1396.6
202410,장림1동행정복지센터,4,2536.9,1223.5
202410,장림1동행정복지센터,5,1861.8,935.8
202410,장림1동행정복지센터,6,1910.5,959.7
202410,장림1동행정복지센터,7,1794.5,988.7
202410,장림1동행정복지센터,8,1788.3,1108.1
202410,장림1동행정복지센터,9,1502.4,773.8
202410,장림1동행정복지센터,10,1877.9,1145.0
202410,장림2동 행정복지센터,1,4289.4,1642.5
202410,장림2동 행정복지센터,2,1534.7,740.9
202410,장림2동 행정복지센터,3,1049.0,507.0
202410,장림2동 행정복지센터,4,791.7,366.6
202410,장림2동 행정복지센터,5,977.8,485.0
202410,장림2동 행정복지센터,6,675.4,349.4
202410,장림2동 행정복지센터,7,565.7,331.5
202410,장림2동 행정복지센터,8,629.9,405.1
202410,장림2동 행정복지센터,9,934.1,394.1
202410,장림2동 행정복지센터,10,815.9,435.0
202410,장림공원,1,18373.5,5130.0
202410,장림공원,2,7501.7,2782.2
202410,장림공원,3,4472.8,1762.3
202410,장림공원,4,3326.4,1314.9
202410,장림공원,5,2639.7,1142.5
202410,장림공원,6,2318.5,997.5
202410,장림공원,7,1979.8,766.9
202410,장림공원,8,1868.0,805.0
202410,장림공원,9,1693.0,834.9
202410,장림공원,10,2359.2,1158.0
202410,장림생태공원,2,12960.7,2412.1
202410,장림생태공원,4,4955.2,1384.7
202410,장림생태공원,6,3207.7,1106.9
202410,장림생태공원,8,2452.4,652.8
202410,장림생태공원,10,2052.2,773.5
202410,하하센터,1,24404.5,5166.5
202410,하하센터,2,8794.0,2637.8
202410,하하센터,3,5953.1,1882.6
202410,하하센터,4,4057.4,1232.6
202410,하하센터,5,3638.4,1001.9
202410,하하센터,6,2838.8,919.9
202410,하하센터,7,2998.3,835.0
202410,하하센터,8,3174.2,951.4
202410,하하센터,9,2947.4,849.5
202410,하하센터,10,3285.3,1096.4
202410,효림초등학교,1,1085.2,664.7
202410,효림초등학교,2,684.9,574.6
202410,효림초등학교,3,738.5,597.0
202410,효림초등학교,4,767.5,684.9
202410,효림초등학교,5,779.1,741.2
202410,효림초등학교,6,510.5,462.7
202410,효림초등학교,7,744.2,655.0
202410,효림초등학교,8,453.4,453.4
202410,효림초등학교,9,367.1,265.1
202410,효림초등학교,10,377.7,355.2
