STD_YM,fac_name,modal,visit_cnt,life_visit_cnt
202412,동매누리 작은도서관,0,11755.3,2297.1
202412,동매누리 작은도서관,1,9986.6,3277.0
202412,동매누리 작은도서관,2,6242.2,1138.8
202412,동매누리 작은도서관,3,11680.5,9974.2
202412,동매누리 작은도서관,4,96.6,12.7
202412,동매누리 작은도서관,9,3397.1,1324.1
202412,동매누리행복센터,0,22937.0,4823.8
202412,동매누리행복센터,1,19399.7,6184.4
202412,동매누리행복센터,2,12268.6,2222.8
202412,동매누리행복센터,3,21681.4,18595.1
202412,동매누리행복센터,4,154.4,28.2
202412,동매누리행복센터,9,7115.2,3012.8
202412,동매산둘레길,0,18046.8,5060.2
202412,동매산둘레길,1,13606.0,5936.8
202412,동매산둘레길,2,4098.8,1361.6
202412,동매산둘레길,3,12954.0,10327.9
202412,동매산둘레길,4,92.4,13.8
202412,동매산둘레길,9,4671.9,2295.5
202412,무지개작은도서관,0,27687.8,5834.4
202412,무지개작은도서관,1,15844.0,6854.6
202412,무지개작은도서관,2,4901.4,1298.3
202412,무지개작은도서관,3,13069.7,12235.2
202412,무지개작은도서관,4,145.6,26.9
202412,무지개작은도서관,9,6007.9,3021.6
202412,보림공원,0,27687.8,5834.4
202412,보림공원,1,15844.0,6854.6
202412,보림공원,2,4901.4,1298.3
202412,보림공원,3,13069.7,12235.2
202412,보림공원,4,145.6,26.9
202412,보림공원,9,6007.9,3021.6
202412,사하구청 제2청사,0,24043.5,4758.2
202412,사하구청 제2청사,1,8126.4,2010.2
202412,사하구청 제2청사,2,13419.9,2515.5
202412,사하구청 제2청사,3,8198.6,5461.4
202412,사하구청 제2청사,4,122.8,12.8
202412,사하구청 제2청사,9,6515.9,2524.8
202412,수풀작은도서관,0,37074.1,7567.6
202412,수풀작은도서관,1,28331.4,9033.2
202412,수풀작은도서관,2,15699.8,3337.0
202412,수풀작은도서관,3,21496.1,18348.9
202412,수풀작은도서관,4,253.7,36.8
202412,수풀작은도서관,9,8944.2,3694.5
202412,신남초등학교,0,19742.3,4358.5
202412,신남초등학교,1,6917.3,1807.5
202412,신남초등학교,2,6072.0,1468.5
202412,신남초등학교,3,8421.5,6207.0
202412,신남초등학교,4,81.9,9.6
202412,신남초등학교,9,4962.1,2234.3
202412,신평골목시장,0,13695.5,2760.3
202412,신평골목시장,1,10588.6,3490.8
202412,신평골목시장,2,7387.0,1359.3
202412,신평골목시장,3,14105.3,12212.1
202412,신평골목시장,4,110.8,12.7
202412,신평골목시장,9,4057.4,1693.9
202412,장림 롯데마트,0,5060.8,861.2
202412,장림 롯데마트,1,2114.8,612.0
202412,장림 롯데마트,2,520.8,140.4
202412,장림 롯데마트,3,1299.4,1078.7
202412,장림 롯데마트,4,3.3,0.0
202412,장림 롯데마트,9,1249.5,409.6
202412,장림1동행정복지센터,0,27687.8,5834.4
202412,장림1동행정복지센터,1,15844.0,6854.6
202412,장림1동행정복지센터,2,4901.4,1298.3
202412,장림1동행정복지센터,3,13069.7,12235.2
202412,장림1동행정복지센터,4,145.6,26.9
202412,장림1동행정복지센터,9,6007.9,3021.6
202412,장림2동 행정복지센터,0,11044.0,2396.7
202412,장림2동 행정복지센터,1,6403.7,1969.5
202412,장림2동 행정복지센터,2,3002.3,449.7
202412,장림2동 행정복지센터,3,7115.6,6190.3
202412,장림2동 행정복지센터,4,43.7,0.0
202412,장림2동 행정복지센터,9,3060.0,1489.3
202412,장림공원,0,29996.1,5726.2
202412,장림공원,1,20364.3,7364.6
202412,장림공원,2,4909.4,1043.8
202412,장림공원,3,14065.9,12810.2
202412,장림공원,4,107.4,13.5
202412,장림공원,9,6065.5,2559.8
202412,장림생태공원,0,51028.4,7904.3
202412,장림생태공원,1,15613.7,5523.3
202412,장림생태공원,2,4577.1,601.5
202412,장림생태공원,3,4017.0,3290.4
202412,장림생태공원,4,176.5,12.3
202412,장림생태공원,9,6392.2,2466.5
202412,하하센터,0,47144.9,8745.1
202412,하하센터,1,15257.8,3999.6
202412,하하센터,2,22738.5,3959.5
202412,하하센터,3,14314.4,9581.0
202412,하하센터,4,282.9,20.4
202412,하하센터,9,11179.4,4040.5
202412,효림초등학교,0,2714.1,1202.3
202412,효림초등학교,1,3526.4,2471.0
202412,효림초등학교,2,1475.3,817.7
202412,효림초등학교,3,3104.7,2768.7
202412,효림초등학교,4,24.7,17.4
202412,효림초등학교,9,1362.7,930.3
