STD_YM,fac_name,15min_pop
202412,신남초등학교,2314201.5
202412,신평골목시장,2383377.6
202412,장림1동행정복지센터,2550774.1
202412,동매산둘레길,2420540.0
202412,장림공원,2595075.5
202412,수풀작은도서관,2499713.1
202412,사하구청 제2청사,2532080.1
202412,동매누리행복센터,2562612.6
202412,장림생태공원,2480097.6
202412,장림2동 행정복지센터,2334861.4
202412,동매누리 작은도서관,2286546.5
202412,장림 롯데마트,1957006.2
202412,하하센터,2614382.8
202412,효림초등학교,1598588.6
202412,보림공원,2550774.1
202412,무지개작은도서관,2550774.1
