STD_YM,o_id,d_id,purpose,modal,travl_sec,POP,no
202412,11110530,마라385856,1,0,23160,3.5,9
202412,11230740,마라385856,1,0,16310,2.2,9
202412,11500620,마라385856,1,0,1280,3.6,9
202412,11650530,마라385856,1,0,21100,15.7,9
202412,11650581,마라385856,1,0,22940,3.7,9
202412,26110510,마라385856,1,0,1950,213.2,9
202412,26110520,마라385856,1,0,5920,11.8,9
202412,26110530,마라385856,1,0,2300,17.1,9
202412,26110545,마라385856,1,0,3700,24.6,9
202412,26110560,마라385856,1,0,1870,53.3,9
202412,26110570,마라385856,1,0,2300,18.1,9
202412,26110580,마라385856,1,0,2430,64.2,9
202412,26110590,마라385856,1,0,1990,7.0,9
202412,26110600,마라385856,1,0,2670,20.1,9
202412,26140510,마라385856,1,0,2260,4.2,9
202412,26140520,마라385856,1,0,1190,8.6,9
202412,26140530,마라385856,1,0,2720,45.7,9
202412,26140540,마라385856,1,0,2010,18.2,9
202412,26140560,마라385856,1,0,1130,14.0,9
202412,26140570,마라385856,1,0,1400,7.9,9
202412,26140590,마라385856,1,0,850,4.2,9
202412,26140615,마라385856,1,0,1860,22.5,9
202412,26140630,마라385856,1,0,4890,13.3,9
202412,26140640,마라385856,1,0,2370,10.4,9
202412,26140650,마라385856,1,0,1500,3.6,9
202412,26140660,마라385856,1,0,2490,10.9,9
202412,26140680,마라385856,1,0,2490,43.7,9
202412,26170510,마라385856,1,0,1650,58.9,9
202412,26170520,마라385856,1,0,2840,33.0,9
202412,26170530,마라385856,1,0,2460,45.2,9
202412,26170550,마라385856,1,0,1970,3.6,9
202412,26170560,마라385856,1,0,3160,24.5,9
202412,26170570,마라385856,1,0,1340,77.6,9
202412,26170590,마라385856,1,0,1360,8.6,9
202412,26170600,마라385856,1,0,1400,1.8,9
202412,26170645,마라385856,1,0,1550,11.3,9
202412,26170650,마라385856,1,0,2060,42.1,9
202412,26170660,마라385856,1,0,2300,70.1,9
202412,26170680,마라385856,1,0,4570,15.4,9
202412,26200530,마라385856,1,0,3370,38.7,9
202412,26200550,마라385856,1,0,2120,4.0,9
202412,26200590,마라385856,1,0,2300,40.4,9
202412,26200605,마라385856,1,0,2300,3.6,9
202412,26200630,마라385856,1,0,2460,51.8,9
202412,26200640,마라385856,1,0,2840,47.5,9
202412,26200650,마라385856,1,0,3720,44.9,9
202412,26200660,마라385856,1,0,6570,13.3,9
202412,26200670,마라385856,1,0,2930,19.1,9
202412,26230510,마라385856,1,0,1110,431.8,9
202412,26230520,마라385856,1,0,1450,363.8,9
202412,26230540,마라385856,1,0,1170,14.0,9
202412,26230550,마라385856,1,0,1250,172.7,9
202412,26230560,마라385856,1,0,1290,136.4,9
202412,26230570,마라385856,1,0,1930,23.4,9
202412,26230600,마라385856,1,0,1470,83.0,9
202412,26230610,마라385856,1,0,1460,182.7,9
202412,26230640,마라385856,1,0,910,161.2,9
202412,26230710,마라385856,1,0,1110,894.7,9
202412,26230720,마라385856,1,0,480,307.1,9
202412,26230740,마라385856,1,0,900,349.1,9
202412,26230750,마라385856,1,0,970,199.1,9
202412,26230770,마라385856,1,0,1490,46.6,9
202412,26230780,마라385856,1,0,880,43.6,9
202412,26260510,마라385856,1,0,2850,6.7,9
202412,26260520,마라385856,1,0,1690,4.4,9
202412,26260545,마라385856,1,0,1860,28.7,9
202412,26260550,마라385856,1,0,3290,125.1,9
202412,26260560,마라385856,1,0,2480,53.1,9
202412,26260570,마라385856,1,0,1890,29.7,9
202412,26260580,마라385856,1,0,2630,31.2,9
202412,26260590,마라385856,1,0,1310,7.4,9
202412,26260600,마라385856,1,0,1540,66.9,9
202412,26260740,마라385856,1,0,2080,42.0,9
202412,26260750,마라385856,1,0,6620,19.5,9
202412,26260761,마라385856,1,0,2350,7.1,9
202412,26290510,마라385856,1,0,2120,21.1,9
202412,26290530,마라385856,1,0,2850,120.4,9
202412,26290540,마라385856,1,0,2160,40.6,9
202412,26290550,마라385856,1,0,1520,45.5,9
202412,26290560,마라385856,1,0,2160,13.0,9
202412,26290570,마라385856,1,0,2850,92.4,9
202412,26290580,마라385856,1,0,2750,11.6,9
202412,26290590,마라385856,1,0,2730,13.6,9
202412,26290600,마라385856,1,0,4280,15.6,9
202412,26290610,마라385856,1,0,1990,122.1,9
202412,26290620,마라385856,1,0,2760,25.2,9
202412,26290630,마라385856,1,0,1280,3.9,9
202412,26290645,마라385856,1,0,1730,20.1,9
202412,26290680,마라385856,1,0,6020,7.7,9
202412,26290690,마라385856,1,0,1600,69.1,9
202412,26290700,마라385856,1,0,1340,30.4,9
202412,26290710,마라385856,1,0,1260,14.9,9
202412,26320510,마라385856,1,0,2290,43.3,9
202412,26320520,마라385856,1,0,5800,19.0,9
202412,26320521,마라385856,1,0,4580,16.0,9
202412,26320530,마라385856,1,0,4680,42.6,9
202412,26320541,마라385856,1,0,3050,55.0,9
202412,26320542,마라385856,1,0,2860,18.1,9
202412,26320543,마라385856,1,0,2670,73.2,9
202412,26320550,마라385856,1,0,2130,47.0,9
202412,26320560,마라385856,1,0,2680,92.8,9
202412,26320561,마라385856,1,0,4520,3.5,9
202412,26320571,마라385856,1,0,3540,11.1,9
202412,26320572,마라385856,1,0,1250,27.3,9
202412,26320573,마라385856,1,0,1340,7.6,9
202412,26350510,마라385856,1,0,5050,60.1,9
202412,26350520,마라385856,1,0,3370,118.3,9
202412,26350525,마라385856,1,0,3000,23.5,9
202412,26350530,마라385856,1,0,3960,82.0,9
202412,26350540,마라385856,1,0,4600,48.5,9
202412,26350551,마라385856,1,0,2940,21.2,9
202412,26350552,마라385856,1,0,50,3.9,9
202412,26350554,마라385856,1,0,3340,33.5,9
202412,26350560,마라385856,1,0,3630,61.7,9
202412,26350570,마라385856,1,0,2130,12.4,9
202412,26350580,마라385856,1,0,5240,4.5,9
202412,26350650,마라385856,1,0,5590,19.5,9
202412,26350660,마라385856,1,0,2240,4.0,9
202412,26380510,마라385856,1,0,1970,10.7,9
202412,26380520,마라385856,1,0,3140,8.0,9
202412,26380530,마라385856,1,0,2680,23.0,9
202412,26380540,마라385856,1,0,2200,4.1,9
202412,26380550,마라385856,1,0,2740,53.1,9
202412,26380561,마라385856,1,0,2100,75.2,9
202412,26380562,마라385856,1,0,2280,59.5,9
202412,26380601,마라385856,1,0,3120,67.7,9
202412,26380602,마라385856,1,0,1750,11.0,9
202412,26380610,마라385856,1,0,5100,7.4,9
202412,26380620,마라385856,1,0,980,8.4,9
202412,26380630,마라385856,1,0,3820,16.8,9
202412,26410510,마라385856,1,0,3730,3.5,9
202412,26410520,마라385856,1,0,3470,14.1,9
