STD_YM,region_pop,modal,purpose,modal_pop,modal_ratio
202412,3066498.6,0,1,548004.7,17.9
202412,3066498.6,0,2,108813.7,3.5
202412,3066498.6,0,4,327923.2,10.7
202412,3066498.6,1,1,352123.7,11.5
202412,3066498.6,1,2,93867.9,3.1
202412,3066498.6,1,4,208205.4,6.8
202412,3066498.6,2,1,158860.9,5.2
202412,3066498.6,2,2,40975.4,1.3
202412,3066498.6,2,4,79245.4,2.6
202412,3066498.6,3,1,399575.6,13.0
202412,3066498.6,3,2,126793.5,4.1
202412,3066498.6,3,4,227540.5,7.4
202412,3066498.6,4,1,4749.4,0.2
202412,3066498.6,4,2,552.6,0.0
202412,3066498.6,4,4,3139.7,0.1
202412,3066498.6,9,1,198577.8,6.5
202412,3066498.6,9,2,61224.6,2.0
202412,3066498.6,9,4,126324.6,4.1
