STD_YM,o_id,d_id,purpose,modal,travl_sec,POP,no
202412,26230640,마라341838,2,0,2150,30.2,17
202412,26530591,마라341838,2,0,1870,44.5,17
202412,26230640,마라341838,2,1,3060,16.8,17
202412,26530591,마라341838,2,1,1580,26.0,17
202412,26230640,마라341838,2,9,3080,20.1,17
202412,26530591,마라341838,2,9,2140,7.4,17
202412,마라400874,마라341838,2,9,3480,6.7,17
202412,26350570,마라341838,4,0,4820,5.3,17
202412,26380620,마라341838,4,0,920,3.9,17
202412,26440510,마라341838,4,0,780,3.4,17
202412,26470730,마라341838,4,0,5410,3.2,17
202412,26500790,마라341838,4,0,6450,3.5,17
202412,26530660,마라341838,4,0,580,3.4,17
202412,마라347861,마라341838,4,0,630,3.4,17
202412,마라350852,마라341838,4,0,330,5.3,17
202412,마라351856,마라341838,4,0,5260,1.7,17
202412,26380540,마라341838,4,1,1900,3.5,17
202412,26470690,마라341838,4,1,9760,2.2,17
202412,마라337842,마라341838,4,1,1650,3.4,17
202412,마라350852,마라341838,4,1,1130,2.6,17
202412,26140640,마라341838,4,9,4110,3.9,17
202412,26380620,마라341838,4,9,4710,3.9,17
202412,11110640,마라342836,1,0,14160,4.4,17
202412,11140540,마라342836,1,0,11900,4.3,17
202412,11140550,마라342836,1,0,14400,3.1,17
202412,11170530,마라342836,1,0,11830,3.0,17
202412,11200670,마라342836,1,0,22990,3.0,17
202412,11290640,마라342836,1,0,22220,6.0,17
202412,11650531,마라342836,1,0,13950,2.7,17
202412,11650560,마라342836,1,0,19250,13.8,17
202412,11650581,마라342836,1,0,18570,5.8,17
202412,26110510,마라342836,1,0,2800,112.7,17
202412,26110520,마라342836,1,0,1050,12.8,17
202412,26110530,마라342836,1,0,2330,77.8,17
202412,26110545,마라342836,1,0,2810,26.5,17
202412,26110560,마라342836,1,0,2510,97.9,17
202412,26110570,마라342836,1,0,2840,54.9,17
202412,26110580,마라342836,1,0,3090,284.5,17
202412,26110590,마라342836,1,0,50,3.0,17
202412,26110600,마라342836,1,0,1420,11.6,17
202412,26140510,마라342836,1,0,910,16.3,17
202412,26140520,마라342836,1,0,1970,5.6,17
202412,26140530,마라342836,1,0,1660,109.6,17
202412,26140540,마라342836,1,0,1030,56.0,17
202412,26140560,마라342836,1,0,920,4.3,17
202412,26140570,마라342836,1,0,2690,26.5,17
202412,26140590,마라342836,1,0,1930,23.2,17
202412,26140615,마라342836,1,0,1190,8.5,17
202412,26140640,마라342836,1,0,2510,23.1,17
202412,26140650,마라342836,1,0,2220,4.3,17
202412,26140660,마라342836,1,0,2720,21.2,17
202412,26140680,마라342836,1,0,3800,115.3,17
202412,26170510,마라342836,1,0,1360,18.6,17
202412,26170520,마라342836,1,0,1600,41.3,17
202412,26170530,마라342836,1,0,1770,49.9,17
202412,26170550,마라342836,1,0,2720,57.6,17
202412,26170560,마라342836,1,0,2420,33.1,17
202412,26170570,마라342836,1,0,2210,46.4,17
202412,26170600,마라342836,1,0,3840,6.8,17
202412,26170645,마라342836,1,0,2700,17.0,17
202412,26170650,마라342836,1,0,4330,59.7,17
202412,26170660,마라342836,1,0,3840,68.3,17
202412,26170680,마라342836,1,0,2620,25.0,17
202412,26200530,마라342836,1,0,2850,58.6,17
202412,26200540,마라342836,1,0,2700,10.5,17
202412,26200590,마라342836,1,0,2020,22.7,17
202412,26200605,마라342836,1,0,3150,28.0,17
202412,26200630,마라342836,1,0,5820,19.4,17
202412,26200640,마라342836,1,0,4360,19.7,17
202412,26200650,마라342836,1,0,2890,52.2,17
202412,26200660,마라342836,1,0,4030,35.0,17
202412,26200670,마라342836,1,0,3980,37.1,17
202412,26230510,마라342836,1,0,2260,109.4,17
202412,26230520,마라342836,1,0,2790,160.8,17
202412,26230540,마라342836,1,0,3650,7.3,17
202412,26230550,마라342836,1,0,3130,47.3,17
202412,26230560,마라342836,1,0,2620,38.2,17
202412,26230570,마라342836,1,0,2810,33.5,17
202412,26230600,마라342836,1,0,1690,48.3,17
202412,26230610,마라342836,1,0,2450,57.6,17
202412,26230640,마라342836,1,0,3060,28.3,17
202412,26230710,마라342836,1,0,2090,72.6,17
202412,26230720,마라342836,1,0,2590,60.2,17
202412,26230740,마라342836,1,0,2530,51.0,17
202412,26230750,마라342836,1,0,2650,35.9,17
202412,26230770,마라342836,1,0,3150,47.6,17
202412,26230780,마라342836,1,0,3230,13.9,17
