STD_YM,fac_name,modal,visit_cnt,life_visit_cnt
202412,개금3동 주민센터,0,29573.8,3286.2
202412,개금3동 주민센터,1,17969.2,4136.0
202412,개금3동 주민센터,2,10370.8,1029.0
202412,개금3동 주민센터,3,19006.7,10780.6
202412,개금3동 주민센터,4,255.5,19.8
202412,개금3동 주민센터,9,9885.2,1966.9
202412,개금종합사회복지관,0,7913.3,1731.2
202412,개금종합사회복지관,1,6649.6,2669.6
202412,개금종합사회복지관,2,1558.8,221.8
202412,개금종합사회복지관,3,7110.4,6077.8
202412,개금종합사회복지관,4,52.7,3.5
202412,개금종합사회복지관,9,2818.7,816.2
202412,개금테마공원,0,107834.1,17900.3
202412,개금테마공원,1,78780.5,28200.9
202412,개금테마공원,2,22672.1,2788.8
202412,개금테마공원,3,77645.6,60244.7
202412,개금테마공원,4,1014.3,65.0
202412,개금테마공원,9,43760.0,12939.5
202412,개성고등학교,0,19671.4,5325.6
202412,개성고등학교,1,19899.5,10165.1
202412,개성고등학교,2,2774.0,756.6
202412,개성고등학교,3,16765.9,15917.3
202412,개성고등학교,4,207.1,71.1
202412,개성고등학교,9,6452.6,3415.0
202412,당감4동 주민센터,0,853.5,522.9
202412,당감4동 주민센터,1,1359.0,1229.3
202412,당감4동 주민센터,2,126.6,112.7
202412,당감4동 주민센터,3,2267.3,2232.8
202412,당감4동 주민센터,4,13.0,8.5
202412,당감4동 주민센터,9,716.1,599.8
202412,당감골목시장,0,15204.9,2296.4
202412,당감골목시장,1,15518.0,5139.0
202412,당감골목시장,2,2710.0,496.7
202412,당감골목시장,3,14601.0,11158.5
202412,당감골목시장,4,123.3,21.4
202412,당감골목시장,9,6874.8,2177.0
202412,당감사회복지관,0,36174.6,5787.5
202412,당감사회복지관,1,16274.5,3219.6
202412,당감사회복지관,2,6900.4,668.2
202412,당감사회복지관,3,33498.2,26894.7
202412,당감사회복지관,4,277.6,29.6
202412,당감사회복지관,9,18223.0,5700.7
202412,당감행복마루센터,0,24462.3,4635.7
202412,당감행복마루센터,1,11156.6,2834.5
202412,당감행복마루센터,2,5713.5,823.1
202412,당감행복마루센터,3,24743.2,19130.1
202412,당감행복마루센터,4,401.0,41.7
202412,당감행복마루센터,9,11820.7,4429.5
202412,백양가족공원,0,21300.4,4081.0
202412,백양가족공원,1,17607.1,7311.7
202412,백양가족공원,2,2310.0,252.1
202412,백양가족공원,3,10140.8,9344.0
202412,백양가족공원,4,188.6,20.8
202412,백양가족공원,9,5864.8,2082.2
202412,부산진구 동네 청년아루,0,24452.3,4629.4
202412,부산진구 동네 청년아루,1,11167.9,2823.3
202412,부산진구 동네 청년아루,2,5732.6,823.1
202412,부산진구 동네 청년아루,3,24607.0,19039.9
202412,부산진구 동네 청년아루,4,401.0,41.7
202412,부산진구 동네 청년아루,9,11815.4,4423.6
202412,부산진구 생활문화센터,0,70702.9,11728.0
202412,부산진구 생활문화센터,1,66932.6,20922.1
202412,부산진구 생활문화센터,2,11765.2,1315.0
202412,부산진구 생활문화센터,3,68268.4,58830.8
202412,부산진구 생활문화센터,4,593.1,89.3
202412,부산진구 생활문화센터,9,27332.5,9004.9
202412,부산진구 어린이청소년 도서관,0,11964.3,2190.3
202412,부산진구 어린이청소년 도서관,1,6973.6,1785.9
202412,부산진구 어린이청소년 도서관,2,1989.1,155.7
202412,부산진구 어린이청소년 도서관,3,11218.6,8889.4
202412,부산진구 어린이청소년 도서관,4,75.7,3.5
202412,부산진구 어린이청소년 도서관,9,6459.0,2271.3
202412,부산진구여성가족문화센터,0,24284.8,2761.4
202412,부산진구여성가족문화센터,1,16186.0,3203.9
202412,부산진구여성가족문화센터,2,6749.6,277.8
202412,부산진구여성가족문화센터,3,18361.2,13069.2
202412,부산진구여성가족문화센터,4,309.4,24.1
202412,부산진구여성가족문화센터,9,11429.8,2760.1
202412,새당감시장,0,37137.5,5842.7
202412,새당감시장,1,17255.8,3597.3
202412,새당감시장,2,6960.4,653.2
202412,새당감시장,3,33782.6,27113.3
202412,새당감시장,4,294.1,29.6
202412,새당감시장,9,18563.9,5808.4
202412,한국신발관,0,47413.9,4271.7
202412,한국신발관,1,22687.6,3668.9
202412,한국신발관,2,15781.9,1173.9
202412,한국신발관,3,24549.0,9314.6
202412,한국신발관,4,300.7,9.5
202412,한국신발관,9,17390.4,3579.5
