STD_YM,fac_name,fac_opr_date,visit_cnt,life_visit_cnt
202406,동매누리 작은도서관,30,45170.1,17920.8
202406,동매누리행복센터,30,89766.2,35506.7
202406,동매산둘레길,30,82753.3,31156.5
202406,무지개작은도서관,30,49163.0,18816.7
202406,보림공원,30,49163.0,18816.7
202406,사하구청 제2청사,30,43167.8,11301.6
202406,수풀작은도서관,30,113351.6,43255.0
202406,신남초등학교,30,42968.1,15824.5
202406,신평골목시장,30,50757.8,20372.2
202406,장림 롯데마트,30,16834.2,4448.4
202406,장림1동행정복지센터,30,49163.0,18816.7
202406,장림2동 행정복지센터,30,28837.6,11571.6
202406,장림공원,30,94250.3,33556.3
202406,장림생태공원,30,72052.1,17270.8
202406,하하센터,30,107734.7,27690.3
202406,효림초등학교,30,8225.0,7032.8
